"codmunres","ano","total_internacoes_ans","casos_mmg_ans_transfusao","casos_mmg_ans_tmp","casos_mmg_ans_hipertensao","casos_mmg_ans_hemorragia","casos_mmg_ans_infeccoes","casos_mmg_ans_cirurgia","casos_mmg_ans_uti","casos_mmg_ans","total_tipo_obst","cid_ign","total_tipo_obst_2"
"431250",2019,3,0,1,0,0,0,0,0,1,3,0,3
"431250",2020,3,0,0,0,0,0,0,0,0,2,0,2
"431250",2021,3,0,0,0,0,0,0,0,1,3,0,3
"431250",2022,3,0,0,0,0,0,0,0,1,3,0,3
"431250",2023,4,0,0,0,0,0,0,0,0,4,3,4
"431250",2024,2,0,0,0,0,0,0,0,0,1,0,1
"431260",2012,0,0,0,0,0,0,0,0,0,0,0,0
"431260",2013,0,0,0,0,0,0,0,0,0,0,0,0
"431260",2014,0,0,0,0,0,0,0,0,0,0,0,0
"431260",2015,14,0,0,0,0,0,0,0,1,12,6,12
"431260",2016,11,0,0,0,0,0,0,0,0,8,7,8
"431260",2017,19,1,0,0,1,0,0,0,1,15,10,15
"431260",2018,9,0,0,0,0,0,0,0,0,6,1,6
"431260",2019,9,0,0,0,0,0,0,0,0,3,0,3
"431260",2020,13,0,0,1,0,0,0,0,1,8,0,8
"431260",2021,11,0,0,0,0,0,0,0,0,8,0,8
"431260",2022,15,0,0,0,0,0,0,0,0,12,0,12
"431260",2023,17,0,0,1,0,0,0,0,1,15,0,15
"431260",2024,12,0,0,0,0,0,0,0,0,9,0,9
"431261",2012,0,0,0,0,0,0,0,0,0,0,0,0
"431261",2013,0,0,0,0,0,0,0,0,0,0,0,0
"431261",2014,0,0,0,0,0,0,0,0,0,0,0,0
"431261",2015,6,0,0,0,0,0,0,0,0,6,3,6
"431261",2016,4,0,0,0,0,0,0,0,0,2,1,2
"431261",2017,0,0,0,0,0,0,0,0,0,0,0,0
"431261",2018,2,0,0,0,0,0,0,0,0,2,2,2
"431261",2019,1,0,0,0,0,0,0,0,0,1,1,1
"431261",2020,1,0,0,0,0,0,0,0,0,1,0,1
"431261",2021,1,0,0,0,0,0,0,0,0,1,0,1
"431261",2022,4,0,0,0,0,0,0,0,0,4,1,4
"431261",2023,0,0,0,0,0,0,0,0,0,0,0,0
"431261",2024,4,0,0,0,0,0,0,0,0,3,0,3
"431262",2012,0,0,0,0,0,0,0,0,0,0,0,0
"431262",2013,0,0,0,0,0,0,0,0,0,0,0,0
"431262",2014,0,0,0,0,0,0,0,0,0,0,0,0
"431262",2015,0,0,0,0,0,0,0,0,0,0,0,0
"431262",2016,0,0,0,0,0,0,0,0,0,0,0,0
"431262",2017,0,0,0,0,0,0,0,0,0,0,0,0
"431262",2018,0,0,0,0,0,0,0,0,0,0,0,0
"431262",2019,3,0,0,0,0,0,0,0,0,1,0,1
"431262",2020,1,0,0,0,0,0,0,0,0,1,0,1
"431262",2021,1,0,0,0,0,0,0,0,0,1,0,1
"431262",2022,2,0,0,0,0,0,0,0,0,0,0,0
"431262",2023,2,0,0,0,0,0,0,0,0,2,0,2
"431262",2024,2,0,0,0,0,0,0,0,0,2,0,2
"431265",2012,0,0,0,0,0,0,0,0,0,0,0,0
"431265",2013,0,0,0,0,0,0,0,0,0,0,0,0
"431265",2014,0,0,0,0,0,0,0,0,0,0,0,0
"431265",2015,45,1,0,0,1,0,0,0,1,24,5,24
"431265",2016,33,0,1,0,0,0,0,0,1,29,22,29
"431265",2017,41,0,0,0,1,0,0,0,1,25,20,25
"431265",2018,47,0,1,1,0,0,1,0,3,35,24,35
"431265",2019,37,0,0,1,0,0,0,0,1,33,17,33
"431265",2020,45,0,1,0,0,0,1,0,4,36,7,36
"431265",2021,78,1,1,5,2,0,0,1,10,61,3,61
"431265",2022,56,0,1,1,0,0,2,0,5,37,2,37
"431265",2023,62,2,1,3,2,0,1,0,6,49,2,49
"431265",2024,41,0,1,4,0,0,0,0,9,33,1,33
"431267",2012,0,0,0,0,0,0,0,0,0,0,0,0
"431267",2013,0,0,0,0,0,0,0,0,0,0,0,0
"431267",2014,0,0,0,0,0,0,0,0,0,0,0,0
"431267",2015,1,0,0,0,0,0,0,0,0,1,0,1
"431267",2016,4,0,0,2,0,0,0,0,2,2,1,2
"431267",2017,0,0,0,0,0,0,0,0,0,0,0,0
"431267",2018,4,0,0,0,0,0,0,0,0,4,0,4
"431267",2019,3,0,0,0,0,0,0,0,0,2,1,2
"431267",2020,1,0,0,0,0,0,0,0,0,0,1,0
"431267",2021,0,0,0,0,0,0,0,0,0,0,0,0
"431267",2022,2,0,0,0,0,0,0,0,0,1,0,1
"431267",2023,2,0,0,0,0,0,0,0,1,1,0,1
"431267",2024,2,0,0,0,0,0,0,0,1,2,0,2
"431270",2012,0,0,0,0,0,0,0,0,0,0,0,0
"431270",2013,0,0,0,0,0,0,0,0,0,0,0,0
"431270",2014,0,0,0,0,0,0,0,0,0,0,0,0
"431270",2015,9,0,0,0,0,0,0,0,0,5,3,5
"431270",2016,3,0,0,0,0,0,0,0,0,3,3,3
"431270",2017,8,0,0,0,1,0,0,0,1,5,4,5
"431270",2018,14,0,1,0,0,0,0,0,1,12,3,12
"431270",2019,11,0,0,0,0,0,0,0,1,11,1,11
"431270",2020,14,0,0,0,0,0,0,0,0,13,12,13
"431270",2021,13,0,0,0,0,0,0,0,1,11,5,11
"431270",2022,5,0,0,0,0,0,0,0,0,5,2,5
"431270",2023,5,0,0,0,0,0,0,0,0,5,4,5
"431270",2024,6,0,0,1,0,0,0,0,1,6,1,6
"431275",2012,0,0,0,0,0,0,0,0,0,0,0,0
"431275",2013,0,0,0,0,0,0,0,0,0,0,0,0
"431275",2014,0,0,0,0,0,0,0,0,0,0,0,0
"431275",2015,2,0,1,0,0,0,0,0,1,2,1,2
"431275",2016,2,0,0,0,0,0,0,0,0,2,2,2
"431275",2017,4,0,0,0,0,0,0,0,0,2,2,2
"431275",2018,3,0,0,0,0,0,0,0,0,1,2,1
"431275",2019,1,0,0,0,0,0,0,0,0,1,0,1
"431275",2020,4,0,0,0,0,0,0,0,0,4,3,4
"431275",2021,1,0,0,0,0,0,0,0,0,1,1,1
"431275",2022,3,0,0,0,0,0,0,0,0,3,1,3
"431275",2023,1,0,0,0,0,0,0,0,0,1,1,1
"431275",2024,4,0,0,0,0,0,0,0,0,3,0,3
"431280",2012,0,0,0,0,0,0,0,0,0,0,0,0
"431280",2013,0,0,0,0,0,0,0,0,0,0,0,0
"431280",2014,0,0,0,0,0,0,0,0,0,0,0,0
"431280",2015,19,0,0,1,0,0,0,0,2,12,0,12
"431280",2016,27,0,0,0,0,0,0,0,0,20,0,20
"431280",2017,9,0,0,0,0,0,0,0,0,8,0,8
"431280",2018,11,0,0,0,0,0,0,0,0,8,1,8
"431280",2019,15,0,0,1,0,0,0,0,1,15,0,15
"431280",2020,14,0,0,0,0,0,0,0,0,12,1,12
"431280",2021,14,0,0,0,1,0,0,0,1,9,0,9
"431280",2022,14,0,0,0,0,0,0,0,0,12,1,12
"431280",2023,19,0,0,2,0,0,0,0,3,12,1,12
"431280",2024,11,1,0,0,1,0,0,0,1,10,0,10
"431290",2012,0,0,0,0,0,0,0,0,0,0,0,0
"431290",2013,0,0,0,0,0,0,0,0,0,0,0,0
"431290",2014,0,0,0,0,0,0,0,0,0,0,0,0
"431290",2015,46,0,0,3,0,0,0,0,3,34,2,34
"431290",2016,34,0,0,0,1,0,0,0,1,23,0,23
"431290",2017,45,0,0,1,0,0,0,0,1,38,1,38
"431290",2018,38,0,0,1,0,0,0,1,2,34,1,34
"431290",2019,45,0,0,0,1,0,0,0,2,40,4,40
"431290",2020,31,0,0,2,0,0,0,0,2,29,2,29
"431290",2021,29,0,0,0,0,0,0,0,1,25,1,25
"431290",2022,46,0,0,0,0,0,0,0,1,37,6,37
"431290",2023,44,0,1,4,0,0,0,0,5,32,6,32
"431290",2024,49,0,0,0,1,0,0,0,2,41,2,41
"431295",2012,0,0,0,0,0,0,0,0,0,0,0,0
"431295",2013,0,0,0,0,0,0,0,0,0,0,0,0
"431295",2014,0,0,0,0,0,0,0,0,0,0,0,0
"431295",2015,1,0,0,0,0,0,0,0,0,1,0,1
"431295",2016,0,0,0,0,0,0,0,0,0,0,0,0
"431295",2017,0,0,0,0,0,0,0,0,0,0,0,0
"431295",2018,2,0,1,0,0,0,0,0,1,1,0,1
"431295",2019,0,0,0,0,0,0,0,0,0,0,0,0
"431295",2020,1,0,0,0,0,0,0,0,0,1,0,1
"431295",2021,0,0,0,0,0,0,0,0,0,0,0,0
"431295",2022,1,0,0,0,0,0,0,0,0,1,1,1
"431295",2023,1,0,0,0,0,0,0,0,0,1,0,1
"431295",2024,0,0,0,0,0,0,0,0,0,0,0,0
"431300",2012,0,0,0,0,0,0,0,0,0,0,0,0
"431300",2013,0,0,0,0,0,0,0,0,0,0,0,0
"431300",2014,0,0,0,0,0,0,0,0,0,0,0,0
"431300",2015,6,0,0,0,0,0,0,0,0,6,3,6
"431300",2016,3,0,0,0,0,0,0,0,0,3,1,3
"431300",2017,6,0,0,0,0,0,0,0,0,4,3,4
"431300",2018,9,0,0,0,0,0,0,1,1,8,3,8
"431300",2019,8,0,0,0,0,0,0,0,0,2,0,2
"431300",2020,7,0,0,0,0,0,0,0,0,7,0,7
"431300",2021,7,0,0,2,0,0,0,0,2,5,0,5
"431300",2022,9,0,0,0,0,0,0,0,0,9,0,9
"431300",2023,3,0,0,0,0,0,0,0,0,3,0,3
"431300",2024,6,0,0,0,0,0,0,0,0,4,0,4
"431301",2012,0,0,0,0,0,0,0,0,0,0,0,0
"431301",2013,0,0,0,0,0,0,0,0,0,0,0,0
"431301",2014,0,0,0,0,0,0,0,0,0,0,0,0
"431301",2015,1,0,0,0,0,0,0,0,0,1,0,1
"431301",2016,1,0,0,0,0,0,0,0,0,1,1,1
"431301",2017,3,0,0,0,0,0,0,0,0,2,0,2
"431301",2018,4,0,0,0,0,0,0,0,0,1,0,1
"431301",2019,3,0,0,0,0,0,0,0,0,3,1,3
"431301",2020,0,0,0,0,0,0,0,0,0,0,0,0
"431301",2021,3,0,0,0,0,0,0,0,0,3,0,3
"431301",2022,1,0,0,0,0,0,0,0,0,1,0,1
"431301",2023,5,0,0,0,0,0,0,0,0,4,1,4
"431301",2024,1,0,0,0,0,0,0,0,0,1,0,1
"431303",2012,0,0,0,0,0,0,0,0,0,0,0,0
"431303",2013,0,0,0,0,0,0,0,0,0,0,0,0
"431303",2014,0,0,0,0,0,0,0,0,0,0,0,0
"431303",2015,1,0,0,0,0,0,0,0,0,1,1,1
"431303",2016,1,0,0,0,0,0,0,0,0,1,1,1
"431303",2017,1,0,0,0,0,0,0,0,0,1,1,1
"431303",2018,2,0,0,0,0,0,0,0,0,2,1,2
"431303",2019,1,0,0,0,0,0,0,0,0,0,1,0
"431303",2020,3,0,0,0,0,0,0,0,0,3,2,3
"431303",2021,0,0,0,0,0,0,0,0,0,0,0,0
"431303",2022,0,0,0,0,0,0,0,0,0,0,0,0
"431303",2023,1,0,0,0,0,0,0,0,0,1,0,1
"431303",2024,2,0,0,0,0,0,0,0,0,2,1,2
"431306",2012,0,0,0,0,0,0,0,0,0,0,0,0
"431306",2013,0,0,0,0,0,0,0,0,0,0,0,0
"431306",2014,0,0,0,0,0,0,0,0,0,0,0,0
"431306",2015,15,0,0,0,0,0,0,0,0,11,1,11
"431306",2016,7,0,0,0,0,0,0,0,0,7,0,7
"431306",2017,15,0,0,0,0,0,0,0,0,14,1,14
"431306",2018,16,0,0,0,0,0,0,0,0,15,1,15
"431306",2019,8,0,0,0,0,0,0,0,0,7,1,7
"431306",2020,18,0,1,1,1,0,0,0,3,12,6,12
"431306",2021,22,0,0,1,0,0,0,1,2,19,10,19
"431306",2022,23,0,0,0,1,0,0,0,2,20,3,20
"431306",2023,12,0,0,0,0,0,0,0,0,11,1,11
"431306",2024,23,0,0,1,0,0,0,0,1,21,4,21
"431308",2012,0,0,0,0,0,0,0,0,0,0,0,0
"431308",2013,0,0,0,0,0,0,0,0,0,0,0,0
"431308",2014,0,0,0,0,0,0,0,0,0,0,0,0
"431308",2015,7,0,0,0,0,0,0,0,0,5,0,5
"431308",2016,2,0,0,1,0,0,0,0,1,1,0,1
"431308",2017,4,0,0,0,0,0,0,0,0,3,0,3
"431308",2018,6,0,0,0,0,0,0,0,0,6,0,6
"431308",2019,7,0,0,0,0,0,0,0,0,7,3,7
"431308",2020,7,0,0,1,0,0,0,0,1,6,2,6
"431308",2021,10,0,0,0,0,0,0,1,1,9,3,9
"431308",2022,5,0,0,0,0,0,0,0,0,5,3,5
"431308",2023,10,0,0,0,0,0,0,0,0,10,3,10
"431308",2024,8,0,0,0,0,0,0,0,0,8,5,8
"431310",2012,0,0,0,0,0,0,0,0,0,0,0,0
"431310",2013,0,0,0,0,0,0,0,0,0,0,0,0
"431310",2014,0,0,0,0,0,0,0,0,0,0,0,0
"431310",2015,1,0,0,0,0,0,0,0,0,1,1,1
"431310",2016,1,0,0,0,0,0,0,0,0,1,1,1
"431310",2017,7,0,0,0,0,0,0,0,0,7,7,7
"431310",2018,3,0,0,0,0,0,0,0,0,3,3,3
"431310",2019,2,0,0,0,0,0,0,0,0,2,2,2
"431310",2020,2,0,0,0,0,0,0,0,0,2,2,2
"431310",2021,1,0,0,0,0,0,0,0,0,0,0,0
"431310",2022,3,0,0,0,0,0,0,0,1,2,3,2
"431310",2023,6,0,1,0,1,0,0,0,2,5,2,5
"431310",2024,4,0,0,0,0,0,0,0,0,3,0,3
"431320",2012,0,0,0,0,0,0,0,0,0,0,0,0
"431320",2013,0,0,0,0,0,0,0,0,0,0,0,0
"431320",2014,0,0,0,0,0,0,0,0,0,0,0,0
"431320",2015,101,0,1,1,1,0,0,0,3,95,1,95
"431320",2016,89,1,1,3,3,0,0,0,7,80,0,80
"431320",2017,94,2,0,2,5,0,0,1,10,85,2,85
"431320",2018,56,0,0,1,2,0,0,0,5,49,1,49
"431320",2019,62,0,1,0,0,0,0,0,3,60,25,60
"431320",2020,65,0,2,2,0,0,0,1,7,60,20,60
"431320",2021,55,0,0,0,0,0,0,0,1,49,20,49
"431320",2022,68,0,0,1,0,0,0,0,3,61,24,61
"431320",2023,58,0,1,0,0,0,0,0,1,56,17,56
"431320",2024,62,0,0,0,0,0,0,0,1,56,15,56
"431330",2012,0,0,0,0,0,0,0,0,0,0,0,0
"431330",2013,0,0,0,0,0,0,0,0,0,0,0,0
"431330",2014,0,0,0,0,0,0,0,0,0,0,0,0
"431330",2015,109,0,2,5,5,0,0,1,13,81,1,81
"431330",2016,137,1,0,0,3,0,0,0,3,103,0,103
"431330",2017,115,0,1,2,0,0,0,0,3,92,2,92
"431330",2018,148,0,1,5,2,0,0,0,9,132,2,132
"431330",2019,157,0,2,2,2,0,0,1,9,128,9,128
"431330",2020,141,1,0,4,1,0,0,0,8,118,6,118
"431330",2021,123,1,0,2,2,0,0,0,4,102,8,102
"431330",2022,126,2,1,2,4,0,0,0,8,98,17,98
"431330",2023,140,3,0,3,4,0,0,0,10,106,7,106
"431330",2024,120,1,1,5,2,0,0,0,10,100,3,100
"431333",2012,0,0,0,0,0,0,0,0,0,0,0,0
"431333",2013,0,0,0,0,0,0,0,0,0,0,0,0
"431333",2014,0,0,0,0,0,0,0,0,0,0,0,0
"431333",2015,5,0,0,0,0,0,0,0,0,5,0,5
"431333",2016,3,0,0,0,0,0,0,0,0,3,0,3
"431333",2017,3,0,0,0,0,0,0,0,0,3,0,3
"431333",2018,10,0,0,0,0,0,0,0,0,9,0,9
"431333",2019,1,0,0,0,0,0,0,0,0,0,0,0
"431333",2020,10,0,0,0,0,0,0,0,1,9,0,9
"431333",2021,1,0,0,0,0,0,0,0,0,1,0,1
"431333",2022,4,0,0,0,0,0,0,0,0,4,0,4
"431333",2023,4,1,0,0,1,0,0,1,1,3,0,3
"431333",2024,4,0,0,0,0,0,0,2,2,2,0,2
"431335",2012,0,0,0,0,0,0,0,0,0,0,0,0
"431335",2013,0,0,0,0,0,0,0,0,0,0,0,0
"431335",2014,0,0,0,0,0,0,0,0,0,0,0,0
"431335",2015,15,0,0,0,0,0,0,0,0,12,0,12
"431335",2016,10,0,0,0,0,0,0,0,0,7,1,7
"431335",2017,13,0,0,0,0,0,0,0,0,11,1,11
"431335",2018,15,0,0,0,0,0,0,0,0,15,0,15
"431335",2019,5,0,0,0,0,0,0,0,0,5,2,5
"431335",2020,14,0,0,0,0,0,0,0,0,12,8,12
"431335",2021,13,0,0,0,0,0,0,0,0,13,5,12
"431335",2022,17,0,0,0,0,0,0,0,0,16,2,16
"431335",2023,10,0,0,0,0,0,0,0,0,10,3,10
"431335",2024,22,0,1,0,0,0,0,0,1,22,11,22
"431337",2012,0,0,0,0,0,0,0,0,0,0,0,0
"431337",2013,0,0,0,0,0,0,0,0,0,0,0,0
"431337",2014,0,0,0,0,0,0,0,0,0,0,0,0
"431337",2015,44,0,0,0,0,0,0,1,1,43,3,43
"431337",2016,41,0,1,3,1,0,0,1,4,34,1,34
"431337",2017,43,0,0,1,0,0,0,0,1,35,4,35
"431337",2018,23,0,0,0,1,0,0,0,1,22,3,22
"431337",2019,56,0,1,1,0,0,0,2,20,50,1,50
"431337",2020,74,1,1,3,1,0,0,0,17,70,10,70
"431337",2021,73,1,2,2,2,0,0,1,11,66,18,66
"431337",2022,86,2,2,4,2,0,0,0,17,82,14,82
"431337",2023,79,1,1,5,1,0,0,0,12,72,20,72
"431337",2024,83,2,0,0,2,0,0,0,12,78,17,78
"431339",2012,0,0,0,0,0,0,0,0,0,0,0,0
"431339",2013,0,0,0,0,0,0,0,0,0,0,0,0
"431339",2014,0,0,0,0,0,0,0,0,0,0,0,0
"431339",2015,0,0,0,0,0,0,0,0,0,0,0,0
"431339",2016,0,0,0,0,0,0,0,0,0,0,0,0
"431339",2017,2,0,0,0,0,0,0,0,0,0,2,0
"431339",2018,1,0,0,0,0,0,0,0,0,1,0,1
"431339",2019,2,0,0,0,0,0,0,0,0,2,0,2
"431339",2020,6,0,0,0,0,0,0,0,0,6,5,6
"431339",2021,1,0,0,0,0,0,0,0,0,0,1,0
"431339",2022,0,0,0,0,0,0,0,0,0,0,0,0
"431339",2023,3,0,0,0,0,0,0,0,0,3,1,3
"431339",2024,1,0,0,0,0,0,0,0,0,1,0,1
"431340",2012,0,0,0,0,0,0,0,0,0,0,0,0
"431340",2013,0,0,0,0,0,0,0,0,0,0,0,0
"431340",2014,0,0,0,0,0,0,0,0,0,0,0,0
"431340",2015,508,1,2,6,3,0,1,0,12,446,257,446
"431340",2016,472,1,7,5,4,1,2,4,24,410,267,410
"431340",2017,567,4,7,9,10,0,2,1,28,471,81,471
"431340",2018,623,6,16,10,15,0,0,4,45,517,67,517
"431340",2019,679,1,20,10,9,0,0,3,49,555,52,555
"431340",2020,593,2,17,7,7,0,0,2,35,499,83,499
"431340",2021,649,2,15,8,6,0,1,3,41,554,123,554
"431340",2022,704,6,17,16,11,0,3,1,56,598,23,596
"431340",2023,750,4,15,16,13,0,1,1,54,669,83,668
"431340",2024,767,11,11,17,16,1,1,4,60,679,106,679
"431342",2012,0,0,0,0,0,0,0,0,0,0,0,0
"431342",2013,0,0,0,0,0,0,0,0,0,0,0,0
"431342",2014,0,0,0,0,0,0,0,0,0,0,0,0
"431342",2015,1,0,0,0,0,0,0,0,0,1,0,1
"431342",2016,3,0,0,0,0,0,0,0,0,3,0,3
"431342",2017,4,0,0,0,0,0,0,0,0,3,0,3
"431342",2018,3,0,0,0,0,0,0,0,0,2,0,2
"431342",2019,5,0,0,1,0,0,0,0,1,4,0,4
"431342",2020,6,0,0,0,0,0,0,0,0,5,0,5
"431342",2021,7,0,0,0,0,0,0,0,0,5,1,5
"431342",2022,6,0,0,0,0,0,0,0,0,6,0,6
"431342",2023,2,0,0,0,0,0,0,0,0,1,0,1
"431342",2024,3,0,0,0,0,0,0,0,0,2,0,2
"431344",2012,0,0,0,0,0,0,0,0,0,0,0,0
"431344",2013,0,0,0,0,0,0,0,0,0,0,0,0
"431344",2014,0,0,0,0,0,0,0,0,0,0,0,0
"431344",2015,0,0,0,0,0,0,0,0,0,0,0,0
"431344",2016,0,0,0,0,0,0,0,0,0,0,0,0
"431344",2017,0,0,0,0,0,0,0,0,0,0,0,0
"431344",2018,0,0,0,0,0,0,0,0,0,0,0,0
"431344",2019,0,0,0,0,0,0,0,0,0,0,0,0
"431344",2020,1,0,0,0,0,0,0,0,0,1,0,1
"431344",2021,1,0,0,0,0,0,0,0,0,1,1,1
"431344",2022,0,0,0,0,0,0,0,0,0,0,0,0
"431344",2023,0,0,0,0,0,0,0,0,0,0,0,0
"431344",2024,0,0,0,0,0,0,0,0,0,0,0,0
"431346",2012,0,0,0,0,0,0,0,0,0,0,0,0
"431346",2013,0,0,0,0,0,0,0,0,0,0,0,0
"431346",2014,0,0,0,0,0,0,0,0,0,0,0,0
"431346",2015,0,0,0,0,0,0,0,0,0,0,0,0
"431346",2016,1,0,0,0,0,0,0,0,0,1,1,1
"431346",2017,0,0,0,0,0,0,0,0,0,0,0,0
"431346",2018,0,0,0,0,0,0,0,0,0,0,0,0
"431346",2019,1,0,0,0,0,0,0,0,0,1,0,1
"431346",2020,0,0,0,0,0,0,0,0,0,0,0,0
"431346",2021,0,0,0,0,0,0,0,0,0,0,0,0
"431346",2022,1,0,0,0,0,0,0,0,0,1,1,1
"431346",2023,0,0,0,0,0,0,0,0,0,0,0,0
"431346",2024,1,0,0,0,0,0,0,0,0,1,0,1
"431349",2012,0,0,0,0,0,0,0,0,0,0,0,0
"431349",2013,0,0,0,0,0,0,0,0,0,0,0,0
"431349",2014,0,0,0,0,0,0,0,0,0,0,0,0
"431349",2015,1,0,0,0,0,0,0,0,0,1,0,1
"431349",2016,0,0,0,0,0,0,0,0,0,0,0,0
"431349",2017,2,0,0,0,0,0,0,0,0,1,0,1
"431349",2018,2,0,0,0,0,0,0,0,0,2,0,2
"431349",2019,0,0,0,0,0,0,0,0,0,0,0,0
"431349",2020,1,0,0,0,0,0,0,0,0,1,0,1
"431349",2021,1,0,0,0,0,0,0,0,0,1,0,1
"431349",2022,1,0,0,0,0,0,0,0,0,1,1,1
"431349",2023,1,0,0,0,0,0,0,0,0,1,0,1
"431349",2024,0,0,0,0,0,0,0,0,0,0,0,0
"431350",2012,0,0,0,0,0,0,0,0,0,0,0,0
"431350",2013,0,0,0,0,0,0,0,0,0,0,0,0
"431350",2014,0,0,0,0,0,0,0,0,0,0,0,0
"431350",2015,72,0,0,2,0,0,0,0,3,68,2,68
"431350",2016,47,0,0,1,0,0,1,0,2,46,6,46
"431350",2017,62,0,0,0,3,0,0,0,3,57,3,57
"431350",2018,31,0,0,1,0,0,0,0,1,31,1,31
"431350",2019,66,0,1,1,1,0,0,2,19,60,2,60
"431350",2020,54,0,1,0,0,0,0,4,10,52,1,52
"431350",2021,75,0,3,2,1,0,0,2,13,66,2,66
"431350",2022,49,0,0,1,1,0,0,0,7,48,0,48
"431350",2023,66,2,0,1,4,0,0,2,12,62,6,62
"431350",2024,74,0,3,5,0,0,0,2,22,66,2,66
"431360",2012,0,0,0,0,0,0,0,0,0,0,0,0
"431360",2013,0,0,0,0,0,0,0,0,0,0,0,0
"431360",2014,0,0,0,0,0,0,0,0,0,0,0,0
"431360",2015,1,0,0,0,0,0,0,0,0,1,0,1
"431360",2016,1,0,0,0,0,0,0,0,0,1,0,1
"431360",2017,0,0,0,0,0,0,0,0,0,0,0,0
"431360",2018,0,0,0,0,0,0,0,0,0,0,0,0
"431360",2019,2,0,0,0,0,0,0,0,0,2,1,2
"431360",2020,5,0,0,0,0,0,0,0,0,5,0,5
"431360",2021,4,0,0,0,0,0,0,0,0,3,0,3
"431360",2022,3,0,0,0,0,0,0,0,0,2,2,2
"431360",2023,4,0,0,0,0,0,0,0,0,3,0,3
"431360",2024,3,0,0,0,0,0,0,0,0,3,1,3
"431365",2012,0,0,0,0,0,0,0,0,0,0,0,0
"431365",2013,0,0,0,0,0,0,0,0,0,0,0,0
"431365",2014,0,0,0,0,0,0,0,0,0,0,0,0
"431365",2015,4,0,0,0,0,0,0,0,0,4,0,4
"431365",2016,11,0,0,1,0,0,0,0,1,11,1,11
"431365",2017,7,0,0,1,0,0,0,0,1,7,0,7
"431365",2018,4,0,0,0,0,0,0,0,0,3,0,3
"431365",2019,5,0,0,0,0,0,0,0,0,5,0,5
"431365",2020,10,0,0,0,0,0,0,0,4,9,0,9
"431365",2021,2,0,0,0,0,0,0,1,1,2,0,2
"431365",2022,3,0,0,0,0,0,0,0,0,3,0,3
"431365",2023,6,0,1,0,0,0,0,0,3,6,1,6
"431365",2024,8,0,1,1,0,0,0,0,4,7,1,7
"431370",2012,0,0,0,0,0,0,0,0,0,0,0,0
"431370",2013,0,0,0,0,0,0,0,0,0,0,0,0
"431370",2014,0,0,0,0,0,0,0,0,0,0,0,0
"431370",2015,27,0,0,2,0,0,0,0,2,23,0,23
"431370",2016,37,0,0,1,0,0,0,0,1,33,2,33
"431370",2017,45,0,0,4,0,0,0,0,4,40,3,40
"431370",2018,46,0,0,2,0,0,0,0,2,39,2,39
"431370",2019,46,1,2,0,1,0,0,1,4,37,1,37
"431370",2020,28,0,1,1,0,0,0,0,2,26,2,26
"431370",2021,23,0,0,0,0,0,0,0,1,20,4,20
"431370",2022,26,0,2,0,1,0,0,0,5,20,3,20
"431370",2023,27,0,0,0,0,0,0,1,1,22,1,22
"431370",2024,27,1,1,2,1,0,0,0,4,23,1,23
"431380",2012,0,0,0,0,0,0,0,0,0,0,0,0
"431380",2013,0,0,0,0,0,0,0,0,0,0,0,0
"431380",2014,0,0,0,0,0,0,0,0,0,0,0,0
"431380",2015,6,0,0,0,0,0,0,0,0,6,6,6
"431380",2016,7,0,0,0,0,0,0,0,0,7,5,7
"431380",2017,7,0,0,1,0,0,0,0,1,5,4,5
"431380",2018,4,0,0,0,0,0,0,0,0,1,0,1
"431380",2019,15,0,0,0,0,0,0,0,1,13,6,13
"431380",2020,7,1,0,0,1,0,0,0,1,6,2,6
"431380",2021,11,1,0,2,1,0,0,0,3,10,4,10
"431380",2022,7,0,1,1,0,0,1,0,2,5,1,5
"431380",2023,7,0,0,0,0,0,0,0,0,6,2,6
"431380",2024,18,0,0,2,0,0,0,0,3,17,2,15
"431390",2012,0,0,0,0,0,0,0,0,0,0,0,0
"431390",2013,0,0,0,0,0,0,0,0,0,0,0,0
"431390",2014,0,0,0,0,0,0,0,0,0,0,0,0
"431390",2015,131,0,0,3,2,0,0,1,6,83,2,83
"431390",2016,155,0,1,6,2,0,0,1,12,107,2,107
"431390",2017,198,0,7,3,0,0,0,0,10,154,9,154
"431390",2018,222,0,3,2,3,0,0,1,8,150,7,150
"431390",2019,210,1,2,9,2,0,2,1,16,142,6,142
"431390",2020,247,1,1,3,3,0,0,0,9,195,4,195
"431390",2021,178,2,4,1,2,0,0,0,8,148,4,148
"431390",2022,213,3,7,4,5,0,0,4,20,162,5,162
"431390",2023,247,4,1,6,5,0,0,7,19,189,2,189
"431390",2024,199,5,2,7,5,0,1,5,20,162,2,162
"431395",2012,0,0,0,0,0,0,0,0,0,0,0,0
"431395",2013,0,0,0,0,0,0,0,0,0,0,0,0
"431395",2014,0,0,0,0,0,0,0,0,0,0,0,0
"431395",2015,3,0,0,0,0,0,0,0,0,3,2,3
"431395",2016,3,0,0,0,0,0,0,0,0,3,3,3
"431395",2017,8,0,0,0,0,0,0,0,1,8,6,8
"431395",2018,4,0,0,0,0,0,0,0,0,3,0,3
"431395",2019,5,0,0,0,0,0,0,0,0,5,0,5
"431395",2020,6,0,0,0,0,0,0,0,0,5,0,5
"431395",2021,5,0,0,0,0,0,0,0,0,5,0,5
"431395",2022,4,0,0,0,0,0,0,0,0,3,0,3
