"","codmunres","ano","obitos_fetais_mais_28sem","peso_menos_1500_mais_28sem","peso_1500_1999_mais_28sem","peso_2000_2499_mais_28sem","peso_mais_2500_mais_28sem"
"47537",410170,2023,0,0,0,0,0
"47538",410180,2023,7,4,1,1,1
"47539",410185,2023,0,0,0,0,0
"47540",410190,2023,2,0,0,1,1
"47541",410200,2023,1,0,1,0,0
"47542",410210,2023,3,0,0,2,1
"47543",410220,2023,0,0,0,0,0
"47544",410230,2023,2,0,0,0,1
"47545",410240,2023,2,1,0,0,1
"47546",410250,2023,0,0,0,0,0
"47547",410260,2023,0,0,0,0,0
"47548",410270,2023,0,0,0,0,0
"47549",410275,2023,1,1,0,0,0
"47550",410280,2023,0,0,0,0,0
"47551",410290,2023,1,0,1,0,0
"47552",410300,2023,0,0,0,0,0
"47553",410302,2023,0,0,0,0,0
"47554",410304,2023,1,0,0,1,0
"47555",410305,2023,0,0,0,0,0
"47556",410310,2023,0,0,0,0,0
"47557",410315,2023,0,0,0,0,0
"47558",410320,2023,0,0,0,0,0
"47559",410322,2023,1,0,0,1,0
"47560",410330,2023,0,0,0,0,0
"47561",410335,2023,0,0,0,0,0
"47562",410337,2023,0,0,0,0,0
"47563",410340,2023,0,0,0,0,0
"47564",410345,2023,0,0,0,0,0
"47565",410347,2023,0,0,0,0,0
"47566",410350,2023,2,1,0,1,0
"47567",410360,2023,0,0,0,0,0
"47568",410370,2023,4,0,1,0,3
"47569",410380,2023,0,0,0,0,0
"47570",410390,2023,0,0,0,0,0
"47571",410395,2023,0,0,0,0,0
"47572",410400,2023,1,0,1,0,0
"47573",410405,2023,1,0,0,0,1
"47574",410410,2023,0,0,0,0,0
"47575",410420,2023,4,0,2,0,2
"47576",410425,2023,1,0,0,0,1
"47577",410430,2023,5,1,2,0,2
"47578",410440,2023,1,0,0,0,1
"47579",410442,2023,1,0,1,0,0
"47580",410445,2023,0,0,0,0,0
"47581",410450,2023,0,0,0,0,0
"47582",410460,2023,1,0,0,0,1
"47583",410465,2023,3,1,1,0,1
"47584",410470,2023,1,0,0,1,0
"47585",410480,2023,12,4,4,2,2
"47586",410490,2023,3,2,0,0,0
"47587",410500,2023,0,0,0,0,0
"47588",410510,2023,2,0,0,0,2
"47589",410520,2023,1,0,0,0,1
"47590",410530,2023,0,0,0,0,0
"47591",410540,2023,3,0,0,2,1
"47592",410550,2023,3,1,0,0,2
"47593",410560,2023,2,0,1,0,1
"47594",410570,2023,2,0,1,1,0
"47595",410580,2023,11,4,3,0,3
"47596",410590,2023,0,0,0,0,0
"47597",410600,2023,1,0,0,0,1
"47598",410610,2023,0,0,0,0,0
"47599",410620,2023,1,1,0,0,0
"47600",410630,2023,0,0,0,0,0
"47601",410640,2023,4,0,1,0,1
"47602",410645,2023,0,0,0,0,0
"47603",410650,2023,2,2,0,0,0
"47604",410655,2023,0,0,0,0,0
"47605",410657,2023,0,0,0,0,0
"47606",410660,2023,1,0,0,1,0
"47607",410670,2023,0,0,0,0,0
"47608",410680,2023,1,0,0,1,0
"47609",410685,2023,0,0,0,0,0
"47610",410690,2023,48,17,7,7,17
"47611",410700,2023,0,0,0,0,0
"47612",410710,2023,0,0,0,0,0
"47613",410712,2023,1,0,0,0,1
"47614",410715,2023,0,0,0,0,0
"47615",410720,2023,2,0,1,0,1
"47616",410725,2023,0,0,0,0,0
"47617",410730,2023,0,0,0,0,0
"47618",410740,2023,0,0,0,0,0
"47619",410750,2023,1,1,0,0,0
"47620",410752,2023,0,0,0,0,0
"47621",410753,2023,1,0,1,0,0
"47622",410754,2023,0,0,0,0,0
"47623",410755,2023,0,0,0,0,0
"47624",410760,2023,1,0,0,0,1
"47625",410765,2023,9,2,2,2,3
"47626",410770,2023,1,0,0,0,1
"47627",410773,2023,0,0,0,0,0
"47628",410775,2023,0,0,0,0,0
"47629",410780,2023,0,0,0,0,0
"47630",410785,2023,0,0,0,0,0
"47631",410790,2023,0,0,0,0,0
"47632",410800,2023,0,0,0,0,0
"47633",410810,2023,0,0,0,0,0
"47634",410820,2023,1,1,0,0,0
"47635",410830,2023,15,8,0,2,5
"47636",410832,2023,0,0,0,0,0
"47637",410840,2023,5,2,1,1,1
"47638",410845,2023,0,0,0,0,0
"47639",410850,2023,1,1,0,0,0
"47640",410855,2023,0,0,0,0,0
"47641",410860,2023,4,0,1,2,1
"47642",410865,2023,0,0,0,0,0
"47643",410870,2023,0,0,0,0,0
"47644",410880,2023,2,1,0,0,1
"47645",410890,2023,0,0,0,0,0
"47646",410895,2023,0,0,0,0,0
"47647",410900,2023,1,0,0,0,1
"47648",410910,2023,0,0,0,0,0
"47649",410920,2023,0,0,0,0,0
"47650",410930,2023,1,0,1,0,0
"47651",410940,2023,10,6,4,0,0
"47652",410950,2023,1,0,1,0,0
"47653",410960,2023,4,2,0,1,0
"47654",410965,2023,0,0,0,0,0
"47655",410970,2023,2,0,1,0,1
"47656",410975,2023,0,0,0,0,0
"47657",410980,2023,2,1,0,0,1
"47658",410990,2023,0,0,0,0,0
"47659",411000,2023,0,0,0,0,0
"47660",411005,2023,0,0,0,0,0
"47661",411007,2023,0,0,0,0,0
"47662",411010,2023,4,1,1,0,2
"47663",411020,2023,0,0,0,0,0
"47664",411030,2023,0,0,0,0,0
"47665",411040,2023,0,0,0,0,0
"47666",411050,2023,1,1,0,0,0
"47667",411060,2023,0,0,0,0,0
"47668",411065,2023,0,0,0,0,0
"47669",411070,2023,2,2,0,0,0
"47670",411080,2023,1,0,0,1,0
"47671",411090,2023,0,0,0,0,0
"47672",411095,2023,0,0,0,0,0
"47673",411100,2023,0,0,0,0,0
"47674",411110,2023,0,0,0,0,0
"47675",411120,2023,1,0,1,0,0
"47676",411125,2023,1,0,1,0,0
"47677",411130,2023,0,0,0,0,0
"47678",411140,2023,3,2,0,0,1
"47679",411150,2023,0,0,0,0,0
"47680",411155,2023,0,0,0,0,0
"47681",411160,2023,0,0,0,0,0
"47682",411170,2023,0,0,0,0,0
"47683",411180,2023,1,1,0,0,0
"47684",411190,2023,1,1,0,0,0
"47685",411200,2023,1,0,1,0,0
"47686",411210,2023,2,1,0,0,1
"47687",411220,2023,0,0,0,0,0
"47688",411230,2023,0,0,0,0,0
"47689",411240,2023,0,0,0,0,0
"47690",411250,2023,1,0,1,0,0
"47691",411260,2023,0,0,0,0,0
"47692",411270,2023,0,0,0,0,0
"47693",411275,2023,1,0,0,0,1
"47694",411280,2023,0,0,0,0,0
"47695",411290,2023,1,0,1,0,0
"47696",411295,2023,0,0,0,0,0
"47697",411300,2023,1,0,0,0,1
"47698",411310,2023,0,0,0,0,0
"47699",411320,2023,0,0,0,0,0
"47700",411325,2023,0,0,0,0,0
"47701",411330,2023,2,0,1,0,1
"47702",411340,2023,0,0,0,0,0
"47703",411342,2023,0,0,0,0,0
"47704",411345,2023,0,0,0,0,0
"47705",411350,2023,1,0,0,1,0
"47706",411360,2023,0,0,0,0,0
"47707",411370,2023,26,13,5,3,5
"47708",411373,2023,1,0,1,0,0
"47709",411375,2023,0,0,0,0,0
"47710",411380,2023,0,0,0,0,0
"47711",411390,2023,0,0,0,0,0
"47712",411400,2023,1,0,0,1,0
"47713",411410,2023,3,2,0,0,1
"47714",411420,2023,2,1,0,0,1
"47715",411430,2023,0,0,0,0,0
"47716",411435,2023,0,0,0,0,0
"47717",411440,2023,2,1,0,1,0
"47718",411450,2023,0,0,0,0,0
"47719",411460,2023,0,0,0,0,0
"47720",411470,2023,0,0,0,0,0
"47721",411480,2023,0,0,0,0,0
"47722",411490,2023,0,0,0,0,0
"47723",411500,2023,0,0,0,0,0
"47724",411510,2023,1,0,0,1,0
"47725",411520,2023,10,2,3,1,4
"47726",411530,2023,0,0,0,0,0
"47727",411535,2023,0,0,0,0,0
"47728",411540,2023,0,0,0,0,0
"47729",411545,2023,0,0,0,0,0
"47730",411550,2023,0,0,0,0,0
"47731",411560,2023,0,0,0,0,0
"47732",411570,2023,3,0,1,0,2
"47733",411573,2023,0,0,0,0,0
"47734",411575,2023,0,0,0,0,0
"47735",411580,2023,4,2,1,0,0
"47736",411585,2023,0,0,0,0,0
"47737",411590,2023,0,0,0,0,0
"47738",411600,2023,1,0,0,1,0
"47739",411605,2023,0,0,0,0,0
"47740",411610,2023,0,0,0,0,0
"47741",411620,2023,0,0,0,0,0
"47742",411630,2023,0,0,0,0,0
"47743",411640,2023,0,0,0,0,0
"47744",411650,2023,0,0,0,0,0
"47745",411660,2023,0,0,0,0,0
"47746",411670,2023,0,0,0,0,0
"47747",411680,2023,1,0,0,1,0
"47748",411690,2023,0,0,0,0,0
"47749",411695,2023,0,0,0,0,0
"47750",411700,2023,0,0,0,0,0
"47751",411705,2023,1,0,0,0,1
"47752",411710,2023,0,0,0,0,0
"47753",411720,2023,1,0,0,1,0
"47754",411721,2023,0,0,0,0,0
"47755",411722,2023,2,0,1,0,1
"47756",411725,2023,2,1,0,0,1
"47757",411727,2023,0,0,0,0,0
"47758",411729,2023,0,0,0,0,0
"47759",411730,2023,2,1,0,1,0
"47760",411740,2023,0,0,0,0,0
"47761",411745,2023,0,0,0,0,0
"47762",411750,2023,1,0,0,1,0
"47763",411760,2023,7,3,1,1,1
"47764",411770,2023,1,0,0,0,0
"47765",411780,2023,0,0,0,0,0
"47766",411790,2023,2,1,0,1,0
"47767",411800,2023,1,0,0,0,1
"47768",411810,2023,0,0,0,0,0
"47769",411820,2023,9,2,0,3,3
"47770",411830,2023,0,0,0,0,0
"47771",411840,2023,4,1,1,0,2
"47772",411845,2023,1,0,0,1,0
"47773",411850,2023,4,2,0,1,1
"47774",411860,2023,0,0,0,0,0
"47775",411870,2023,0,0,0,0,0
"47776",411880,2023,0,0,0,0,0
"47777",411885,2023,1,0,0,0,1
"47778",411890,2023,0,0,0,0,0
"47779",411900,2023,0,0,0,0,0
"47780",411910,2023,0,0,0,0,0
"47781",411915,2023,3,0,1,0,2
"47782",411920,2023,0,0,0,0,0
"47783",411925,2023,0,0,0,0,0
"47784",411930,2023,3,1,0,1,1
"47785",411940,2023,1,0,0,0,1
"47786",411950,2023,3,1,0,0,1
"47787",411960,2023,2,0,1,0,1
"47788",411965,2023,0,0,0,0,0
"47789",411970,2023,0,0,0,0,0
"47790",411980,2023,1,0,1,0,0
"47791",411990,2023,14,9,2,0,2
"47792",411995,2023,4,1,0,0,3
"47793",412000,2023,0,0,0,0,0
"47794",412010,2023,0,0,0,0,0
"47795",412015,2023,0,0,0,0,0
"47796",412020,2023,0,0,0,0,0
"47797",412030,2023,0,0,0,0,0
"47798",412033,2023,0,0,0,0,0
"47799",412035,2023,1,0,1,0,0
"47800",412040,2023,0,0,0,0,0
"47801",412050,2023,0,0,0,0,0
"47802",412060,2023,3,0,1,1,1
"47803",412065,2023,0,0,0,0,0
"47804",412070,2023,0,0,0,0,0
"47805",412080,2023,2,0,2,0,0
"47806",412085,2023,0,0,0,0,0
"47807",412090,2023,1,0,0,1,0
"47808",412100,2023,0,0,0,0,0
"47809",412110,2023,1,1,0,0,0
"47810",412120,2023,1,1,0,0,0
"47811",412125,2023,0,0,0,0,0
"47812",412130,2023,0,0,0,0,0
"47813",412135,2023,0,0,0,0,0
"47814",412140,2023,1,0,0,0,1
"47815",412150,2023,0,0,0,0,0
"47816",412160,2023,0,0,0,0,0
"47817",412170,2023,3,3,0,0,0
"47818",412175,2023,1,1,0,0,0
"47819",412180,2023,0,0,0,0,0
"47820",412190,2023,1,0,0,0,0
"47821",412200,2023,0,0,0,0,0
"47822",412210,2023,0,0,0,0,0
"47823",412215,2023,3,1,1,0,1
"47824",412217,2023,0,0,0,0,0
"47825",412220,2023,3,0,2,1,0
"47826",412230,2023,1,1,0,0,0
"47827",412240,2023,1,0,0,1,0
"47828",412250,2023,1,0,0,0,1
"47829",412260,2023,0,0,0,0,0
"47830",412265,2023,0,0,0,0,0
"47831",412270,2023,1,0,0,0,1
"47832",412280,2023,1,1,0,0,0
"47833",412290,2023,1,0,0,1,0
"47834",412300,2023,0,0,0,0,0
"47835",412310,2023,0,0,0,0,0
"47836",412320,2023,0,0,0,0,0
"47837",412330,2023,0,0,0,0,0
"47838",412340,2023,0,0,0,0,0
"47839",412350,2023,1,0,1,0,0
"47840",412360,2023,0,0,0,0,0
"47841",412370,2023,0,0,0,0,0
"47842",412380,2023,0,0,0,0,0
"47843",412382,2023,0,0,0,0,0
"47844",412385,2023,0,0,0,0,0
"47845",412390,2023,1,1,0,0,0
"47846",412395,2023,0,0,0,0,0
"47847",412400,2023,2,0,0,0,2
"47848",412402,2023,3,0,2,1,0
"47849",412405,2023,1,1,0,0,0
"47850",412410,2023,2,0,1,0,1
"47851",412420,2023,0,0,0,0,0
"47852",412430,2023,0,0,0,0,0
"47853",412440,2023,1,0,0,0,1
"47854",412450,2023,1,1,0,0,0
"47855",412460,2023,0,0,0,0,0
"47856",412470,2023,2,0,0,1,1
"47857",412480,2023,0,0,0,0,0
"47858",412490,2023,0,0,0,0,0
"47859",412500,2023,1,0,0,0,1
"47860",412510,2023,0,0,0,0,0
"47861",412520,2023,1,0,0,0,1
"47862",412530,2023,0,0,0,0,0
"47863",412535,2023,0,0,0,0,0
"47864",412540,2023,0,0,0,0,0
"47865",412545,2023,1,0,1,0,0
"47866",412550,2023,14,2,3,6,3
"47867",412555,2023,0,0,0,0,0
"47868",412560,2023,0,0,0,0,0
"47869",412570,2023,1,0,1,0,0
"47870",412575,2023,1,0,0,0,0
"47871",412580,2023,1,0,0,1,0
"47872",412590,2023,0,0,0,0,0
"47873",412600,2023,0,0,0,0,0
"47874",412610,2023,0,0,0,0,0
"47875",412620,2023,0,0,0,0,0
"47876",412625,2023,1,0,0,0,1
"47877",412627,2023,1,0,0,0,0
"47878",412630,2023,2,1,0,1,0
"47879",412635,2023,1,0,0,1,0
"47880",412640,2023,1,0,1,0,0
"47881",412650,2023,0,0,0,0,0
"47882",412660,2023,4,1,0,1,2
"47883",412665,2023,0,0,0,0,0
"47884",412667,2023,0,0,0,0,0
"47885",412670,2023,0,0,0,0,0
"47886",412680,2023,0,0,0,0,0
"47887",412690,2023,0,0,0,0,0
"47888",412700,2023,0,0,0,0,0
"47889",412710,2023,3,2,1,0,0
"47890",412720,2023,0,0,0,0,0
"47891",412730,2023,3,3,0,0,0
"47892",412740,2023,1,0,0,0,1
"47893",412750,2023,1,1,0,0,0
"47894",412760,2023,0,0,0,0,0
"47895",412770,2023,10,4,3,2,1
"47896",412780,2023,0,0,0,0,0
"47897",412785,2023,1,0,0,0,1
"47898",412788,2023,1,0,0,0,1
"47899",412790,2023,0,0,0,0,0
"47900",412795,2023,0,0,0,0,0
"47901",412796,2023,2,0,0,1,1
"47902",412800,2023,0,0,0,0,0
"47903",412810,2023,7,3,0,3,1
"47904",412820,2023,1,0,0,1,0
"47905",412830,2023,0,0,0,0,0
"47906",412840,2023,0,0,0,0,0
"47907",412850,2023,1,0,0,1,0
"47908",412853,2023,0,0,0,0,0
"47909",412855,2023,1,0,0,0,1
"47910",412860,2023,0,0,0,0,0
"47911",412862,2023,0,0,0,0,0
"47912",412863,2023,1,0,0,0,1
"47913",412865,2023,0,0,0,0,0
"47914",412870,2023,0,0,0,0,0
"47915",412880,2023,0,0,0,0,0
"47916",420005,2023,0,0,0,0,0
"47917",420010,2023,4,2,2,0,0
"47918",420020,2023,0,0,0,0,0
"47919",420030,2023,1,0,0,0,1
"47920",420040,2023,0,0,0,0,0
"47921",420050,2023,0,0,0,0,0
"47922",420055,2023,0,0,0,0,0
"47923",420060,2023,0,0,0,0,0
"47924",420070,2023,1,0,0,1,0
"47925",420075,2023,1,0,1,0,0
"47926",420080,2023,0,0,0,0,0
"47927",420090,2023,0,0,0,0,0
"47928",420100,2023,0,0,0,0,0
"47929",420110,2023,0,0,0,0,0
"47930",420120,2023,0,0,0,0,0
"47931",420125,2023,0,0,0,0,0
"47932",420127,2023,0,0,0,0,0
"47933",420130,2023,6,2,1,1,2
"47934",420140,2023,4,2,1,0,1
"47935",420150,2023,0,0,0,0,0
"47936",420160,2023,0,0,0,0,0
"47937",420165,2023,0,0,0,0,0
"47938",420170,2023,0,0,0,0,0
"47939",420180,2023,0,0,0,0,0
"47940",420190,2023,0,0,0,0,0
"47941",420195,2023,0,0,0,0,0
"47942",420200,2023,7,3,0,1,3
"47943",420205,2023,0,0,0,0,0
"47944",420207,2023,0,0,0,0,0
"47945",420208,2023,0,0,0,0,0
"47946",420209,2023,0,0,0,0,0
"47947",420210,2023,2,0,0,1,1
"47948",420213,2023,0,0,0,0,0
"47949",420215,2023,0,0,0,0,0
"47950",420220,2023,2,1,0,1,0
"47951",420230,2023,4,0,0,3,1
"47952",420240,2023,18,7,4,2,5
"47953",420243,2023,0,0,0,0,0
"47954",420245,2023,1,0,0,0,1
"47955",420250,2023,0,0,0,0,0
"47956",420253,2023,0,0,0,0,0
"47957",420257,2023,0,0,0,0,0
"47958",420260,2023,1,0,0,0,1
"47959",420270,2023,0,0,0,0,0
"47960",420280,2023,4,1,0,1,2
"47961",420285,2023,0,0,0,0,0
"47962",420287,2023,1,1,0,0,0
"47963",420290,2023,3,0,0,0,2
"47964",420300,2023,4,1,1,1,1
"47965",420310,2023,0,0,0,0,0
"47966",420315,2023,0,0,0,0,0
"47967",420320,2023,6,0,0,1,5
"47968",420325,2023,0,0,0,0,0
"47969",420330,2023,0,0,0,0,0
"47970",420340,2023,0,0,0,0,0
"47971",420350,2023,0,0,0,0,0
"47972",420360,2023,2,1,0,1,0
"47973",420370,2023,0,0,0,0,0
"47974",420380,2023,2,1,0,1,0
"47975",420390,2023,2,1,0,0,1
"47976",420395,2023,2,1,1,0,0
"47977",420400,2023,0,0,0,0,0
"47978",420410,2023,0,0,0,0,0
"47979",420415,2023,0,0,0,0,0
"47980",420417,2023,0,0,0,0,0
"47981",420419,2023,0,0,0,0,0
"47982",420420,2023,14,5,4,2,3
"47983",420425,2023,1,1,0,0,0
"47984",420430,2023,6,2,0,0,3
"47985",420435,2023,0,0,0,0,0
"47986",420440,2023,0,0,0,0,0
"47987",420445,2023,0,0,0,0,0
"47988",420450,2023,0,0,0,0,0
"47989",420455,2023,0,0,0,0,0
"47990",420460,2023,9,3,2,1,3
"47991",420470,2023,0,0,0,0,0
"47992",420475,2023,0,0,0,0,0
"47993",420480,2023,1,1,0,0,0
"47994",420490,2023,0,0,0,0,0
"47995",420500,2023,0,0,0,0,0
"47996",420510,2023,1,0,0,1,0
"47997",420515,2023,0,0,0,0,0
"47998",420517,2023,0,0,0,0,0
"47999",420519,2023,0,0,0,0,0
"48000",420520,2023,1,1,0,0,0
"48001",420530,2023,0,0,0,0,0
"48002",420535,2023,0,0,0,0,0
"48003",420540,2023,18,3,6,1,4
"48004",420543,2023,0,0,0,0,0
"48005",420545,2023,0,0,0,0,0
"48006",420550,2023,3,1,1,1,0
"48007",420555,2023,0,0,0,0,0
"48008",420560,2023,0,0,0,0,0
"48009",420570,2023,0,0,0,0,0
"48010",420580,2023,0,0,0,0,0
"48011",420590,2023,1,0,0,0,1
"48012",420600,2023,1,1,0,0,0
"48013",420610,2023,0,0,0,0,0
"48014",420620,2023,0,0,0,0,0
"48015",420630,2023,0,0,0,0,0
"48016",420640,2023,0,0,0,0,0
"48017",420650,2023,2,2,0,0,0
"48018",420660,2023,1,0,1,0,0
"48019",420665,2023,1,0,0,0,1
"48020",420670,2023,0,0,0,0,0
"48021",420675,2023,0,0,0,0,0
"48022",420680,2023,0,0,0,0,0
"48023",420690,2023,0,0,0,0,0
"48024",420700,2023,3,1,0,0,2
"48025",420710,2023,1,1,0,0,0
"48026",420720,2023,0,0,0,0,0
"48027",420730,2023,2,0,1,0,1
"48028",420740,2023,0,0,0,0,0
"48029",420750,2023,1,0,0,1,0
"48030",420757,2023,0,0,0,0,0
"48031",420760,2023,0,0,0,0,0
"48032",420765,2023,0,0,0,0,0
"48033",420768,2023,3,1,0,2,0
"48034",420770,2023,1,0,0,0,1
"48035",420775,2023,0,0,0,0,0
"48036",420780,2023,0,0,0,0,0
"48037",420785,2023,0,0,0,0,0
"48038",420790,2023,1,0,1,0,0
"48039",420800,2023,1,0,0,0,1
"48040",420810,2023,1,0,0,1,0
"48041",420820,2023,14,7,3,0,4
"48042",420830,2023,3,1,0,1,1
"48043",420840,2023,2,0,0,0,2
"48044",420845,2023,1,0,1,0,0
"48045",420850,2023,0,0,0,0,0
"48046",420860,2023,1,0,0,0,1
"48047",420870,2023,0,0,0,0,0
"48048",420880,2023,2,0,2,0,0
"48049",420890,2023,1,0,0,0,1
"48050",420895,2023,0,0,0,0,0
"48051",420900,2023,0,0,0,0,0
"48052",420910,2023,16,4,6,1,5
"48053",420915,2023,1,0,0,1,0
"48054",420917,2023,0,0,0,0,0
"48055",420920,2023,0,0,0,0,0
"48056",420930,2023,6,4,0,0,2
"48057",420940,2023,2,1,0,1,0
"48058",420945,2023,0,0,0,0,0
"48059",420950,2023,0,0,0,0,0
"48060",420960,2023,1,0,1,0,0
"48061",420970,2023,1,0,1,0,0
"48062",420980,2023,0,0,0,0,0
"48063",420985,2023,0,0,0,0,0
"48064",420990,2023,0,0,0,0,0
"48065",421000,2023,0,0,0,0,0
"48066",421003,2023,2,1,0,1,0
"48067",421005,2023,0,0,0,0,0
"48068",421010,2023,5,1,2,2,0
"48069",421020,2023,2,1,0,1,0
"48070",421030,2023,0,0,0,0,0
"48071",421040,2023,0,0,0,0,0
"48072",421050,2023,2,0,0,1,1
"48073",421055,2023,0,0,0,0,0
"48074",421060,2023,1,0,0,0,1
"48075",421070,2023,0,0,0,0,0
"48076",421080,2023,0,0,0,0,0
"48077",421085,2023,0,0,0,0,0
"48078",421090,2023,0,0,0,0,0
"48079",421100,2023,0,0,0,0,0
"48080",421105,2023,1,1,0,0,0
"48081",421110,2023,0,0,0,0,0
"48082",421120,2023,1,0,0,1,0
"48083",421125,2023,0,0,0,0,0
"48084",421130,2023,6,2,0,1,3
"48085",421140,2023,0,0,0,0,0
"48086",421145,2023,0,0,0,0,0
"48087",421150,2023,1,0,0,0,1
"48088",421160,2023,0,0,0,0,0
"48089",421165,2023,0,0,0,0,0
"48090",421170,2023,0,0,0,0,0
"48091",421175,2023,2,1,0,0,1
"48092",421180,2023,0,0,0,0,0
"48093",421185,2023,0,0,0,0,0
"48094",421187,2023,0,0,0,0,0
"48095",421189,2023,1,0,1,0,0
"48096",421190,2023,10,1,1,3,4
"48097",421200,2023,1,1,0,0,0
"48098",421205,2023,0,0,0,0,0
"48099",421210,2023,0,0,0,0,0
"48100",421220,2023,0,0,0,0,0
"48101",421223,2023,0,0,0,0,0
"48102",421225,2023,0,0,0,0,0
"48103",421227,2023,0,0,0,0,0
"48104",421230,2023,0,0,0,0,0
"48105",421240,2023,0,0,0,0,0
"48106",421250,2023,3,1,2,0,0
"48107",421260,2023,0,0,0,0,0
"48108",421265,2023,0,0,0,0,0
"48109",421270,2023,0,0,0,0,0
"48110",421280,2023,0,0,0,0,0
"48111",421290,2023,1,1,0,0,0
"48112",421300,2023,0,0,0,0,0
"48113",421310,2023,0,0,0,0,0
"48114",421315,2023,0,0,0,0,0
"48115",421320,2023,1,0,1,0,0
"48116",421330,2023,0,0,0,0,0
"48117",421335,2023,0,0,0,0,0
"48118",421340,2023,0,0,0,0,0
"48119",421350,2023,1,0,0,1,0
"48120",421360,2023,2,2,0,0,0
"48121",421370,2023,0,0,0,0,0
"48122",421380,2023,0,0,0,0,0
"48123",421390,2023,0,0,0,0,0
"48124",421400,2023,0,0,0,0,0
"48125",421410,2023,0,0,0,0,0
"48126",421415,2023,0,0,0,0,0
"48127",421420,2023,1,1,0,0,0
"48128",421430,2023,0,0,0,0,0
"48129",421440,2023,2,0,2,0,0
"48130",421450,2023,0,0,0,0,0
"48131",421460,2023,1,1,0,0,0
"48132",421470,2023,0,0,0,0,0
"48133",421480,2023,4,0,0,0,4
"48134",421490,2023,0,0,0,0,0
"48135",421500,2023,1,0,0,0,1
"48136",421505,2023,0,0,0,0,0
"48137",421507,2023,0,0,0,0,0
"48138",421510,2023,0,0,0,0,0
"48139",421520,2023,0,0,0,0,0
"48140",421530,2023,1,1,0,0,0
"48141",421535,2023,0,0,0,0,0
"48142",421540,2023,0,0,0,0,0
"48143",421545,2023,3,0,1,2,0
"48144",421550,2023,3,1,1,1,0
"48145",421555,2023,0,0,0,0,0
"48146",421560,2023,0,0,0,0,0
"48147",421565,2023,0,0,0,0,0
"48148",421567,2023,0,0,0,0,0
"48149",421568,2023,0,0,0,0,0
"48150",421569,2023,0,0,0,0,0
"48151",421570,2023,0,0,0,0,0
"48152",421575,2023,0,0,0,0,0
"48153",421580,2023,3,2,0,1,0
"48154",421590,2023,0,0,0,0,0
"48155",421600,2023,0,0,0,0,0
"48156",421605,2023,0,0,0,0,0
"48157",421610,2023,0,0,0,0,0
"48158",421620,2023,1,0,0,0,1
"48159",421625,2023,0,0,0,0,0
"48160",421630,2023,2,0,1,0,1
"48161",421635,2023,0,0,0,0,0
"48162",421640,2023,0,0,0,0,0
"48163",421650,2023,2,0,1,0,1
"48164",421660,2023,11,6,0,1,2
"48165",421670,2023,2,1,0,0,1
"48166",421680,2023,0,0,0,0,0
"48167",421690,2023,1,1,0,0,0
"48168",421700,2023,2,1,0,0,1
"48169",421710,2023,0,0,0,0,0
"48170",421715,2023,1,1,0,0,0
"48171",421720,2023,2,0,0,0,2
"48172",421725,2023,0,0,0,0,0
"48173",421730,2023,0,0,0,0,0
"48174",421740,2023,0,0,0,0,0
"48175",421750,2023,1,0,1,0,0
"48176",421755,2023,0,0,0,0,0
"48177",421760,2023,0,0,0,0,0
"48178",421770,2023,0,0,0,0,0
"48179",421775,2023,0,0,0,0,0
"48180",421780,2023,1,1,0,0,0
"48181",421790,2023,0,0,0,0,0
"48182",421795,2023,0,0,0,0,0
"48183",421800,2023,5,0,0,3,2
"48184",421810,2023,0,0,0,0,0
"48185",421820,2023,2,1,0,0,1
"48186",421825,2023,0,0,0,0,0
"48187",421830,2023,0,0,0,0,0
"48188",421835,2023,0,0,0,0,0
"48189",421840,2023,1,0,0,0,1
"48190",421850,2023,0,0,0,0,0
"48191",421860,2023,0,0,0,0,0
"48192",421870,2023,4,2,0,1,1
"48193",421875,2023,1,1,0,0,0
"48194",421880,2023,2,0,1,0,1
"48195",421885,2023,0,0,0,0,0
"48196",421890,2023,0,0,0,0,0
"48197",421895,2023,0,0,0,0,0
"48198",421900,2023,1,0,1,0,0
"48199",421910,2023,0,0,0,0,0
"48200",421915,2023,0,0,0,0,0
"48201",421917,2023,0,0,0,0,0
"48202",421920,2023,0,0,0,0,0
"48203",421930,2023,1,0,0,0,1
"48204",421935,2023,0,0,0,0,0
"48205",421940,2023,0,0,0,0,0
"48206",421950,2023,3,0,2,0,1
"48207",421960,2023,1,0,0,0,1
"48208",421970,2023,0,0,0,0,0
"48209",421985,2023,0,0,0,0,0
"48210",422000,2023,1,0,0,0,1
"48211",430003,2023,0,0,0,0,0
"48212",430005,2023,0,0,0,0,0
"48213",430010,2023,0,0,0,0,0
"48214",430020,2023,0,0,0,0,0
"48215",430030,2023,1,0,0,0,1
"48216",430040,2023,3,1,1,1,0
"48217",430045,2023,0,0,0,0,0
"48218",430047,2023,0,0,0,0,0
"48219",430050,2023,0,0,0,0,0
"48220",430055,2023,0,0,0,0,0
"48221",430057,2023,0,0,0,0,0
"48222",430060,2023,10,5,1,1,3
"48223",430063,2023,0,0,0,0,0
"48224",430064,2023,0,0,0,0,0
"48225",430066,2023,0,0,0,0,0
"48226",430070,2023,0,0,0,0,0
"48227",430080,2023,0,0,0,0,0
"48228",430085,2023,0,0,0,0,0
"48229",430087,2023,0,0,0,0,0
"48230",430090,2023,0,0,0,0,0
"48231",430100,2023,1,0,0,1,0
