"codmunres","municipio","uf","regiao","ano","nascidos","obitos_fetais_totais","obitos_fetais_mais_22sem"
"354425","Rosana","SP","Sudeste",2015,"252",3,3
"354425","Rosana","SP","Sudeste",2016,"277",0,0
"354425","Rosana","SP","Sudeste",2017,"230",0,0
"354425","Rosana","SP","Sudeste",2018,"218",0,0
"354425","Rosana","SP","Sudeste",2019,"204",4,4
"354425","Rosana","SP","Sudeste",2020,"224",2,1
"354430","Roseira","SP","Sudeste",2012,"128",3,1
"354430","Roseira","SP","Sudeste",2013,"155",2,2
"354430","Roseira","SP","Sudeste",2014,"127",2,1
"354430","Roseira","SP","Sudeste",2015,"143",0,0
"354430","Roseira","SP","Sudeste",2016,"131",1,1
"354430","Roseira","SP","Sudeste",2017,"133",1,0
"354430","Roseira","SP","Sudeste",2018,"135",0,0
"354430","Roseira","SP","Sudeste",2019,"142",1,1
"354430","Roseira","SP","Sudeste",2020,"123",1,1
"354440","Rubiácea","SP","Sudeste",2012,"24",0,0
"354440","Rubiácea","SP","Sudeste",2013,"27",0,0
"354440","Rubiácea","SP","Sudeste",2014,"47",1,0
"354440","Rubiácea","SP","Sudeste",2015,"42",0,0
"354440","Rubiácea","SP","Sudeste",2016,"32",0,0
"354440","Rubiácea","SP","Sudeste",2017,"35",0,0
"354440","Rubiácea","SP","Sudeste",2018,"42",2,2
"354440","Rubiácea","SP","Sudeste",2019,"21",0,0
"354440","Rubiácea","SP","Sudeste",2020,"37",2,2
"354450","Rubinéia","SP","Sudeste",2012,"17",0,0
"354450","Rubinéia","SP","Sudeste",2013,"25",0,0
"354450","Rubinéia","SP","Sudeste",2014,"34",0,0
"354450","Rubinéia","SP","Sudeste",2015,"29",0,0
"354450","Rubinéia","SP","Sudeste",2016,"23",0,0
"354450","Rubinéia","SP","Sudeste",2017,"25",1,1
"354450","Rubinéia","SP","Sudeste",2018,"53",1,1
"354450","Rubinéia","SP","Sudeste",2019,"32",1,1
"354450","Rubinéia","SP","Sudeste",2020,"44",1,1
"354460","Sabino","SP","Sudeste",2012,"55",0,0
"354460","Sabino","SP","Sudeste",2013,"50",1,1
"354460","Sabino","SP","Sudeste",2014,"56",1,1
"354460","Sabino","SP","Sudeste",2015,"59",0,0
"354460","Sabino","SP","Sudeste",2016,"61",0,0
"354460","Sabino","SP","Sudeste",2017,"56",0,0
"354460","Sabino","SP","Sudeste",2018,"64",0,0
"354460","Sabino","SP","Sudeste",2019,"57",1,0
"354460","Sabino","SP","Sudeste",2020,"50",1,1
"354470","Sagres","SP","Sudeste",2012,"32",0,0
"354470","Sagres","SP","Sudeste",2013,"37",1,1
"354470","Sagres","SP","Sudeste",2014,"31",0,0
"354470","Sagres","SP","Sudeste",2015,"30",0,0
"354470","Sagres","SP","Sudeste",2016,"25",1,1
"354470","Sagres","SP","Sudeste",2017,"26",0,0
"354470","Sagres","SP","Sudeste",2018,"33",0,0
"354470","Sagres","SP","Sudeste",2019,"28",0,0
"354470","Sagres","SP","Sudeste",2020,"30",0,0
"354480","Sales","SP","Sudeste",2012,"58",1,1
"354480","Sales","SP","Sudeste",2013,"71",0,0
"354480","Sales","SP","Sudeste",2014,"60",0,0
"354480","Sales","SP","Sudeste",2015,"70",0,0
"354480","Sales","SP","Sudeste",2016,"57",0,0
"354480","Sales","SP","Sudeste",2017,"60",0,0
"354480","Sales","SP","Sudeste",2018,"65",0,0
"354480","Sales","SP","Sudeste",2019,"53",0,0
"354480","Sales","SP","Sudeste",2020,"58",0,0
"354490","Sales Oliveira","SP","Sudeste",2012,"140",1,1
"354490","Sales Oliveira","SP","Sudeste",2013,"149",1,1
"354490","Sales Oliveira","SP","Sudeste",2014,"120",0,0
"354490","Sales Oliveira","SP","Sudeste",2015,"120",3,2
"354490","Sales Oliveira","SP","Sudeste",2016,"121",4,3
"354490","Sales Oliveira","SP","Sudeste",2017,"133",1,1
"354490","Sales Oliveira","SP","Sudeste",2018,"131",2,2
"354490","Sales Oliveira","SP","Sudeste",2019,"113",3,3
"354490","Sales Oliveira","SP","Sudeste",2020,"127",0,0
"354500","Salesópolis","SP","Sudeste",2012,"212",3,3
"354500","Salesópolis","SP","Sudeste",2013,"204",2,1
"354500","Salesópolis","SP","Sudeste",2014,"189",1,1
"354500","Salesópolis","SP","Sudeste",2015,"181",1,1
"354500","Salesópolis","SP","Sudeste",2016,"204",0,0
"354500","Salesópolis","SP","Sudeste",2017,"188",1,1
"354500","Salesópolis","SP","Sudeste",2018,"218",1,1
"354500","Salesópolis","SP","Sudeste",2019,"212",0,0
"354500","Salesópolis","SP","Sudeste",2020,"202",1,1
"354510","Salmourão","SP","Sudeste",2012,"55",0,0
"354510","Salmourão","SP","Sudeste",2013,"60",0,0
"354510","Salmourão","SP","Sudeste",2014,"46",2,2
"354510","Salmourão","SP","Sudeste",2015,"46",1,1
"354510","Salmourão","SP","Sudeste",2016,"63",0,0
"354510","Salmourão","SP","Sudeste",2017,"74",0,0
"354510","Salmourão","SP","Sudeste",2018,"69",0,0
"354510","Salmourão","SP","Sudeste",2019,"76",0,0
"354510","Salmourão","SP","Sudeste",2020,"51",0,0
"354515","Saltinho","SP","Sudeste",2012,"93",0,0
"354515","Saltinho","SP","Sudeste",2013,"86",0,0
"354515","Saltinho","SP","Sudeste",2014,"86",0,0
"354515","Saltinho","SP","Sudeste",2015,"116",1,1
"354515","Saltinho","SP","Sudeste",2016,"76",0,0
"354515","Saltinho","SP","Sudeste",2017,"93",2,2
"354515","Saltinho","SP","Sudeste",2018,"91",1,0
"354515","Saltinho","SP","Sudeste",2019,"93",0,0
"354515","Saltinho","SP","Sudeste",2020,"84",0,0
"354520","Salto","SP","Sudeste",2012,"1540",15,10
"354520","Salto","SP","Sudeste",2013,"1564",7,5
"354520","Salto","SP","Sudeste",2014,"1562",18,12
"354520","Salto","SP","Sudeste",2015,"1663",13,6
"354520","Salto","SP","Sudeste",2016,"1621",12,7
"354520","Salto","SP","Sudeste",2017,"1681",12,12
"354520","Salto","SP","Sudeste",2018,"1712",13,11
"354520","Salto","SP","Sudeste",2019,"1663",10,7
"354520","Salto","SP","Sudeste",2020,"1643",7,6
"354530","Salto de Pirapora","SP","Sudeste",2012,"556",3,3
"354530","Salto de Pirapora","SP","Sudeste",2013,"603",3,2
"354530","Salto de Pirapora","SP","Sudeste",2014,"608",3,3
"354530","Salto de Pirapora","SP","Sudeste",2015,"600",5,4
"354530","Salto de Pirapora","SP","Sudeste",2016,"593",5,3
"354530","Salto de Pirapora","SP","Sudeste",2017,"541",2,2
"354530","Salto de Pirapora","SP","Sudeste",2018,"540",8,8
"354530","Salto de Pirapora","SP","Sudeste",2019,"515",0,0
"354530","Salto de Pirapora","SP","Sudeste",2020,"494",3,2
"354540","Salto Grande","SP","Sudeste",2012,"104",1,1
"354540","Salto Grande","SP","Sudeste",2013,"132",2,0
"354540","Salto Grande","SP","Sudeste",2014,"116",1,1
"354540","Salto Grande","SP","Sudeste",2015,"120",0,0
"354540","Salto Grande","SP","Sudeste",2016,"108",3,2
"354540","Salto Grande","SP","Sudeste",2017,"109",1,1
"354540","Salto Grande","SP","Sudeste",2018,"116",1,1
"354540","Salto Grande","SP","Sudeste",2019,"94",1,1
"354540","Salto Grande","SP","Sudeste",2020,"114",1,1
"354550","Sandovalina","SP","Sudeste",2012,"64",1,1
"354550","Sandovalina","SP","Sudeste",2013,"56",0,0
"354550","Sandovalina","SP","Sudeste",2014,"61",0,0
"354550","Sandovalina","SP","Sudeste",2015,"61",0,0
"354550","Sandovalina","SP","Sudeste",2016,"50",0,0
"354550","Sandovalina","SP","Sudeste",2017,"53",0,0
"354550","Sandovalina","SP","Sudeste",2018,"44",0,0
"354550","Sandovalina","SP","Sudeste",2019,"47",2,2
"354550","Sandovalina","SP","Sudeste",2020,"56",1,1
"354560","Santa Adélia","SP","Sudeste",2012,"151",2,1
"354560","Santa Adélia","SP","Sudeste",2013,"169",0,0
"354560","Santa Adélia","SP","Sudeste",2014,"170",0,0
"354560","Santa Adélia","SP","Sudeste",2015,"160",2,1
"354560","Santa Adélia","SP","Sudeste",2016,"189",2,2
"354560","Santa Adélia","SP","Sudeste",2017,"183",0,0
"354560","Santa Adélia","SP","Sudeste",2018,"146",1,1
"354560","Santa Adélia","SP","Sudeste",2019,"150",1,1
"354560","Santa Adélia","SP","Sudeste",2020,"146",0,0
"354570","Santa Albertina","SP","Sudeste",2012,"76",0,0
"354570","Santa Albertina","SP","Sudeste",2013,"63",1,1
"354570","Santa Albertina","SP","Sudeste",2014,"85",1,1
"354570","Santa Albertina","SP","Sudeste",2015,"60",1,1
"354570","Santa Albertina","SP","Sudeste",2016,"65",1,1
"354570","Santa Albertina","SP","Sudeste",2017,"65",0,0
"354570","Santa Albertina","SP","Sudeste",2018,"63",0,0
"354570","Santa Albertina","SP","Sudeste",2019,"82",0,0
"354570","Santa Albertina","SP","Sudeste",2020,"67",0,0
"354580","Santa Bárbara d'Oeste","SP","Sudeste",2012,"2324",21,17
"354580","Santa Bárbara d'Oeste","SP","Sudeste",2013,"2212",17,15
"354580","Santa Bárbara d'Oeste","SP","Sudeste",2014,"2329",26,19
"354580","Santa Bárbara d'Oeste","SP","Sudeste",2015,"2435",25,23
"354580","Santa Bárbara d'Oeste","SP","Sudeste",2016,"2401",14,13
"354580","Santa Bárbara d'Oeste","SP","Sudeste",2017,"2412",19,15
"354580","Santa Bárbara d'Oeste","SP","Sudeste",2018,"2397",17,13
"354580","Santa Bárbara d'Oeste","SP","Sudeste",2019,"2188",14,11
"354580","Santa Bárbara d'Oeste","SP","Sudeste",2020,"2126",19,12
"354600","Santa Branca","SP","Sudeste",2012,"161",0,0
"354600","Santa Branca","SP","Sudeste",2013,"143",1,0
"354600","Santa Branca","SP","Sudeste",2014,"139",4,4
"354600","Santa Branca","SP","Sudeste",2015,"167",5,4
"354600","Santa Branca","SP","Sudeste",2016,"154",5,4
"354600","Santa Branca","SP","Sudeste",2017,"164",1,1
"354600","Santa Branca","SP","Sudeste",2018,"156",1,1
"354600","Santa Branca","SP","Sudeste",2019,"153",2,2
"354600","Santa Branca","SP","Sudeste",2020,"146",1,1
"354610","Santa Clara d'Oeste","SP","Sudeste",2012,"22",1,1
"354610","Santa Clara d'Oeste","SP","Sudeste",2013,"22",0,0
"354610","Santa Clara d'Oeste","SP","Sudeste",2014,"41",0,0
"354610","Santa Clara d'Oeste","SP","Sudeste",2015,"19",1,1
"354610","Santa Clara d'Oeste","SP","Sudeste",2016,"18",0,0
"354610","Santa Clara d'Oeste","SP","Sudeste",2017,"21",0,0
"354610","Santa Clara d'Oeste","SP","Sudeste",2018,"34",0,0
"354610","Santa Clara d'Oeste","SP","Sudeste",2019,"33",0,0
"354610","Santa Clara d'Oeste","SP","Sudeste",2020,"30",0,0
"354620","Santa Cruz da Conceição","SP","Sudeste",2012,"36",0,0
"354620","Santa Cruz da Conceição","SP","Sudeste",2013,"44",1,1
"354620","Santa Cruz da Conceição","SP","Sudeste",2014,"37",0,0
"354620","Santa Cruz da Conceição","SP","Sudeste",2015,"43",0,0
"354620","Santa Cruz da Conceição","SP","Sudeste",2016,"33",0,0
"354620","Santa Cruz da Conceição","SP","Sudeste",2017,"27",0,0
"354620","Santa Cruz da Conceição","SP","Sudeste",2018,"37",0,0
"354620","Santa Cruz da Conceição","SP","Sudeste",2019,"27",0,0
"354620","Santa Cruz da Conceição","SP","Sudeste",2020,"28",0,0
"354625","Santa Cruz da Esperança","SP","Sudeste",2012,"30",1,1
"354625","Santa Cruz da Esperança","SP","Sudeste",2013,"30",0,0
"354625","Santa Cruz da Esperança","SP","Sudeste",2014,"21",0,0
"354625","Santa Cruz da Esperança","SP","Sudeste",2015,"23",0,0
"354625","Santa Cruz da Esperança","SP","Sudeste",2016,"28",0,0
"354625","Santa Cruz da Esperança","SP","Sudeste",2017,"23",0,0
"354625","Santa Cruz da Esperança","SP","Sudeste",2018,"32",0,0
"354625","Santa Cruz da Esperança","SP","Sudeste",2019,"14",0,0
"354625","Santa Cruz da Esperança","SP","Sudeste",2020,"25",0,0
"354630","Santa Cruz das Palmeiras","SP","Sudeste",2012,"430",3,1
"354630","Santa Cruz das Palmeiras","SP","Sudeste",2013,"443",10,9
"354630","Santa Cruz das Palmeiras","SP","Sudeste",2014,"385",7,3
"354630","Santa Cruz das Palmeiras","SP","Sudeste",2015,"393",1,1
"354630","Santa Cruz das Palmeiras","SP","Sudeste",2016,"389",3,3
"354630","Santa Cruz das Palmeiras","SP","Sudeste",2017,"394",5,5
"354630","Santa Cruz das Palmeiras","SP","Sudeste",2018,"382",2,2
"354630","Santa Cruz das Palmeiras","SP","Sudeste",2019,"371",0,0
"354630","Santa Cruz das Palmeiras","SP","Sudeste",2020,"350",3,3
"354640","Santa Cruz do Rio Pardo","SP","Sudeste",2012,"586",3,3
"354640","Santa Cruz do Rio Pardo","SP","Sudeste",2013,"567",1,1
"354640","Santa Cruz do Rio Pardo","SP","Sudeste",2014,"604",9,7
"354640","Santa Cruz do Rio Pardo","SP","Sudeste",2015,"586",11,11
"354640","Santa Cruz do Rio Pardo","SP","Sudeste",2016,"563",8,7
"354640","Santa Cruz do Rio Pardo","SP","Sudeste",2017,"664",3,3
"354640","Santa Cruz do Rio Pardo","SP","Sudeste",2018,"597",5,4
"354640","Santa Cruz do Rio Pardo","SP","Sudeste",2019,"605",3,2
"354640","Santa Cruz do Rio Pardo","SP","Sudeste",2020,"606",3,3
"354650","Santa Ernestina","SP","Sudeste",2012,"80",1,1
"354650","Santa Ernestina","SP","Sudeste",2013,"59",1,1
"354650","Santa Ernestina","SP","Sudeste",2014,"64",0,0
"354650","Santa Ernestina","SP","Sudeste",2015,"44",1,1
"354650","Santa Ernestina","SP","Sudeste",2016,"59",0,0
"354650","Santa Ernestina","SP","Sudeste",2017,"49",1,0
"354650","Santa Ernestina","SP","Sudeste",2018,"77",0,0
"354650","Santa Ernestina","SP","Sudeste",2019,"65",1,1
"354650","Santa Ernestina","SP","Sudeste",2020,"73",1,1
"354660","Santa Fé do Sul","SP","Sudeste",2012,"347",4,4
"354660","Santa Fé do Sul","SP","Sudeste",2013,"322",6,5
"354660","Santa Fé do Sul","SP","Sudeste",2014,"383",5,5
"354660","Santa Fé do Sul","SP","Sudeste",2015,"434",5,4
"354660","Santa Fé do Sul","SP","Sudeste",2016,"353",3,3
"354660","Santa Fé do Sul","SP","Sudeste",2017,"435",4,4
"354660","Santa Fé do Sul","SP","Sudeste",2018,"402",1,1
"354660","Santa Fé do Sul","SP","Sudeste",2019,"413",5,5
"354660","Santa Fé do Sul","SP","Sudeste",2020,"400",5,5
"354670","Santa Gertrudes","SP","Sudeste",2012,"352",4,2
"354670","Santa Gertrudes","SP","Sudeste",2013,"324",2,2
"354670","Santa Gertrudes","SP","Sudeste",2014,"341",4,3
"354670","Santa Gertrudes","SP","Sudeste",2015,"368",1,1
"354670","Santa Gertrudes","SP","Sudeste",2016,"332",1,1
"354670","Santa Gertrudes","SP","Sudeste",2017,"316",1,1
"354670","Santa Gertrudes","SP","Sudeste",2018,"326",0,0
"354670","Santa Gertrudes","SP","Sudeste",2019,"310",0,0
"354670","Santa Gertrudes","SP","Sudeste",2020,"320",5,5
"354680","Santa Isabel","SP","Sudeste",2012,"709",6,5
"354680","Santa Isabel","SP","Sudeste",2013,"747",14,13
"354680","Santa Isabel","SP","Sudeste",2014,"784",9,6
"354680","Santa Isabel","SP","Sudeste",2015,"795",10,10
"354680","Santa Isabel","SP","Sudeste",2016,"716",5,2
"354680","Santa Isabel","SP","Sudeste",2017,"718",16,11
"354680","Santa Isabel","SP","Sudeste",2018,"695",6,5
"354680","Santa Isabel","SP","Sudeste",2019,"729",7,7
"354680","Santa Isabel","SP","Sudeste",2020,"651",10,8
"354690","Santa Lúcia","SP","Sudeste",2012,"107",0,0
"354690","Santa Lúcia","SP","Sudeste",2013,"119",0,0
"354690","Santa Lúcia","SP","Sudeste",2014,"104",0,0
"354690","Santa Lúcia","SP","Sudeste",2015,"129",0,0
"354690","Santa Lúcia","SP","Sudeste",2016,"120",0,0
"354690","Santa Lúcia","SP","Sudeste",2017,"99",2,2
"354690","Santa Lúcia","SP","Sudeste",2018,"100",1,1
"354690","Santa Lúcia","SP","Sudeste",2019,"86",0,0
"354690","Santa Lúcia","SP","Sudeste",2020,"75",2,2
"354700","Santa Maria da Serra","SP","Sudeste",2012,"79",1,1
"354700","Santa Maria da Serra","SP","Sudeste",2013,"90",1,1
"354700","Santa Maria da Serra","SP","Sudeste",2014,"90",0,0
"354700","Santa Maria da Serra","SP","Sudeste",2015,"81",3,2
"354700","Santa Maria da Serra","SP","Sudeste",2016,"81",3,3
"354700","Santa Maria da Serra","SP","Sudeste",2017,"70",0,0
"354700","Santa Maria da Serra","SP","Sudeste",2018,"88",2,2
"354700","Santa Maria da Serra","SP","Sudeste",2019,"68",1,1
"354700","Santa Maria da Serra","SP","Sudeste",2020,"69",2,2
"354710","Santa Mercedes","SP","Sudeste",2012,"34",0,0
"354710","Santa Mercedes","SP","Sudeste",2013,"39",0,0
"354710","Santa Mercedes","SP","Sudeste",2014,"41",0,0
"354710","Santa Mercedes","SP","Sudeste",2015,"37",0,0
"354710","Santa Mercedes","SP","Sudeste",2016,"40",0,0
"354710","Santa Mercedes","SP","Sudeste",2017,"45",0,0
"354710","Santa Mercedes","SP","Sudeste",2018,"24",0,0
"354710","Santa Mercedes","SP","Sudeste",2019,"28",1,1
"354710","Santa Mercedes","SP","Sudeste",2020,"30",0,0
"354720","Santana da Ponte Pensa","SP","Sudeste",2012,"11",0,0
"354720","Santana da Ponte Pensa","SP","Sudeste",2013,"11",0,0
"354720","Santana da Ponte Pensa","SP","Sudeste",2014,"18",0,0
"354720","Santana da Ponte Pensa","SP","Sudeste",2015,"9",0,0
"354720","Santana da Ponte Pensa","SP","Sudeste",2016,"12",0,0
"354720","Santana da Ponte Pensa","SP","Sudeste",2017,"20",0,0
"354720","Santana da Ponte Pensa","SP","Sudeste",2018,"12",0,0
"354720","Santana da Ponte Pensa","SP","Sudeste",2019,"12",0,0
"354720","Santana da Ponte Pensa","SP","Sudeste",2020,"7",0,0
"354730","Santana de Parnaíba","SP","Sudeste",2012,"1973",9,7
"354730","Santana de Parnaíba","SP","Sudeste",2013,"2053",13,11
"354730","Santana de Parnaíba","SP","Sudeste",2014,"2182",11,10
"354730","Santana de Parnaíba","SP","Sudeste",2015,"2232",15,15
"354730","Santana de Parnaíba","SP","Sudeste",2016,"2254",13,12
"354730","Santana de Parnaíba","SP","Sudeste",2017,"2164",18,15
"354730","Santana de Parnaíba","SP","Sudeste",2018,"2313",16,14
"354730","Santana de Parnaíba","SP","Sudeste",2019,"2333",11,10
"354730","Santana de Parnaíba","SP","Sudeste",2020,"2400",12,12
"354740","Santa Rita d'Oeste","SP","Sudeste",2012,"32",0,0
"354740","Santa Rita d'Oeste","SP","Sudeste",2013,"25",0,0
"354740","Santa Rita d'Oeste","SP","Sudeste",2014,"23",0,0
"354740","Santa Rita d'Oeste","SP","Sudeste",2015,"17",0,0
"354740","Santa Rita d'Oeste","SP","Sudeste",2016,"19",0,0
"354740","Santa Rita d'Oeste","SP","Sudeste",2017,"27",0,0
"354740","Santa Rita d'Oeste","SP","Sudeste",2018,"29",0,0
"354740","Santa Rita d'Oeste","SP","Sudeste",2019,"27",0,0
"354740","Santa Rita d'Oeste","SP","Sudeste",2020,"21",0,0
"354750","Santa Rita do Passa Quatro","SP","Sudeste",2012,"252",3,2
"354750","Santa Rita do Passa Quatro","SP","Sudeste",2013,"263",0,0
"354750","Santa Rita do Passa Quatro","SP","Sudeste",2014,"277",0,0
"354750","Santa Rita do Passa Quatro","SP","Sudeste",2015,"250",3,3
"354750","Santa Rita do Passa Quatro","SP","Sudeste",2016,"263",1,1
"354750","Santa Rita do Passa Quatro","SP","Sudeste",2017,"248",1,1
"354750","Santa Rita do Passa Quatro","SP","Sudeste",2018,"249",3,2
"354750","Santa Rita do Passa Quatro","SP","Sudeste",2019,"228",0,0
"354750","Santa Rita do Passa Quatro","SP","Sudeste",2020,"238",3,3
"354760","Santa Rosa de Viterbo","SP","Sudeste",2012,"296",4,4
"354760","Santa Rosa de Viterbo","SP","Sudeste",2013,"298",3,3
"354760","Santa Rosa de Viterbo","SP","Sudeste",2014,"319",4,2
"354760","Santa Rosa de Viterbo","SP","Sudeste",2015,"290",1,1
"354760","Santa Rosa de Viterbo","SP","Sudeste",2016,"244",3,3
"354760","Santa Rosa de Viterbo","SP","Sudeste",2017,"249",0,0
"354760","Santa Rosa de Viterbo","SP","Sudeste",2018,"284",4,3
"354760","Santa Rosa de Viterbo","SP","Sudeste",2019,"232",1,1
"354760","Santa Rosa de Viterbo","SP","Sudeste",2020,"211",2,1
"354765","Santa Salete","SP","Sudeste",2012,"15",0,0
"354765","Santa Salete","SP","Sudeste",2013,"15",0,0
"354765","Santa Salete","SP","Sudeste",2014,"10",0,0
"354765","Santa Salete","SP","Sudeste",2015,"13",0,0
"354765","Santa Salete","SP","Sudeste",2016,"12",0,0
"354765","Santa Salete","SP","Sudeste",2017,"13",0,0
"354765","Santa Salete","SP","Sudeste",2018,"16",0,0
"354765","Santa Salete","SP","Sudeste",2019,"15",0,0
"354765","Santa Salete","SP","Sudeste",2020,"18",0,0
"354770","Santo Anastácio","SP","Sudeste",2012,"209",1,0
"354770","Santo Anastácio","SP","Sudeste",2013,"212",3,1
"354770","Santo Anastácio","SP","Sudeste",2014,"225",1,1
"354770","Santo Anastácio","SP","Sudeste",2015,"226",3,3
"354770","Santo Anastácio","SP","Sudeste",2016,"211",5,3
"354770","Santo Anastácio","SP","Sudeste",2017,"219",3,3
"354770","Santo Anastácio","SP","Sudeste",2018,"208",3,3
"354770","Santo Anastácio","SP","Sudeste",2019,"202",1,0
"354770","Santo Anastácio","SP","Sudeste",2020,"196",1,1
"354780","Santo André","SP","Sudeste",2012,"9169",72,61
"354780","Santo André","SP","Sudeste",2013,"8941",66,56
"354780","Santo André","SP","Sudeste",2014,"9153",67,57
"354780","Santo André","SP","Sudeste",2015,"9258",66,62
"354780","Santo André","SP","Sudeste",2016,"8802",68,65
"354780","Santo André","SP","Sudeste",2017,"9095",63,56
"354780","Santo André","SP","Sudeste",2018,"8995",70,62
"354780","Santo André","SP","Sudeste",2019,"8990",71,63
"354780","Santo André","SP","Sudeste",2020,"8598",67,58
"354790","Santo Antônio da Alegria","SP","Sudeste",2012,"77",1,1
"354790","Santo Antônio da Alegria","SP","Sudeste",2013,"70",0,0
"354790","Santo Antônio da Alegria","SP","Sudeste",2014,"55",1,1
"354790","Santo Antônio da Alegria","SP","Sudeste",2015,"72",1,1
"354790","Santo Antônio da Alegria","SP","Sudeste",2016,"80",1,1
"354790","Santo Antônio da Alegria","SP","Sudeste",2017,"78",0,0
"354790","Santo Antônio da Alegria","SP","Sudeste",2018,"75",0,0
"354790","Santo Antônio da Alegria","SP","Sudeste",2019,"75",0,0
"354790","Santo Antônio da Alegria","SP","Sudeste",2020,"83",1,1
"354800","Santo Antônio de Posse","SP","Sudeste",2012,"248",3,3
"354800","Santo Antônio de Posse","SP","Sudeste",2013,"277",1,0
"354800","Santo Antônio de Posse","SP","Sudeste",2014,"286",5,5
"354800","Santo Antônio de Posse","SP","Sudeste",2015,"284",5,3
"354800","Santo Antônio de Posse","SP","Sudeste",2016,"262",6,5
