"codmunres";"ano";"nascidos_vivos_asfixia1";"total_de_nascidos_vivos"
500525;2018;0;87
500525;2019;1;94
500525;2020;2;98
500525;2021;0;97
500540;2012;5;450
500540;2013;9;456
500540;2014;7;497
500540;2015;6;477
500540;2016;3;444
500540;2017;5;463
500540;2018;2;460
500540;2019;1;470
500540;2020;2;426
500540;2021;1;425
500560;2012;5;340
500560;2013;1;342
500560;2014;1;352
500560;2015;2;359
500560;2016;1;372
500560;2017;1;351
500560;2018;1;286
500560;2019;2;302
500560;2020;2;256
500560;2021;1;300
500568;2012;3;122
500568;2013;1;134
500568;2014;2;169
500568;2015;3;232
500568;2016;3;231
500568;2017;0;207
500568;2018;1;239
500568;2019;2;246
500568;2020;3;222
500568;2021;2;228
500570;2012;0;409
500570;2013;1;394
500570;2014;2;447
500570;2015;1;460
500570;2016;1;474
500570;2017;2;448
500570;2018;1;460
500570;2019;5;459
500570;2020;0;427
500570;2021;0;427
500580;2012;3;135
500580;2013;1;130
500580;2014;0;155
500580;2015;1;165
500580;2016;0;141
500580;2017;0;156
500580;2018;2;147
500580;2019;0;164
500580;2020;1;145
500580;2021;1;156
500600;2012;0;276
500600;2013;2;259
500600;2014;1;268
500600;2015;2;216
500600;2016;2;225
500600;2017;3;251
500600;2018;3;277
500600;2019;2;241
500600;2020;1;247
500600;2021;0;277
500620;2012;1;409
500620;2013;0;349
500620;2014;2;390
500620;2015;2;443
500620;2016;1;412
500620;2017;2;418
500620;2018;1;403
500620;2019;3;408
500620;2020;0;414
500620;2021;1;388
500625;2012;0;59
500625;2013;0;67
500625;2014;0;80
500625;2015;0;75
500625;2016;1;67
500625;2017;0;64
500625;2018;0;74
500625;2019;1;61
500625;2020;0;65
500625;2021;0;59
500627;2013;1;29
500627;2014;0;29
500627;2015;0;35
500627;2016;0;37
500627;2017;1;52
500627;2018;0;40
500627;2019;1;64
500627;2020;0;57
500627;2021;0;54
500630;2012;5;369
500630;2013;5;354
500630;2014;5;357
500630;2015;3;304
500630;2016;1;284
500630;2017;2;286
500630;2018;2;298
500630;2019;2;313
500630;2020;0;302
500630;2021;0;286
500635;2012;0;115
500635;2013;0;130
500635;2014;0;128
500635;2015;1;188
500635;2016;0;189
500635;2017;0;183
500635;2018;5;215
500635;2019;1;194
500635;2020;3;192
500635;2021;1;245
500640;2012;1;65
500640;2013;0;84
500640;2014;0;77
500640;2015;1;74
500640;2016;2;65
500640;2017;1;79
500640;2018;0;75
500640;2019;0;79
500640;2020;0;78
500640;2021;0;89
500660;2012;5;759
500660;2013;7;779
500660;2014;6;792
500660;2015;7;795
500660;2016;6;564
500660;2017;7;796
500660;2018;8;807
500660;2019;7;823
500660;2020;1;725
500660;2021;2;800
500690;2012;5;214
500690;2013;0;196
500690;2014;0;204
500690;2015;1;165
500690;2016;1;157
500690;2017;1;202
500690;2018;0;186
500690;2019;0;157
500690;2020;0;165
500690;2021;0;140
500710;2012;2;274
500710;2013;0;269
500710;2014;3;264
500710;2015;1;280
500710;2016;3;258
500710;2017;1;282
500710;2018;0;279
500710;2019;2;231
500710;2020;2;241
500710;2021;0;270
500720;2012;6;261
500720;2013;2;329
500720;2014;3;430
500720;2015;2;411
500720;2016;3;382
500720;2017;1;510
500720;2018;4;460
500720;2019;1;427
500720;2020;2;382
500720;2021;1;366
500730;2012;0;41
500730;2013;0;52
500730;2014;1;38
500730;2015;0;39
500730;2016;0;51
500730;2017;0;53
500730;2018;0;45
500730;2019;0;51
500730;2020;1;48
500730;2021;0;42
500740;2012;0;244
500740;2013;0;229
500740;2014;2;213
500740;2015;6;257
500740;2016;1;214
500740;2017;3;222
500740;2018;0;226
500740;2019;0;219
500740;2020;1;211
500740;2021;1;227
500750;2012;1;57
500750;2013;0;34
500750;2014;0;47
500750;2015;0;37
500750;2016;0;41
500750;2017;0;64
500750;2018;0;54
500750;2019;0;69
500750;2020;0;66
500750;2021;0;63
500755;2012;0;83
500755;2013;0;62
500755;2014;1;69
500755;2015;0;49
500755;2016;0;15
500755;2017;0;68
500755;2018;0;22
500755;2019;0;21
500755;2020;0;31
500755;2021;0;53
500769;2012;0;282
500769;2013;0;298
500769;2014;1;315
500769;2015;3;368
500769;2016;0;341
500769;2017;6;388
500769;2018;1;410
500769;2019;0;406
500769;2020;2;402
500769;2021;4;369
500770;2012;0;116
500770;2013;0;97
500770;2014;1;85
500770;2015;0;88
500770;2016;0;79
500770;2017;0;120
500770;2018;0;132
500770;2019;0;119
500770;2020;0;111
500770;2021;3;105
500780;2012;1;23
500780;2013;0;35
500780;2014;0;42
500780;2015;0;52
500780;2016;0;29
500780;2017;0;43
500780;2018;0;48
500780;2019;0;60
500780;2020;1;52
500780;2021;0;56
500790;2012;5;433
500790;2013;5;440
500790;2014;0;430
500790;2015;1;433
500790;2016;4;420
500790;2017;1;539
500790;2018;3;511
500790;2019;2;496
500790;2020;1;459
500790;2021;2;538
500793;2012;3;135
500793;2013;1;139
500793;2014;1;128
500793;2015;1;116
500793;2016;0;125
500793;2017;0;123
500793;2018;0;133
500793;2019;1;190
500793;2020;1;169
500793;2021;0;194
500795;2012;4;179
500795;2013;2;181
500795;2014;1;171
500795;2015;3;170
500795;2016;0;146
500795;2017;0;147
500795;2018;2;147
500795;2019;1;142
500795;2020;0;141
500795;2021;1;147
500797;2012;0;45
500797;2013;1;47
500797;2014;0;46
500797;2015;0;34
500797;2016;0;40
500797;2017;1;36
500797;2018;0;31
500797;2019;0;32
500797;2020;0;23
500797;2021;0;39
500800;2012;1;145
500800;2013;0;150
500800;2014;2;157
500800;2015;1;149
500800;2016;0;161
500800;2017;0;142
500800;2018;1;193
500800;2019;2;149
500800;2020;3;148
500800;2021;0;168
500830;2012;3;884
500830;2013;2;1002
500830;2014;2;980
500830;2015;6;1038
500830;2016;5;1051
500830;2017;7;1161
500830;2018;8;1155
500830;2019;8;1150
500830;2020;4;1093
500830;2021;2;1129
500840;2012;0;70
500840;2013;0;55
500840;2014;1;69
500840;2015;0;59
500840;2016;2;69
500840;2017;0;68
500840;2018;0;64
500840;2019;0;66
500840;2020;0;68
500840;2021;1;75
510000;2012;0;2
510000;2013;0;5
510000;2014;0;3
510000;2015;0;2
510000;2016;0;1
510000;2017;0;2
510000;2020;0;1
510000;2021;0;1
510010;2012;0;72
510010;2013;1;63
510010;2014;0;53
510010;2015;0;55
510010;2016;1;54
510010;2017;0;61
510010;2018;3;51
510010;2019;0;65
510010;2020;1;49
510010;2021;0;43
510020;2012;3;284
510020;2013;2;257
510020;2014;1;289
510020;2015;4;314
510020;2016;1;295
510020;2017;3;280
510020;2018;2;340
510020;2019;0;288
510020;2020;3;319
510020;2021;4;339
510025;2012;3;439
510025;2013;4;427
510025;2014;3;540
510025;2015;2;604
510025;2016;1;548
510025;2017;3;548
510025;2018;2;566
510025;2019;4;622
510025;2020;1;550
510025;2021;1;596
510030;2012;1;199
510030;2013;3;222
510030;2014;1;204
510030;2015;0;214
510030;2016;0;165
510030;2017;0;178
510030;2018;1;171
510030;2019;1;147
510030;2020;2;169
510030;2021;1;157
510035;2012;0;50
510035;2013;0;44
510035;2014;0;36
510035;2015;0;40
510035;2016;0;41
510035;2017;0;50
510035;2018;0;67
510035;2019;0;42
510035;2020;0;57
510035;2021;1;55
510040;2012;1;97
510040;2013;0;104
510040;2014;2;144
510040;2015;1;125
510040;2016;4;123
510040;2017;1;110
510040;2018;0;122
510040;2019;1;127
510040;2020;2;118
510040;2021;1;130
510050;2012;1;76
510050;2013;1;92
510050;2014;0;92
510050;2015;0;91
510050;2016;0;67
510050;2017;2;88
510050;2018;0;81
510050;2019;1;74
510050;2020;0;67
510050;2021;0;87
510060;2012;1;160
510060;2013;0;146
510060;2014;1;139
510060;2015;1;151
510060;2016;0;137
510060;2017;1;126
510060;2018;0;140
510060;2019;1;148
510060;2020;2;113
510060;2021;0;117
510080;2012;1;91
510080;2013;0;89
510080;2014;0;93
510080;2015;0;95
510080;2016;0;99
510080;2017;0;97
510080;2018;0;104
510080;2019;0;75
510080;2020;0;107
510080;2021;0;109
510100;2012;0;38
510100;2013;1;37
510100;2014;1;33
510100;2015;1;36
510100;2016;1;26
510100;2017;0;34
510100;2018;0;27
510100;2019;0;31
510100;2020;0;41
510100;2021;1;41
510120;2012;0;10
510120;2013;0;9
510120;2014;0;7
510120;2015;0;8
510120;2016;0;9
510120;2017;0;6
510120;2018;0;11
510120;2019;0;5
510120;2020;0;6
510120;2021;0;4
510125;2012;0;169
510125;2013;0;168
510125;2014;0;172
510125;2015;0;164
510125;2016;0;154
510125;2017;2;180
510125;2018;0;116
510125;2019;0;142
510125;2020;0;122
510125;2021;0;107
510130;2012;0;102
510130;2013;1;95
510130;2014;0;136
510130;2015;3;111
510130;2016;0;92
510130;2017;2;126
510130;2018;0;112
510130;2019;1;118
510130;2020;2;96
510130;2021;1;157
510140;2012;3;204
510140;2013;2;193
510140;2014;1;205
510140;2015;0;155
510140;2016;1;201
510140;2017;2;224
510140;2018;1;226
510140;2019;1;230
510140;2020;0;264
510140;2021;1;262
510160;2012;0;58
510160;2013;0;50
510160;2014;0;48
510160;2015;0;47
510160;2016;0;53
510160;2017;0;66
510160;2018;0;55
510160;2019;0;62
510160;2020;0;50
510160;2021;0;50
510170;2012;4;282
510170;2013;7;317
510170;2014;6;379
510170;2015;2;360
510170;2016;2;292
510170;2017;4;290
510170;2018;1;311
510170;2019;1;335
510170;2020;1;334
510170;2021;1;354
510180;2012;8;622
510180;2013;11;666
510180;2014;4;667
510180;2015;3;666
510180;2016;1;626
510180;2017;3;669
510180;2018;1;731
510180;2019;1;731
510180;2020;7;693
510180;2021;5;721
510185;2012;0;62
510185;2013;1;65
510185;2014;0;67
510185;2015;0;96
510185;2016;1;73
510185;2017;0;87
510185;2018;0;86
510185;2019;1;87
510185;2020;0;83
510185;2021;1;103
510190;2012;1;158
510190;2013;0;159
510190;2014;1;189
510190;2015;2;207
510190;2016;3;193
510190;2017;1;213
510190;2018;3;209
510190;2019;2;227
510190;2020;0;271
510190;2021;2;242
510250;2012;8;601
510250;2013;10;645
510250;2014;9;628
510250;2015;14;673
510250;2016;9;629
510250;2017;9;630
510250;2018;5;802
510250;2019;9;882
510250;2020;8;846
510250;2021;9;879
510260;2012;1;100
510260;2013;2;90
510260;2014;1;112
510260;2015;3;177
510260;2016;1;164
510260;2017;3;205
510260;2018;3;222
510260;2019;0;239
510260;2020;1;217
510260;2021;2;240
510263;2012;6;337
510263;2013;6;345
510263;2014;3;357
510263;2015;6;394
510263;2016;5;415
510263;2017;5;527
510263;2018;2;560
510263;2019;4;542
510263;2020;7;604
510263;2021;4;645
510267;2012;2;363
510267;2013;2;449
510267;2014;1;528
510267;2015;0;508
510267;2016;3;468
510267;2017;6;527
510267;2018;0;543
510267;2019;2;503
510267;2020;1;501
510267;2021;2;497
510268;2012;0;87
510268;2013;3;95
510268;2014;1;119
510268;2015;5;127
510268;2016;3;109
510268;2017;0;122
510268;2018;1;125
510268;2019;1;114
510268;2020;0;105
510268;2021;1;118
510269;2012;1;38
510269;2013;0;35
510269;2014;0;38
510269;2015;1;50
510269;2016;0;54
510269;2017;0;53
510269;2018;0;63
510269;2019;0;58
510269;2020;0;55
510269;2021;0;51
510270;2012;2;211
510270;2013;0;272
510270;2014;3;292
510270;2015;4;282
510270;2016;1;277
510270;2017;2;300
510270;2018;0;306
510270;2019;3;289
510270;2020;0;291
510270;2021;0;288
510279;2012;0;77
510279;2013;0;84
510279;2014;1;113
510279;2015;0;115
510279;2016;0;109
510279;2017;0;116
510279;2018;0;105
510279;2019;0;115
510279;2020;0;114
510279;2021;1;126
510285;2012;0;82
510285;2013;0;90
510285;2014;0;88
510285;2015;0;77
510285;2016;0;83
510285;2017;0;96
510285;2018;0;97
510285;2019;0;88
510285;2020;0;100
510285;2021;1;89
510300;2012;0;203
510300;2013;1;191
510300;2014;2;219
510300;2015;1;206
510300;2016;4;206
510300;2017;1;227
510300;2018;2;192
510300;2019;3;211
510300;2020;0;192
510300;2021;1;208
510305;2012;0;104
510305;2013;1;119
510305;2014;1;126
510305;2015;0;123
510305;2016;0;124
510305;2017;0;117
510305;2018;0;94
510305;2019;0;128
510305;2020;0;121
510305;2021;0;114
510310;2012;0;49
510310;2013;2;48
510310;2014;0;53
510310;2015;0;54
510310;2016;0;56
510310;2017;0;53
510310;2018;0;59
510310;2019;0;55
510310;2020;0;64
510310;2021;0;66
510320;2012;5;319
510320;2013;4;357
510320;2014;1;392
510320;2015;2;396
510320;2016;1;352
510320;2017;2;386
510320;2018;0;349
510320;2019;6;377
510320;2020;4;391
510320;2021;5;350
510325;2012;0;193
510325;2013;1;206
510325;2014;3;228
510325;2015;3;230
510325;2016;1;259
510325;2017;0;263
510325;2018;4;296
510325;2019;0;241
510325;2020;2;292
510325;2021;2;330
510330;2012;1;189
510330;2013;3;180
510330;2014;0;223
510330;2015;1;217
510330;2016;0;235
510330;2017;2;232
510330;2018;4;239
510330;2019;0;225
510330;2020;0;197
510330;2021;0;195
510335;2012;4;102
510335;2013;1;123
510335;2014;3;212
510335;2015;1;261
510335;2016;0;291
510335;2017;2;355
510335;2018;1;371
510335;2019;2;411
510335;2020;5;340
510335;2021;6;392
510336;2012;1;54
510336;2013;1;46
510336;2014;0;44
510336;2015;1;50
510336;2016;1;38
510336;2017;0;48
510336;2018;0;62
510336;2019;0;60
510336;2020;1;52
510336;2021;0;41
510337;2012;0;133
510337;2013;0;114
510337;2014;0;144
510337;2015;0;122
510337;2016;0;114
510337;2017;0;110
510337;2018;1;155
510337;2019;1;136
510337;2020;1;131
510337;2021;0;134
510340;2012;51;3962
510340;2013;45;3314
510340;2014;56;3295
510340;2015;51;3889
510340;2016;52;3162
510340;2017;43;3261
510340;2018;47;3157
510340;2019;43;3087
510340;2020;38;2752
510340;2021;51;2921
510343;2012;1;51
510343;2013;0;56
510343;2014;0;57
510343;2015;0;58
510343;2016;0;60
510343;2017;0;58
510343;2018;1;60
510343;2019;0;62
510343;2020;0;62
510343;2021;1;52
510345;2012;0;96
510345;2013;0;75
510345;2014;1;82
510345;2015;1;92
510345;2016;1;82
510345;2017;0;85
510345;2018;0;84
510345;2019;1;73
510345;2020;0;87
510345;2021;0;84
510350;2012;3;254
510350;2013;3;247
510350;2014;2;269
510350;2015;2;285
510350;2016;0;285
510350;2017;0;322
510350;2018;1;283
510350;2019;2;295
510350;2020;1;284
510350;2021;0;269
510360;2012;1;90
510360;2013;0;76
510360;2014;0;79
510360;2015;0;77
510360;2016;0;80
510360;2017;1;75
510360;2018;0;66
510360;2019;1;72
510360;2020;1;68
510360;2021;0;64
510370;2012;1;123
510370;2013;0;158
510370;2014;1;142
510370;2015;0;138
510370;2016;1;149
510370;2017;0;162
510370;2018;0;149
510370;2019;1;178
510370;2020;0;162
510370;2021;0;193
510380;2012;0;50
510380;2013;0;39
510380;2014;3;39
510380;2015;0;39
510380;2016;0;36
510380;2017;0;42
510380;2018;0;56
510380;2019;0;48
510380;2020;0;40
510380;2021;0;28
510385;2012;0;53
510385;2013;0;49
510385;2014;2;82
510385;2015;3;84
510385;2016;3;96
510385;2017;1;115
510385;2018;0;108
510385;2019;0;122
510385;2020;0;125
510385;2021;0;142
510390;2012;1;85
510390;2013;2;65
510390;2014;0;91
510390;2015;1;95
510390;2016;2;96
510390;2017;2;88
510390;2018;0;118
510390;2019;0;108
510390;2020;0;112
510390;2021;0;123
510395;2012;0;25
510395;2013;0;32
510395;2014;0;27
510395;2015;0;23
510395;2016;0;32
510395;2017;0;38
510395;2018;1;32
510395;2019;0;29
510395;2020;0;24
510395;2021;0;25
510410;2012;2;345
510410;2013;3;396
510410;2014;2;435
510410;2015;2;414
510410;2016;2;411
510410;2017;5;412
510410;2018;3;434
510410;2019;2;415
510410;2020;1;412
510410;2021;4;418
510420;2012;0;91
510420;2013;1;96
510420;2014;0;97
510420;2015;0;69
510420;2016;1;90
510420;2017;0;95
510420;2018;0;85
510420;2019;0;93
510420;2020;0;89
510420;2021;0;71
510450;2012;0;42
510450;2013;0;38
510450;2014;1;30
510450;2015;0;34
510450;2016;0;29
510450;2017;0;31
510450;2018;0;26
510450;2019;0;34
510450;2020;0;14
510450;2021;0;20
510452;2012;0;74
510452;2013;2;71
510452;2014;0;97
510452;2015;1;87
510452;2016;1;88
510452;2017;0;98
510452;2018;0;95
510452;2019;0;103
510452;2020;1;106
510452;2021;0;108
510454;2012;1;74
510454;2013;1;66
510454;2014;1;88
510454;2015;0;68
510454;2016;0;70
510454;2017;1;72
510454;2018;0;82
510454;2019;0;79
510454;2020;0;92
510454;2021;1;102
510455;2012;0;79
510455;2013;2;72
510455;2014;0;54
510455;2015;0;76
510455;2016;0;80
510455;2017;0;62
510455;2018;0;85
510455;2019;0;81
510455;2020;1;68
510455;2021;1;78
510460;2012;3;138
510460;2013;1;150
510460;2014;1;153
510460;2015;2;179
510460;2016;2;148
510460;2017;1;153
510460;2018;0;150
510460;2019;0;173
510460;2020;1;147
510460;2021;0;127
510480;2012;11;217
510480;2013;3;245
510480;2014;0;249
510480;2015;1;263
510480;2016;1;264
510480;2017;1;281
510480;2018;0;299
510480;2019;0;296
510480;2020;2;306
510480;2021;1;324
510490;2012;1;98
510490;2013;0;76
510490;2014;2;88
510490;2015;0;107
510490;2016;1;92
510490;2017;0;92
510490;2018;0;95
510490;2019;0;94
510490;2020;0;93
510490;2021;0;86
510500;2012;1;111
510500;2013;0;127
510500;2014;0;92
510500;2015;0;121
510500;2016;0;112
510500;2017;0;111
510500;2018;0;92
510500;2019;0;111
510500;2020;0;100
510500;2021;1;110
510510;2012;0;324
510510;2013;1;361
510510;2014;1;327
510510;2015;0;355
510510;2016;0;296
510510;2017;5;288
510510;2018;2;295
510510;2019;3;404
510510;2020;0;361
510510;2021;2;429
510515;2012;3;346
510515;2013;0;362
510515;2014;2;409
510515;2015;0;402
510515;2016;0;426
510515;2017;3;458
510515;2018;4;515
510515;2019;4;515
510515;2020;6;516
510515;2021;2;456
510517;2012;0;96
510517;2013;0;115
510517;2014;1;123
510517;2015;0;107
510517;2016;0;104
510517;2017;0;83
510517;2018;0;107
510517;2019;1;126
510517;2020;0;136
510517;2021;1;137
510520;2012;5;124
510520;2013;0;101
510520;2014;0;114
510520;2015;0;113
510520;2016;1;111
510520;2017;1;104
510520;2018;1;108
510520;2019;0;104
510520;2020;1;118
510520;2021;0;87
510523;2012;0;61
510523;2013;2;73
510523;2014;1;49
510523;2015;0;51
510523;2016;1;66
510523;2017;1;68
510523;2018;1;88
510523;2019;0;66
510523;2020;0;61
510523;2021;1;69
510525;2012;1;402
510525;2013;4;560
510525;2014;3;698
510525;2015;5;668
510525;2016;4;645
510525;2017;4;670
510525;2018;3;673
510525;2019;5;623
510525;2020;5;662
510525;2021;2;750
510530;2012;0;35
510530;2013;1;29
510530;2014;1;19
510530;2015;0;26
510530;2016;0;23
510530;2017;0;29
510530;2018;1;36
510530;2019;0;22
510530;2020;0;27
510530;2021;0;29
510550;2012;0;130
510550;2013;0;99
510550;2014;3;127
510550;2015;4;153
510550;2016;2;184
510550;2017;4;215
510550;2018;1;186
510550;2019;2;194
510550;2020;0;172
510550;2021;2;188
510558;2012;6;125
510558;2013;3;120
510558;2014;1;72
510558;2015;1;54
510558;2016;2;81
510558;2017;3;143
510558;2018;3;133
510558;2019;3;132
510558;2020;3;182
510558;2021;1;143
510560;2012;0;144
510560;2013;2;208
510560;2014;1;219
510560;2015;1;221
510560;2016;2;244
510560;2017;4;268
510560;2018;0;301
510560;2019;1;294
510560;2020;2;291
510560;2021;2;310
510562;2012;1;308
510562;2013;2;297
510562;2014;2;334
510562;2015;4;353
510562;2016;2;325
510562;2017;0;319
510562;2018;0;328
510562;2019;3;353
510562;2020;1;331
510562;2021;1;326
510590;2012;1;171
510590;2013;1;189
510590;2014;1;181
510590;2015;2;185
510590;2016;2;167
510590;2017;2;192
510590;2018;1;229
510590;2019;0;208
510590;2020;0;211
510590;2021;0;210
510600;2012;0;61
510600;2013;1;74
510600;2014;1;77
510600;2015;0;96
510600;2016;1;80
510600;2017;1;83
510600;2018;0;81
510600;2019;1;91
510600;2020;1;64
510600;2021;0;59
510610;2012;2;113
510610;2013;1;131
510610;2014;0;113
510610;2015;0;128
510610;2016;2;111
510610;2017;0;124
510610;2018;0;109
510610;2019;1;133
510610;2020;0;109
510610;2021;3;96
510615;2012;3;103
510615;2013;0;116
510615;2014;1;127
510615;2015;1;141
510615;2016;2;134
510615;2017;2;127
510615;2018;0;152
510615;2019;1;162
510615;2020;0;145
510615;2021;0;161
510617;2012;0;25
510617;2013;0;44
510617;2014;0;35
510617;2015;0;41
510617;2016;0;34
510617;2017;0;53
510617;2018;0;45
510617;2019;0;55
510617;2020;1;54
510617;2021;1;53
510618;2012;2;63
510618;2013;1;54
510618;2014;1;64
510618;2015;0;65
510618;2016;1;53
510618;2017;0;89
510618;2018;0;75
510618;2019;1;75
510618;2020;0;81
510618;2021;0;79
510619;2012;1;37
510619;2013;0;58
510619;2014;0;46
510619;2015;1;50
510619;2016;0;43
510619;2017;0;41
510619;2018;0;47
510619;2019;0;52
510619;2020;2;50
510619;2021;1;76
510620;2012;0;53
510620;2013;0;47
510620;2014;0;41
510620;2015;1;40
510620;2016;0;21
510620;2017;2;40
510620;2018;0;36
510620;2019;1;44
510620;2020;0;38
510620;2021;0;42
510621;2012;1;131
510621;2013;2;147
510621;2014;0;136
510621;2015;0;163
510621;2016;0;134
510621;2017;2;129
510621;2018;1;167
510621;2019;0;163
510621;2020;0;155
510621;2021;0;151
510622;2012;4;468
510622;2013;2;488
510622;2014;4;497
510622;2015;2;554
510622;2016;4;579
510622;2017;2;552
510622;2018;8;612
510622;2019;0;589
510622;2020;1;593
510622;2021;2;647
510623;2012;0;158
510623;2013;0;179
510623;2014;2;195
510623;2015;0;246
510623;2016;0;215
510623;2017;0;233
510623;2018;1;217
510623;2019;0;219
510623;2020;1;214
510623;2021;1;191
510624;2012;1;106
510624;2013;0;117
510624;2014;0;114
510624;2015;1;116
510624;2016;1;135
510624;2017;0;157
510624;2018;0;159
510624;2019;0;166
510624;2020;0;147
510624;2021;0;166
510625;2012;0;95
510625;2013;1;106
510625;2014;1;138
510625;2015;0;111
510625;2016;1;113
510625;2017;2;127
510625;2018;1;155
510625;2019;0;185
510625;2020;1;205
510625;2021;0;231
510626;2012;2;70
510626;2013;3;73
510626;2014;1;71
510626;2015;1;58
510626;2016;2;77
510626;2017;0;85
510626;2018;1;84
510626;2019;0;89
510626;2020;0;96
510626;2021;0;106
510627;2012;0;40
510627;2013;1;33
510627;2014;0;51
510627;2015;0;30
510627;2016;0;33
510627;2017;0;51
510627;2018;0;30
510627;2019;1;45
510627;2020;0;31
510627;2021;0;35
510628;2012;1;81
510628;2013;0;77
510628;2014;0;66
510628;2015;0;75
510628;2016;0;60
510628;2017;1;76
510628;2018;0;65
510628;2019;0;80
510628;2020;0;77
510628;2021;0;81
510629;2012;0;118
510629;2013;0;118
510629;2014;1;123
510629;2015;1;158
510629;2016;2;164
510629;2017;1;152
510629;2018;0;165
510629;2019;1;149
510629;2020;1;163
510629;2021;0;151
510630;2012;3;224
510630;2013;3;237
510630;2014;2;283
510630;2015;3;246
510630;2016;1;249
510630;2017;3;247
510630;2018;1;261
510630;2019;6;279
510630;2020;0;281
510630;2021;4;303
