"codmunres","ano","incompletude_fetal_peso_ig","incompletude_fetal_momento","incompletude_fetal_peso","total_dofet","incompletude_neonatal_idade","incompletude_neonatal_peso","total_doinf"
"431590",2014,0,0,0,3,0,0,1
"431590",2015,NA,NA,NA,NA,0,0,1
"431590",2016,NA,NA,NA,NA,0,0,2
"431590",2017,0,0,0,1,NA,NA,NA
"431590",2018,0,0,0,1,0,0,2
"431590",2019,0,0,0,1,0,0,2
"431590",2020,0,0,0,1,NA,NA,NA
"431590",2021,NA,NA,NA,NA,NA,NA,NA
"431590",2022,NA,NA,NA,NA,NA,NA,NA
"431590",2023,NA,NA,NA,NA,NA,NA,NA
"431590",2024,NA,NA,NA,NA,0,0,1
"431595",2012,NA,NA,NA,NA,NA,NA,NA
"431595",2013,NA,NA,NA,NA,NA,NA,NA
"431595",2014,NA,NA,NA,NA,0,0,1
"431595",2015,NA,NA,NA,NA,NA,NA,NA
"431595",2016,0,0,0,1,NA,NA,NA
"431595",2017,NA,NA,NA,NA,NA,NA,NA
"431595",2018,0,0,0,1,NA,NA,NA
"431595",2019,NA,NA,NA,NA,NA,NA,NA
"431595",2020,NA,NA,NA,NA,NA,NA,NA
"431595",2021,0,0,0,1,NA,NA,NA
"431595",2022,NA,NA,NA,NA,NA,NA,NA
"431595",2023,0,0,0,1,NA,NA,NA
"431595",2024,NA,NA,NA,NA,0,0,1
"431600",2012,NA,NA,NA,NA,0,0,3
"431600",2013,0,0,0,1,0,0,1
"431600",2014,0,0,0,2,0,0,3
"431600",2015,NA,NA,NA,NA,0,0,3
"431600",2016,0,0,0,5,0,1,3
"431600",2017,0,1,0,2,0,0,1
"431600",2018,0,0,0,1,0,0,1
"431600",2019,0,0,0,2,0,0,1
"431600",2020,0,0,0,2,0,0,3
"431600",2021,0,0,0,1,0,0,3
"431600",2022,0,0,0,5,0,0,2
"431600",2023,0,0,0,5,0,0,4
"431600",2024,NA,NA,NA,NA,0,0,1
"431610",2012,0,0,0,1,NA,NA,NA
"431610",2013,NA,NA,NA,NA,NA,NA,NA
"431610",2014,0,0,0,3,0,0,3
"431610",2015,NA,NA,NA,NA,0,0,1
"431610",2016,NA,NA,NA,NA,0,0,1
"431610",2017,0,0,0,1,NA,NA,NA
"431610",2018,0,0,0,1,0,0,1
"431610",2019,NA,NA,NA,NA,0,0,1
"431610",2020,0,0,0,2,NA,NA,NA
"431610",2021,0,0,0,2,0,0,2
"431610",2022,0,0,0,2,0,0,1
"431610",2023,0,0,0,1,0,0,1
"431610",2024,NA,NA,NA,NA,0,0,2
"431620",2012,NA,NA,NA,NA,NA,NA,NA
"431620",2013,NA,NA,NA,NA,0,0,1
"431620",2014,NA,NA,NA,NA,0,0,1
"431620",2015,NA,NA,NA,NA,NA,NA,NA
"431620",2016,NA,NA,NA,NA,NA,NA,NA
"431620",2017,0,0,0,1,NA,NA,NA
"431620",2018,NA,NA,NA,NA,NA,NA,NA
"431620",2019,0,0,0,1,NA,NA,NA
"431620",2020,NA,NA,NA,NA,NA,NA,NA
"431620",2021,NA,NA,NA,NA,0,0,1
"431620",2022,0,0,0,1,NA,NA,NA
"431620",2023,NA,NA,NA,NA,NA,NA,NA
"431620",2024,NA,NA,NA,NA,NA,NA,NA
"431630",2012,NA,NA,NA,NA,0,0,1
"431630",2013,0,0,0,3,NA,NA,NA
"431630",2014,0,0,0,1,0,0,1
"431630",2015,0,0,0,1,0,0,2
"431630",2016,0,0,0,1,0,0,1
"431630",2017,NA,NA,NA,NA,NA,NA,NA
"431630",2018,NA,NA,NA,NA,NA,NA,NA
"431630",2019,NA,NA,NA,NA,0,0,2
"431630",2020,0,0,0,1,NA,NA,NA
"431630",2021,NA,NA,NA,NA,0,0,1
"431630",2022,NA,NA,NA,NA,NA,NA,NA
"431630",2023,NA,NA,NA,NA,0,0,1
"431630",2024,NA,NA,NA,NA,NA,NA,NA
"431640",2012,0,0,0,2,0,0,6
"431640",2013,1,1,1,3,0,0,7
"431640",2014,0,0,0,14,0,0,3
"431640",2015,0,0,0,5,0,0,5
"431640",2016,0,0,0,2,0,0,5
"431640",2017,1,2,1,6,0,0,2
"431640",2018,1,1,1,9,0,1,6
"431640",2019,0,0,0,5,0,2,7
"431640",2020,0,0,0,3,0,0,2
"431640",2021,0,0,0,3,0,0,10
"431640",2022,0,0,0,4,0,1,5
"431640",2023,0,0,0,2,0,0,5
"431640",2024,NA,NA,NA,NA,0,0,1
"431642",2012,NA,NA,NA,NA,NA,NA,NA
"431642",2013,NA,NA,NA,NA,0,0,1
"431642",2014,NA,NA,NA,NA,NA,NA,NA
"431642",2015,NA,NA,NA,NA,NA,NA,NA
"431642",2016,NA,NA,NA,NA,NA,NA,NA
"431642",2017,NA,NA,NA,NA,0,1,1
"431642",2018,0,0,0,1,NA,NA,NA
"431642",2019,NA,NA,NA,NA,NA,NA,NA
"431642",2020,NA,NA,NA,NA,NA,NA,NA
"431642",2021,NA,NA,NA,NA,0,0,1
"431642",2022,NA,NA,NA,NA,NA,NA,NA
"431642",2023,NA,NA,NA,NA,0,0,1
"431642",2024,NA,NA,NA,NA,NA,NA,NA
"431643",2012,NA,NA,NA,NA,0,0,1
"431643",2013,0,0,0,1,0,0,1
"431643",2014,0,0,0,1,NA,NA,NA
"431643",2015,NA,NA,NA,NA,NA,NA,NA
"431643",2016,NA,NA,NA,NA,NA,NA,NA
"431643",2017,NA,NA,NA,NA,NA,NA,NA
"431643",2018,NA,NA,NA,NA,NA,NA,NA
"431643",2019,0,0,0,2,NA,NA,NA
"431643",2020,NA,NA,NA,NA,NA,NA,NA
"431643",2021,0,0,0,1,NA,NA,NA
"431643",2022,NA,NA,NA,NA,NA,NA,NA
"431643",2023,NA,NA,NA,NA,NA,NA,NA
"431643",2024,NA,NA,NA,NA,NA,NA,NA
"431645",2012,0,0,0,1,0,0,1
"431645",2013,NA,NA,NA,NA,NA,NA,NA
"431645",2014,0,0,0,1,0,0,2
"431645",2015,0,0,0,1,0,0,2
"431645",2016,NA,NA,NA,NA,0,0,1
"431645",2017,0,0,0,3,NA,NA,NA
"431645",2018,0,0,0,2,0,0,3
"431645",2019,0,0,0,1,NA,NA,NA
"431645",2020,0,1,0,2,NA,NA,NA
"431645",2021,NA,NA,NA,NA,0,0,1
"431645",2022,0,0,0,2,NA,NA,NA
"431645",2023,NA,NA,NA,NA,0,0,1
"431645",2024,NA,NA,NA,NA,0,0,1
"431647",2012,NA,NA,NA,NA,NA,NA,NA
"431647",2013,NA,NA,NA,NA,NA,NA,NA
"431647",2014,NA,NA,NA,NA,NA,NA,NA
"431647",2015,NA,NA,NA,NA,NA,NA,NA
"431647",2016,NA,NA,NA,NA,0,0,1
"431647",2017,NA,NA,NA,NA,NA,NA,NA
"431647",2018,NA,NA,NA,NA,NA,NA,NA
"431647",2019,NA,NA,NA,NA,NA,NA,NA
"431647",2020,0,0,0,1,NA,NA,NA
"431647",2021,0,0,0,1,NA,NA,NA
"431647",2022,NA,NA,NA,NA,NA,NA,NA
"431647",2023,NA,NA,NA,NA,0,0,1
"431647",2024,NA,NA,NA,NA,NA,NA,NA
"431650",2012,NA,NA,NA,NA,NA,NA,NA
"431650",2013,NA,NA,NA,NA,0,0,1
"431650",2014,NA,NA,NA,NA,NA,NA,NA
"431650",2015,0,0,0,1,NA,NA,NA
"431650",2016,NA,NA,NA,NA,NA,NA,NA
"431650",2017,0,0,0,2,0,0,1
"431650",2018,NA,NA,NA,NA,0,0,1
"431650",2019,NA,NA,NA,NA,NA,NA,NA
"431650",2020,0,0,0,1,0,0,2
"431650",2021,NA,NA,NA,NA,NA,NA,NA
"431650",2022,NA,NA,NA,NA,0,0,1
"431650",2023,NA,NA,NA,NA,NA,NA,NA
"431650",2024,NA,NA,NA,NA,NA,NA,NA
"431660",2012,NA,NA,NA,NA,NA,NA,NA
"431660",2013,NA,NA,NA,NA,0,0,1
"431660",2014,NA,NA,NA,NA,0,0,3
"431660",2015,NA,NA,NA,NA,NA,NA,NA
"431660",2016,NA,NA,NA,NA,0,0,6
"431660",2017,0,0,0,1,0,0,2
"431660",2018,0,0,0,1,NA,NA,NA
"431660",2019,0,0,0,2,0,1,1
"431660",2020,0,0,0,1,0,0,1
"431660",2021,0,0,1,1,0,0,1
"431660",2022,NA,NA,NA,NA,NA,NA,NA
"431660",2023,0,0,0,1,0,0,1
"431660",2024,NA,NA,NA,NA,NA,NA,NA
"431670",2012,0,0,0,2,NA,NA,NA
"431670",2013,0,0,0,1,NA,NA,NA
"431670",2014,NA,NA,NA,NA,0,0,2
"431670",2015,0,0,0,4,0,0,3
"431670",2016,0,0,0,3,NA,NA,NA
"431670",2017,0,0,0,2,0,0,1
"431670",2018,NA,NA,NA,NA,NA,NA,NA
"431670",2019,0,0,0,2,0,0,1
"431670",2020,NA,NA,NA,NA,0,0,1
"431670",2021,0,0,0,1,NA,NA,NA
"431670",2022,0,0,0,1,0,0,1
"431670",2023,0,0,0,2,NA,NA,NA
"431670",2024,NA,NA,NA,NA,0,0,1
"431673",2012,NA,NA,NA,NA,NA,NA,NA
"431673",2013,NA,NA,NA,NA,NA,NA,NA
"431673",2014,NA,NA,NA,NA,NA,NA,NA
"431673",2015,NA,NA,NA,NA,NA,NA,NA
"431673",2016,0,0,0,1,NA,NA,NA
"431673",2017,NA,NA,NA,NA,NA,NA,NA
"431673",2018,NA,NA,NA,NA,NA,NA,NA
"431673",2019,NA,NA,NA,NA,NA,NA,NA
"431673",2020,NA,NA,NA,NA,NA,NA,NA
"431673",2021,0,0,0,1,NA,NA,NA
"431673",2022,NA,NA,NA,NA,0,0,1
"431673",2023,NA,NA,NA,NA,0,0,2
"431673",2024,NA,NA,NA,NA,NA,NA,NA
"431675",2012,NA,NA,NA,NA,0,0,1
"431675",2013,NA,NA,NA,NA,NA,NA,NA
"431675",2014,0,0,0,1,NA,NA,NA
"431675",2015,0,0,0,1,0,0,1
"431675",2016,0,0,0,3,0,0,2
"431675",2017,NA,NA,NA,NA,0,0,1
"431675",2018,0,0,0,2,0,0,1
"431675",2019,0,0,0,5,NA,NA,NA
"431675",2020,NA,NA,NA,NA,NA,NA,NA
"431675",2021,0,0,0,1,NA,NA,NA
"431675",2022,0,0,0,1,0,0,1
"431675",2023,NA,NA,NA,NA,NA,NA,NA
"431675",2024,NA,NA,NA,NA,NA,NA,NA
"431680",2012,0,1,1,13,0,0,13
"431680",2013,0,0,0,18,0,0,17
"431680",2014,1,0,1,12,0,0,13
"431680",2015,0,0,0,15,0,0,10
"431680",2016,1,1,1,11,0,0,25
"431680",2017,0,0,0,12,0,0,18
"431680",2018,0,0,1,10,0,0,23
"431680",2019,0,1,0,8,0,1,19
"431680",2020,1,1,1,18,0,0,7
"431680",2021,0,0,0,12,0,0,19
"431680",2022,0,0,0,9,0,0,16
"431680",2023,0,0,0,12,0,0,11
"431680",2024,NA,NA,NA,NA,0,0,7
"431690",2012,1,1,4,38,0,0,42
"431690",2013,1,0,3,31,0,1,32
"431690",2014,0,0,3,29,0,0,33
"431690",2015,0,1,0,43,0,0,25
"431690",2016,0,0,0,33,0,0,36
"431690",2017,1,1,1,30,0,0,29
"431690",2018,0,0,0,33,0,0,34
"431690",2019,1,0,5,42,0,2,35
"431690",2020,0,0,1,22,0,0,25
"431690",2021,0,0,1,17,0,0,33
"431690",2022,0,0,1,21,0,2,31
"431690",2023,0,0,0,18,0,0,34
"431690",2024,NA,NA,NA,NA,0,2,12
"431695",2012,NA,NA,NA,NA,0,0,1
"431695",2013,NA,NA,NA,NA,NA,NA,NA
"431695",2014,0,0,0,1,NA,NA,NA
"431695",2015,0,0,0,1,NA,NA,NA
"431695",2016,0,0,0,1,0,0,1
"431695",2017,1,1,1,3,0,0,1
"431695",2018,NA,NA,NA,NA,0,0,1
"431695",2019,NA,NA,NA,NA,NA,NA,NA
"431695",2020,NA,NA,NA,NA,NA,NA,NA
"431695",2021,0,0,0,1,NA,NA,NA
"431695",2022,0,0,1,1,0,0,2
"431695",2023,0,0,0,1,NA,NA,NA
"431695",2024,NA,NA,NA,NA,NA,NA,NA
"431697",2012,0,0,0,1,NA,NA,NA
"431697",2013,NA,NA,NA,NA,NA,NA,NA
"431697",2014,NA,NA,NA,NA,NA,NA,NA
"431697",2015,0,0,0,1,0,0,1
"431697",2016,NA,NA,NA,NA,NA,NA,NA
"431697",2017,NA,NA,NA,NA,NA,NA,NA
"431697",2018,NA,NA,NA,NA,NA,NA,NA
"431697",2019,NA,NA,NA,NA,NA,NA,NA
"431697",2020,NA,NA,NA,NA,0,0,1
"431697",2021,NA,NA,NA,NA,NA,NA,NA
"431697",2022,NA,NA,NA,NA,NA,NA,NA
"431697",2023,NA,NA,NA,NA,NA,NA,NA
"431697",2024,NA,NA,NA,NA,0,0,2
"431700",2012,0,0,0,2,0,0,1
"431700",2013,NA,NA,NA,NA,0,0,1
"431700",2014,0,0,0,1,0,0,3
"431700",2015,0,0,0,2,0,0,3
"431700",2016,0,1,0,1,NA,NA,NA
"431700",2017,0,0,0,3,NA,NA,NA
"431700",2018,1,1,1,1,NA,NA,NA
"431700",2019,NA,NA,NA,NA,0,0,1
"431700",2020,NA,NA,NA,NA,NA,NA,NA
"431700",2021,NA,NA,NA,NA,0,0,1
"431700",2022,NA,NA,NA,NA,NA,NA,NA
"431700",2023,0,0,0,1,0,0,1
"431700",2024,NA,NA,NA,NA,NA,NA,NA
"431710",2012,4,4,4,12,0,0,13
"431710",2013,0,0,0,16,0,0,15
"431710",2014,0,0,0,16,0,0,12
"431710",2015,0,1,0,17,0,0,9
"431710",2016,4,4,4,19,0,2,15
"431710",2017,1,1,1,12,0,1,17
"431710",2018,1,4,1,14,0,0,16
"431710",2019,2,3,2,11,0,2,14
"431710",2020,0,0,0,16,0,0,14
"431710",2021,0,1,0,13,0,0,12
"431710",2022,1,1,1,7,0,0,10
"431710",2023,0,0,0,14,0,2,12
"431710",2024,NA,NA,NA,NA,0,4,13
"431720",2012,0,0,0,11,0,0,9
"431720",2013,0,0,1,5,0,0,11
"431720",2014,0,0,0,15,0,0,12
"431720",2015,0,0,0,10,0,0,17
"431720",2016,0,0,0,11,0,0,10
"431720",2017,0,0,0,9,0,0,14
"431720",2018,0,0,1,13,0,0,13
"431720",2019,0,0,0,4,0,0,8
"431720",2020,0,0,0,4,0,0,7
"431720",2021,0,0,0,9,0,0,5
"431720",2022,0,1,0,8,0,1,11
"431720",2023,0,0,0,10,0,0,7
"431720",2024,NA,NA,NA,NA,0,0,7
"431725",2012,NA,NA,NA,NA,NA,NA,NA
"431725",2013,NA,NA,NA,NA,NA,NA,NA
"431725",2014,NA,NA,NA,NA,NA,NA,NA
"431725",2015,NA,NA,NA,NA,NA,NA,NA
"431725",2016,NA,NA,NA,NA,NA,NA,NA
"431725",2017,NA,NA,NA,NA,NA,NA,NA
"431725",2018,NA,NA,NA,NA,NA,NA,NA
"431725",2019,NA,NA,NA,NA,NA,NA,NA
"431725",2020,NA,NA,NA,NA,0,0,1
"431725",2021,NA,NA,NA,NA,NA,NA,NA
"431725",2022,NA,NA,NA,NA,NA,NA,NA
"431725",2023,NA,NA,NA,NA,NA,NA,NA
"431725",2024,NA,NA,NA,NA,NA,NA,NA
"431730",2012,0,0,3,5,0,0,4
"431730",2013,1,0,2,3,0,0,4
"431730",2014,0,0,0,6,0,0,6
"431730",2015,0,0,0,3,0,0,1
"431730",2016,0,0,0,4,0,0,6
"431730",2017,0,0,0,2,0,0,1
"431730",2018,0,0,2,2,0,0,8
"431730",2019,0,0,0,1,0,0,8
"431730",2020,0,0,1,4,0,0,4
"431730",2021,0,0,0,2,0,0,5
"431730",2022,0,0,0,5,0,0,2
"431730",2023,0,1,0,5,0,0,2
"431730",2024,NA,NA,NA,NA,0,0,5
"431740",2012,0,0,0,7,0,0,5
"431740",2013,0,0,0,3,0,0,6
"431740",2014,0,0,0,4,0,0,6
"431740",2015,0,1,0,7,0,0,6
"431740",2016,0,0,0,5,0,0,4
"431740",2017,1,1,2,7,0,0,7
"431740",2018,0,0,0,7,0,0,8
"431740",2019,0,0,1,6,0,1,5
"431740",2020,0,0,0,3,0,0,4
"431740",2021,2,2,2,5,0,0,4
"431740",2022,1,1,1,5,0,2,6
"431740",2023,0,0,1,3,0,0,6
"431740",2024,NA,NA,NA,NA,0,0,3
"431750",2012,0,0,0,5,0,0,5
"431750",2013,0,0,0,2,0,0,7
"431750",2014,0,0,0,11,0,0,8
"431750",2015,0,0,0,13,0,0,9
"431750",2016,0,0,0,7,0,0,11
"431750",2017,0,0,0,10,0,0,10
"431750",2018,0,0,0,12,0,0,11
"431750",2019,0,0,0,8,0,0,7
"431750",2020,0,0,1,10,0,0,3
"431750",2021,0,0,2,8,0,0,7
"431750",2022,0,0,0,7,0,0,6
"431750",2023,0,0,0,7,0,0,9
"431750",2024,NA,NA,NA,NA,0,1,4
"431755",2012,NA,NA,NA,NA,NA,NA,NA
"431755",2013,NA,NA,NA,NA,NA,NA,NA
"431755",2014,NA,NA,NA,NA,NA,NA,NA
"431755",2015,0,0,0,1,NA,NA,NA
"431755",2016,NA,NA,NA,NA,0,0,2
"431755",2017,NA,NA,NA,NA,NA,NA,NA
"431755",2018,NA,NA,NA,NA,NA,NA,NA
"431755",2019,NA,NA,NA,NA,NA,NA,NA
"431755",2020,NA,NA,NA,NA,0,0,1
"431755",2021,NA,NA,NA,NA,NA,NA,NA
"431755",2022,NA,NA,NA,NA,NA,NA,NA
"431755",2023,NA,NA,NA,NA,NA,NA,NA
"431755",2024,NA,NA,NA,NA,NA,NA,NA
"431760",2012,0,0,1,4,0,0,8
"431760",2013,0,0,0,5,0,0,4
"431760",2014,0,0,0,2,0,0,2
"431760",2015,0,0,0,5,0,0,4
"431760",2016,0,0,0,2,0,0,5
"431760",2017,0,0,2,4,0,0,10
"431760",2018,0,0,0,3,0,0,5
"431760",2019,0,1,1,6,0,1,9
"431760",2020,0,0,0,2,0,0,5
"431760",2021,0,0,0,5,0,0,3
"431760",2022,NA,NA,NA,NA,0,0,4
"431760",2023,0,0,0,1,0,0,6
"431760",2024,NA,NA,NA,NA,0,2,3
"431770",2012,NA,NA,NA,NA,NA,NA,NA
"431770",2013,0,0,0,2,NA,NA,NA
"431770",2014,0,0,0,1,NA,NA,NA
"431770",2015,0,0,0,3,NA,NA,NA
"431770",2016,0,0,1,1,0,1,1
"431770",2017,0,0,0,1,0,0,2
"431770",2018,NA,NA,NA,NA,NA,NA,NA
"431770",2019,0,0,0,2,0,0,2
"431770",2020,0,0,0,1,0,0,2
"431770",2021,0,0,0,1,NA,NA,NA
"431770",2022,0,0,0,3,NA,NA,NA
"431770",2023,0,0,1,2,NA,NA,NA
"431770",2024,NA,NA,NA,NA,0,1,2
"431775",2012,NA,NA,NA,NA,NA,NA,NA
"431775",2013,NA,NA,NA,NA,0,0,1
"431775",2014,NA,NA,NA,NA,NA,NA,NA
"431775",2015,0,0,0,1,NA,NA,NA
"431775",2016,NA,NA,NA,NA,NA,NA,NA
"431775",2017,0,0,0,1,NA,NA,NA
"431775",2018,NA,NA,NA,NA,0,0,1
"431775",2019,0,0,0,1,0,0,1
"431775",2020,NA,NA,NA,NA,NA,NA,NA
"431775",2021,NA,NA,NA,NA,NA,NA,NA
"431775",2022,NA,NA,NA,NA,NA,NA,NA
"431775",2023,NA,NA,NA,NA,0,0,1
"431775",2024,NA,NA,NA,NA,0,0,1
"431780",2012,0,0,0,6,NA,NA,NA
"431780",2013,0,0,0,2,0,0,3
"431780",2014,0,0,0,1,0,0,1
"431780",2015,0,0,0,1,0,0,3
"431780",2016,0,0,0,1,0,0,3
"431780",2017,0,0,0,3,0,0,2
"431780",2018,0,0,0,1,NA,NA,NA
"431780",2019,0,0,0,1,NA,NA,NA
"431780",2020,NA,NA,NA,NA,NA,NA,NA
"431780",2021,NA,NA,NA,NA,0,0,2
"431780",2022,1,1,1,3,0,1,3
"431780",2023,0,0,0,1,0,0,4
"431780",2024,NA,NA,NA,NA,0,0,1
"431790",2012,0,0,0,1,0,0,2
"431790",2013,0,0,0,1,NA,NA,NA
"431790",2014,0,0,0,4,0,0,2
"431790",2015,NA,NA,NA,NA,0,0,3
"431790",2016,0,0,0,1,0,0,1
"431790",2017,NA,NA,NA,NA,0,0,1
"431790",2018,0,0,0,1,0,0,3
"431790",2019,0,0,0,2,0,0,1
"431790",2020,NA,NA,NA,NA,NA,NA,NA
"431790",2021,NA,NA,NA,NA,0,0,1
"431790",2022,NA,NA,NA,NA,0,0,1
"431790",2023,0,0,0,2,NA,NA,NA
"431790",2024,NA,NA,NA,NA,NA,NA,NA
"431795",2012,NA,NA,NA,NA,0,0,1
"431795",2013,NA,NA,NA,NA,NA,NA,NA
"431795",2014,NA,NA,NA,NA,NA,NA,NA
"431795",2015,0,0,0,1,NA,NA,NA
"431795",2016,NA,NA,NA,NA,NA,NA,NA
"431795",2017,NA,NA,NA,NA,NA,NA,NA
"431795",2018,NA,NA,NA,NA,NA,NA,NA
"431795",2019,0,0,0,1,NA,NA,NA
"431795",2020,NA,NA,NA,NA,NA,NA,NA
"431795",2021,NA,NA,NA,NA,NA,NA,NA
"431795",2022,NA,NA,NA,NA,NA,NA,NA
"431795",2023,0,0,0,1,NA,NA,NA
"431795",2024,NA,NA,NA,NA,NA,NA,NA
"431800",2012,0,0,1,11,0,0,7
"431800",2013,0,0,0,4,0,0,19
"431800",2014,0,0,0,5,0,0,14
"431800",2015,0,0,0,3,0,0,9
"431800",2016,0,1,0,4,0,0,13
"431800",2017,0,0,0,7,0,0,9
"431800",2018,0,0,0,9,0,0,6
"431800",2019,0,0,0,6,0,0,9
"431800",2020,0,0,1,3,0,0,3
"431800",2021,0,0,1,10,0,0,6
"431800",2022,0,0,0,9,0,0,5
"431800",2023,0,0,0,6,0,1,6
"431800",2024,NA,NA,NA,NA,0,0,5
"431805",2012,NA,NA,NA,NA,NA,NA,NA
"431805",2013,NA,NA,NA,NA,NA,NA,NA
"431805",2014,0,0,0,1,NA,NA,NA
"431805",2015,NA,NA,NA,NA,NA,NA,NA
"431805",2016,NA,NA,NA,NA,NA,NA,NA
"431805",2017,NA,NA,NA,NA,0,0,1
"431805",2018,NA,NA,NA,NA,NA,NA,NA
"431805",2019,NA,NA,NA,NA,NA,NA,NA
"431805",2020,NA,NA,NA,NA,NA,NA,NA
"431805",2021,NA,NA,NA,NA,NA,NA,NA
"431805",2022,NA,NA,NA,NA,NA,NA,NA
"431805",2023,NA,NA,NA,NA,NA,NA,NA
"431805",2024,NA,NA,NA,NA,NA,NA,NA
"431810",2012,0,0,0,1,NA,NA,NA
"431810",2013,0,0,0,1,0,0,2
"431810",2014,NA,NA,NA,NA,NA,NA,NA
"431810",2015,NA,NA,NA,NA,0,0,1
"431810",2016,NA,NA,NA,NA,NA,NA,NA
"431810",2017,0,0,0,2,NA,NA,NA
"431810",2018,0,0,0,1,0,0,3
"431810",2019,NA,NA,NA,NA,0,0,1
"431810",2020,0,0,0,1,0,0,4
"431810",2021,0,0,0,1,0,0,2
"431810",2022,0,0,0,1,0,0,1
"431810",2023,0,0,0,3,NA,NA,NA
"431810",2024,NA,NA,NA,NA,0,0,2
"431820",2012,0,0,1,5,0,0,6
"431820",2013,0,0,0,6,0,0,1
"431820",2014,0,0,0,4,0,0,5
"431820",2015,0,0,0,4,0,0,4
"431820",2016,0,0,0,3,0,0,3
"431820",2017,0,0,1,6,0,0,4
"431820",2018,0,0,0,2,0,0,2
"431820",2019,0,0,0,1,0,0,4
"431820",2020,0,0,0,2,0,0,1
"431820",2021,0,0,0,2,0,0,4
"431820",2022,1,1,1,5,0,0,1
"431820",2023,0,0,0,3,0,0,3
"431820",2024,NA,NA,NA,NA,0,0,1
"431830",2012,0,0,0,4,0,0,13
"431830",2013,0,0,1,9,0,0,8
"431830",2014,0,0,0,7,0,0,12
"431830",2015,0,0,0,10,0,0,7
"431830",2016,0,0,0,11,0,2,10
"431830",2017,0,0,0,8,0,0,9
"431830",2018,0,0,0,4,0,0,19
"431830",2019,0,0,0,10,0,0,9
"431830",2020,0,0,0,9,0,0,6
"431830",2021,0,0,0,6,0,0,8
"431830",2022,0,0,0,3,0,2,9
"431830",2023,0,0,0,9,0,1,10
"431830",2024,NA,NA,NA,NA,0,1,5
"431840",2012,NA,NA,NA,NA,0,0,2
"431840",2013,0,0,0,1,0,0,2
"431840",2014,0,0,1,3,0,0,5
"431840",2015,0,0,0,4,0,0,5
"431840",2016,0,0,1,4,0,0,2
"431840",2017,0,0,0,1,0,0,3
"431840",2018,0,0,0,1,0,0,2
"431840",2019,0,0,0,2,0,0,1
"431840",2020,NA,NA,NA,NA,0,0,5
"431840",2021,0,0,0,2,0,0,2
"431840",2022,0,0,0,1,0,0,2
"431840",2023,0,0,0,5,0,0,2
"431840",2024,NA,NA,NA,NA,NA,NA,NA
"431842",2012,NA,NA,NA,NA,0,0,1
"431842",2013,0,0,0,1,NA,NA,NA
"431842",2014,NA,NA,NA,NA,0,0,1
"431842",2015,0,0,0,1,NA,NA,NA
"431842",2016,NA,NA,NA,NA,NA,NA,NA
"431842",2017,NA,NA,NA,NA,NA,NA,NA
"431842",2018,NA,NA,NA,NA,NA,NA,NA
"431842",2019,NA,NA,NA,NA,0,0,1
"431842",2020,NA,NA,NA,NA,0,0,1
"431842",2021,NA,NA,NA,NA,0,0,1
"431842",2022,NA,NA,NA,NA,NA,NA,NA
"431842",2023,NA,NA,NA,NA,NA,NA,NA
"431842",2024,NA,NA,NA,NA,NA,NA,NA
"431843",2012,NA,NA,NA,NA,NA,NA,NA
"431843",2013,0,0,0,1,NA,NA,NA
"431843",2014,NA,NA,NA,NA,NA,NA,NA
"431843",2015,0,0,0,1,0,0,1
"431843",2016,NA,NA,NA,NA,NA,NA,NA
"431843",2017,NA,NA,NA,NA,NA,NA,NA
"431843",2018,NA,NA,NA,NA,NA,NA,NA
"431843",2019,NA,NA,NA,NA,NA,NA,NA
"431843",2020,NA,NA,NA,NA,NA,NA,NA
"431843",2021,0,0,0,1,0,0,2
"431843",2022,NA,NA,NA,NA,0,0,1
"431843",2023,NA,NA,NA,NA,NA,NA,NA
"431843",2024,NA,NA,NA,NA,NA,NA,NA
"431844",2012,NA,NA,NA,NA,NA,NA,NA
"431844",2013,NA,NA,NA,NA,NA,NA,NA
"431844",2014,NA,NA,NA,NA,NA,NA,NA
"431844",2015,NA,NA,NA,NA,0,0,1
"431844",2016,0,0,0,2,0,0,1
"431844",2017,NA,NA,NA,NA,NA,NA,NA
"431844",2018,NA,NA,NA,NA,NA,NA,NA
"431844",2019,NA,NA,NA,NA,NA,NA,NA
"431844",2020,NA,NA,NA,NA,NA,NA,NA
"431844",2021,NA,NA,NA,NA,NA,NA,NA
"431844",2022,NA,NA,NA,NA,NA,NA,NA
"431844",2023,NA,NA,NA,NA,NA,NA,NA
"431844",2024,NA,NA,NA,NA,NA,NA,NA
"431845",2012,NA,NA,NA,NA,NA,NA,NA
"431845",2013,NA,NA,NA,NA,NA,NA,NA
"431845",2014,NA,NA,NA,NA,NA,NA,NA
"431845",2015,NA,NA,NA,NA,0,0,1
"431845",2016,NA,NA,NA,NA,NA,NA,NA
"431845",2017,NA,NA,NA,NA,NA,NA,NA
"431845",2018,NA,NA,NA,NA,NA,NA,NA
"431845",2019,NA,NA,NA,NA,NA,NA,NA
"431845",2020,0,0,0,1,0,0,1
"431845",2021,NA,NA,NA,NA,NA,NA,NA
"431845",2022,NA,NA,NA,NA,NA,NA,NA
"431845",2023,NA,NA,NA,NA,NA,NA,NA
"431845",2024,NA,NA,NA,NA,NA,NA,NA
"431846",2012,0,0,0,2,NA,NA,NA
"431846",2013,NA,NA,NA,NA,0,0,1
"431846",2014,NA,NA,NA,NA,NA,NA,NA
