"codmunres","ano","obitos_fetais_mais_22sem","fetal_peso_menos_1000","fetal_peso_1000_1499","fetal_peso_1500_2499","fetal_peso_mais_2500","fetal_antes","fetal_durante","fetal_depois","fetal_antes_peso_menos_1000","fetal_antes_peso_1000_1499","fetal_antes_peso_1500_2499","fetal_antes_peso_mais_2500","fetal_durante_peso_menos_1000","fetal_durante_peso_1000_1499","fetal_durante_peso_1500_2499","fetal_durante_peso_mais_2500","fetal_depois_peso_menos_1000","fetal_depois_peso_1000_1499","fetal_depois_peso_1500_2499","fetal_depois_peso_mais_2500"
"410855",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410855",2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410855",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410855",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410855",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410855",2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410860",2012,3,1,0,1,1,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0
"410860",2013,5,1,2,2,0,5,0,0,1,2,2,0,0,0,0,0,0,0,0,0
"410860",2014,3,1,0,0,2,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0
"410860",2015,2,0,1,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"410860",2016,3,0,0,1,2,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0
"410860",2017,5,3,1,1,0,4,1,0,2,1,1,0,1,0,0,0,0,0,0,0
"410860",2018,3,2,1,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0
"410860",2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410865",2012,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"410865",2013,2,0,1,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"410865",2014,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"410865",2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410865",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410865",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410865",2018,2,0,0,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"410865",2019,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"410870",2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410870",2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410870",2014,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410870",2015,4,0,2,2,0,4,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"410870",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410870",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410870",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410870",2019,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"410880",2012,4,2,0,1,1,4,0,0,2,0,1,1,0,0,0,0,0,0,0,0
"410880",2013,6,0,2,2,2,6,0,0,0,2,2,2,0,0,0,0,0,0,0,0
"410880",2014,4,1,2,1,0,4,0,0,1,2,1,0,0,0,0,0,0,0,0,0
"410880",2015,5,1,0,1,3,5,0,0,1,0,1,3,0,0,0,0,0,0,0,0
"410880",2016,6,1,1,1,3,5,1,0,1,1,1,2,0,0,0,1,0,0,0,0
"410880",2017,3,1,0,1,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"410880",2018,3,2,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
"410880",2019,6,1,1,0,3,6,0,0,1,1,0,3,0,0,0,0,0,0,0,0
"410890",2012,2,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"410890",2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410890",2014,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"410890",2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410890",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410890",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410890",2018,2,0,1,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"410890",2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410895",2012,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"410895",2013,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"410895",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410895",2015,2,1,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"410895",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410895",2017,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"410895",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410895",2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410900",2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410900",2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410900",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410900",2015,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"410900",2016,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"410900",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410900",2018,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"410900",2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410910",2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410910",2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410910",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410910",2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410910",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410910",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410910",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410910",2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410920",2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410920",2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410920",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410920",2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410920",2016,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"410920",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410920",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410920",2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410930",2012,3,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"410930",2013,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"410930",2014,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"410930",2015,2,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
"410930",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410930",2017,2,1,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"410930",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410930",2019,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"410940",2012,29,13,3,7,6,29,0,0,13,3,7,6,0,0,0,0,0,0,0,0
"410940",2013,19,12,2,2,3,18,1,0,12,2,2,2,0,0,0,1,0,0,0,0
"410940",2014,30,10,7,8,5,30,0,0,10,7,8,5,0,0,0,0,0,0,0,0
"410940",2015,22,5,4,7,6,21,1,0,4,4,7,6,1,0,0,0,0,0,0,0
"410940",2016,26,4,6,10,6,25,1,0,4,6,9,6,0,0,1,0,0,0,0,0
"410940",2017,27,10,5,7,5,26,1,0,9,5,7,5,1,0,0,0,0,0,0,0
"410940",2018,19,9,1,4,5,18,1,0,9,1,3,5,0,0,1,0,0,0,0,0
"410940",2019,21,9,3,6,3,21,0,0,9,3,6,3,0,0,0,0,0,0,0,0
"410950",2012,3,0,0,1,2,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0
"410950",2013,2,1,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"410950",2014,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"410950",2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410950",2016,2,1,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"410950",2017,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"410950",2018,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"410950",2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410960",2012,4,1,1,1,1,3,1,0,1,1,1,0,0,0,0,1,0,0,0,0
"410960",2013,4,0,2,1,1,4,0,0,0,2,1,1,0,0,0,0,0,0,0,0
"410960",2014,3,1,1,1,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0
"410960",2015,13,5,3,4,1,9,3,0,3,3,3,0,2,0,1,0,0,0,0,0
"410960",2016,6,2,2,1,1,6,0,0,2,2,1,1,0,0,0,0,0,0,0,0
"410960",2017,5,0,0,3,2,5,0,0,0,0,3,2,0,0,0,0,0,0,0,0
"410960",2018,3,2,0,0,1,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0
"410960",2019,6,1,1,2,2,6,0,0,1,1,2,2,0,0,0,0,0,0,0,0
"410965",2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410965",2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410965",2014,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"410965",2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410965",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410965",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410965",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410965",2019,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"410970",2012,4,3,0,1,0,4,0,0,3,0,1,0,0,0,0,0,0,0,0,0
"410970",2013,8,5,3,0,0,7,1,0,4,3,0,0,1,0,0,0,0,0,0,0
"410970",2014,4,2,1,1,0,2,2,0,1,0,1,0,1,1,0,0,0,0,0,0
"410970",2015,7,1,2,1,3,7,0,0,1,2,1,3,0,0,0,0,0,0,0,0
"410970",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410970",2017,3,0,0,2,1,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0
"410970",2018,4,1,0,1,2,4,0,0,1,0,1,2,0,0,0,0,0,0,0,0
"410970",2019,5,1,0,3,1,5,0,0,1,0,3,1,0,0,0,0,0,0,0,0
"410975",2012,2,0,1,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"410975",2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410975",2014,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"410975",2015,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"410975",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410975",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410975",2018,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"410975",2019,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"410980",2012,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"410980",2013,3,0,1,1,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"410980",2014,5,2,2,1,0,5,0,0,2,2,1,0,0,0,0,0,0,0,0,0
"410980",2015,7,3,0,3,1,6,0,0,3,0,2,1,0,0,0,0,0,0,0,0
"410980",2016,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"410980",2017,2,1,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"410980",2018,7,3,0,1,3,6,1,0,2,0,1,3,1,0,0,0,0,0,0,0
"410980",2019,5,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"410990",2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410990",2013,2,0,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"410990",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410990",2015,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"410990",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410990",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410990",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410990",2019,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"411000",2012,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"411000",2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411000",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411000",2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411000",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411000",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411000",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411000",2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411005",2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411005",2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411005",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411005",2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411005",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411005",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411005",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411005",2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411007",2012,3,0,0,2,1,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0
"411007",2013,2,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"411007",2014,2,0,1,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"411007",2015,4,1,1,0,2,4,0,0,1,1,0,2,0,0,0,0,0,0,0,0
"411007",2016,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"411007",2017,4,1,0,1,2,4,0,0,1,0,1,2,0,0,0,0,0,0,0,0
"411007",2018,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"411007",2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411010",2012,4,0,0,2,2,4,0,0,0,0,2,2,0,0,0,0,0,0,0,0
"411010",2013,3,0,0,2,1,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0
"411010",2014,3,0,1,2,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"411010",2015,4,1,2,1,0,4,0,0,1,2,1,0,0,0,0,0,0,0,0,0
"411010",2016,3,2,1,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0
"411010",2017,2,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
"411010",2018,3,1,0,1,1,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0
"411010",2019,3,1,0,1,1,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0
"411020",2012,3,0,0,2,1,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0
"411020",2013,4,1,1,1,1,3,1,0,1,0,1,1,0,1,0,0,0,0,0,0
"411020",2014,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"411020",2015,2,1,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"411020",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411020",2017,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"411020",2018,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"411020",2019,3,1,2,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0
"411030",2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411030",2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411030",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411030",2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411030",2016,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"411030",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411030",2018,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"411030",2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411040",2012,3,1,0,1,1,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0
"411040",2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411040",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411040",2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411040",2016,2,0,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"411040",2017,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"411040",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411040",2019,2,0,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"411050",2012,2,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"411050",2013,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"411050",2014,4,0,0,2,1,4,0,0,0,0,2,1,0,0,0,0,0,0,0,0
"411050",2015,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"411050",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411050",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411050",2018,3,2,0,0,1,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0
"411050",2019,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"411060",2012,2,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"411060",2013,3,1,0,1,1,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0
"411060",2014,2,0,1,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"411060",2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411060",2016,4,0,0,2,2,4,0,0,0,0,2,2,0,0,0,0,0,0,0,0
"411060",2017,3,0,0,1,2,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0
"411060",2018,2,0,1,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"411060",2019,4,2,1,1,0,4,0,0,2,1,1,0,0,0,0,0,0,0,0,0
"411065",2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411065",2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411065",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411065",2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411065",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411065",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411065",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411065",2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411070",2012,7,2,1,2,2,6,1,0,1,1,2,2,1,0,0,0,0,0,0,0
"411070",2013,7,0,2,2,3,7,0,0,0,2,2,3,0,0,0,0,0,0,0,0
"411070",2014,9,2,2,2,3,9,0,0,2,2,2,3,0,0,0,0,0,0,0,0
"411070",2015,11,6,1,1,3,10,0,0,6,1,1,2,0,0,0,0,0,0,0,0
"411070",2016,6,2,1,2,1,5,1,0,1,1,2,1,1,0,0,0,0,0,0,0
"411070",2017,7,1,1,3,2,6,1,0,1,1,2,2,0,0,1,0,0,0,0,0
"411070",2018,7,5,1,0,1,6,1,0,5,0,0,1,0,1,0,0,0,0,0,0
"411070",2019,2,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"411080",2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411080",2013,2,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"411080",2014,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"411080",2015,2,0,1,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"411080",2016,3,0,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"411080",2017,2,1,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"411080",2018,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"411080",2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411090",2012,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"411090",2013,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"411090",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411090",2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411090",2016,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"411090",2017,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"411090",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411090",2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411095",2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411095",2013,4,2,0,1,1,4,0,0,2,0,1,1,0,0,0,0,0,0,0,0
"411095",2014,2,0,1,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"411095",2015,3,0,2,1,0,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"411095",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411095",2017,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"411095",2018,2,1,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"411095",2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411100",2012,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411100",2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411100",2014,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411100",2015,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"411100",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411100",2017,2,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"411100",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411100",2019,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"411110",2012,2,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0
"411110",2013,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"411110",2014,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"411110",2015,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"411110",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411110",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411110",2018,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"411110",2019,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"411120",2012,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"411120",2013,4,1,0,2,1,4,0,0,1,0,2,1,0,0,0,0,0,0,0,0
"411120",2014,2,1,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"411120",2015,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"411120",2016,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"411120",2017,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"411120",2018,2,0,0,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"411120",2019,2,1,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"411125",2012,4,2,1,1,0,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0
"411125",2013,3,1,1,0,1,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"411125",2014,4,0,1,1,1,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"411125",2015,9,1,2,0,6,9,0,0,1,2,0,6,0,0,0,0,0,0,0,0
"411125",2016,8,3,1,2,2,8,0,0,3,1,2,2,0,0,0,0,0,0,0,0
