CODMUNRES,ANO,subregistro_SINASC,subregistro_SIM
520660,2015,3.7897,10.0761
520660,2016,0.0182,12.5253
520660,2017,2.8599,4.0307
520660,2018,0.0045,0.0399
520660,2019,0.0025,0.037
520670,2015,2.2476,0.1395
520670,2016,0.0113,4.422
520670,2017,0.0072,0.0509
520670,2018,1.8271,0.0789
520670,2019,0.007,0.0529
520680,2015,6.9335,4.1402
520680,2016,14.6459,0.0352
520680,2017,1.5031,2.9802
520680,2018,0.8265,3.7067
520680,2019,4.1326,11.8439
520690,2015,0.0612,0.1311
520690,2016,0.0116,5.0687
520690,2017,0.0046,0.0385
520690,2018,0.0056,0.0574
520690,2019,0.0042,0.0629
520710,2015,0.0642,0.1633
520710,2016,0.0118,7.2274
520710,2017,0.0053,0.0794
520710,2018,6.6717,5.9594
520710,2019,0.0046,12.5814
520725,2015,0.1215,0.1961
520725,2016,0.0271,0.1086
520725,2017,0.0192,0.0708
520725,2018,0.013,0.1059
520725,2019,0.0217,3.5207
520735,2015,3.8483,0.1562
520735,2016,1.8423,0.0722
520735,2017,1.8317,2.7596
520735,2018,3.6524,0.0882
520735,2019,0.0137,2.6345
520740,2015,0.0777,0.1003
520740,2016,0.0112,3.0278
520740,2017,1.3318,3.0911
520740,2018,1.0902,0.0541
520740,2019,1.234,0.115
520750,2015,0.0791,6.0344
520750,2016,6.5442,4.224
520750,2017,0.0141,0.0603
520750,2018,4.7719,0.0906
520750,2019,0.0138,0.0793
520753,2015,0.1178,0.2239
520753,2016,2.9665,1.9779
520753,2017,1.3433,0.0931
520753,2018,1.9404,2.3667
520753,2019,0.0219,0.0781
520760,2015,3.8861,4.6054
520760,2016,1.9135,0.1308
520760,2017,1.9056,1.9875
520760,2018,1.6001,0.0924
520760,2019,0.0169,1.9751
520780,2015,0.9796,2.3139
520780,2016,2.046,0.0322
520780,2017,0.8363,1.3282
520780,2018,0.002,0.0361
520780,2019,0.0019,0.037
520790,2015,3.7661,2.3086
520790,2016,1.2705,2.8596
520790,2017,2.4845,0.0712
520790,2018,0.9836,4.3924
520790,2019,0.9893,0.0964
520800,2015,5.4792,3.7784
520800,2016,1.6632,0.8504
520800,2017,0.4942,0.6244
520800,2018,0.2885,1.1628
520800,2019,0.309,0.6727
520810,2015,0.0631,4.4468
520810,2016,3.5198,0.0607
520810,2017,3.5792,3.065
520810,2018,3.4537,15.437
520810,2019,0.0041,0.0334
520815,2015,0.1154,5.5199
520815,2016,2.6577,4.1039
520815,2017,0.0184,0.0785
520815,2018,0.0134,0.1117
520815,2019,0.0162,6.748
520830,2015,2.6996,3.1037
520830,2016,0.0146,13.8641
520830,2017,1.8658,0.061
520830,2018,0.0157,0.1341
520830,2019,0.0137,7.2423
520840,2015,3.0032,1.5069
520840,2016,2.3543,5.8571
520840,2017,2.8028,0.9456
520840,2018,1.3788,3.824
520840,2019,0.5577,2.7227
520850,2015,2.0359,6.4228
520850,2016,0.0091,10.7299
520850,2017,0.0042,0.0103
520850,2018,0.0013,4.8981
520850,2019,3.0383,10.2788
520860,2015,0.9606,1.2115
520860,2016,0.114,0.3027
520860,2017,0.2213,0.0419
520860,2018,0.1026,0.9895
520860,2019,0.2837,1.1553
520870,2015,1.2596,1.7616
520870,2016,0.6336,1.1124
520870,2017,0.2125,0.6424
520870,2018,0.1707,0.7608
520870,2019,1.1338,0.5446
520880,2015,1.2984,1.7797
520880,2016,0.5377,2.3565
520880,2017,0.752,1.0904
520880,2018,0.3968,1.8141
520880,2019,1.6649,0.7824
520890,2015,4.4158,5.3808
520890,2016,2.6795,2.1262
520890,2017,2.0142,3.6917
520890,2018,2.655,0.5371
520890,2019,1.7772,1.4844
520910,2015,1.5007,1.9723
520910,2016,1.3072,0.0527
520910,2017,0.8896,0.4283
520910,2018,0.6802,1.1223
520910,2019,0.4805,0.4509
520915,2015,0.0784,0.1278
520915,2016,0.0243,0.0793
520915,2017,0.0147,0.0678
520915,2018,0.0103,0.0919
520915,2019,0.0141,0.0722
520920,2015,0.5516,3.5603
520920,2016,1.8402,1.8107
520920,2017,0.9497,1.9376
520920,2018,0.0075,1.7192
520920,2019,0.7885,1.8327
520929,2015,0.0776,17.557
520929,2016,0.0257,8.7833
520929,2017,3.7165,0.0777
520929,2018,3.8542,0.0976
520929,2019,0.0132,0.225
520940,2015,5.1701,0.2462
520940,2016,2.0562,6.3379
520940,2017,9.3972,4.1599
520940,2018,4.5508,5.3655
520940,2019,0.0048,9.6008
520945,2015,0.1186,0.2214
520945,2016,3.7297,0.1336
520945,2017,0.0193,5.6197
520945,2018,0.0124,0.1325
520945,2019,0.0177,0.0875
520960,2015,0.053,8.4693
520960,2016,6.907,3.5133
520960,2017,3.8581,0.0477
520960,2018,5.0121,0.0634
520960,2019,3.8584,3.6422
520970,2015,1.3846,0.0701
520970,2016,0.0106,0.0385
520970,2017,1.0238,0.8166
520970,2018,1.2475,0.0493
520970,2019,0.0136,2.075
520980,2015,7.917,3.8635
520980,2016,0.024,4.4038
520980,2017,6.2638,0.0651
520980,2018,6.1321,0.2583
520980,2019,0.0129,4.2378
520990,2015,2.0001,1.8824
520990,2016,0.6196,7.8828
520990,2017,0.641,0.0697
520990,2018,1.3932,3.2203
520990,2019,0.6985,0.0837
520993,2015,0.0697,0.1648
520993,2016,1.2641,5.5004
520993,2017,1.8328,0.0617
520993,2018,1.5784,3.8244
520993,2019,0.0131,2.7816
520995,2015,2.3433,3.9446
520995,2016,3.0369,1.3631
520995,2017,1.8603,1.8878
520995,2018,0.0116,2.3678
520995,2019,0.4305,2.4571
521000,2015,0.5783,1.9255
521000,2016,0.2848,1.7844
521000,2017,0.0106,0.3036
521000,2018,0.1507,1.5449
521000,2019,0.4564,1.5781
521010,2015,4.1909,1.1333
521010,2016,0.6285,0.6085
521010,2017,1.2265,1.4665
521010,2018,0.0103,0.0865
521010,2019,0.6653,0.6379
521015,2015,8.1757,0.13
521015,2016,6.2669,0.0587
521015,2017,0.0129,0.0443
521015,2018,4.7905,0.0737
521015,2019,0.014,0.0495
521020,2015,2.8824,2.2217
521020,2016,0.2304,2.216
521020,2017,0.4341,0.6656
521020,2018,0.5195,1.4186
521020,2019,1.2473,2.4858
521030,2015,3.0914,13.7767
521030,2016,8.7063,7.2011
521030,2017,0.0092,0.042
521030,2018,0.0135,0.0771
521030,2019,0.0041,0.0567
521040,2015,0.7139,2.0463
521040,2016,1.0804,0.431
521040,2017,0.3329,1.6543
521040,2018,0.1646,0.4201
521040,2019,1.1795,0.0826
521056,2015,3.2142,9.7785
521056,2016,1.8319,3.6229
521056,2017,1.5489,3.1886
521056,2018,0.0069,0.0661
521056,2019,0.0094,8.1647
521060,2015,0.0547,0.0821
521060,2016,0.0079,0.0382
521060,2017,4.4505,2.8924
521060,2018,0.0074,0.0564
521060,2019,15.561,0.0503
521080,2015,4.9895,0.1955
521080,2016,1.9011,0.0801
521080,2017,2.5145,3.0836
521080,2018,0.0166,0.0732
521080,2019,1.975,0.0692
521090,2015,1.3811,0.9664
521090,2016,1.9716,3.4336
521090,2017,0.9685,2.5813
521090,2018,1.0079,1.5795
521090,2019,1.0758,4.5917
521100,2015,5.3218,3.334
521100,2016,1.7806,0.0978
521100,2017,0.0189,0.0791
521100,2018,1.2032,0.1028
521100,2019,2.5486,1.6719
521120,2015,1.009,1.9939
521120,2016,1.1767,3.3889
521120,2017,0.6188,0.046
521120,2018,0.8528,0.5511
521120,2019,0.3615,3.3288
521130,2015,4.2796,3.0924
521130,2016,5.2348,3.3139
521130,2017,0.0295,2.7009
521130,2018,1.2328,5.6698
521130,2019,1.9769,0.0863
521140,2015,7.5784,11.5099
521140,2016,7.2995,2.5975
521140,2017,3.267,3.2876
521140,2018,3.2331,4.4901
521140,2019,2.9192,0.0505
521150,2015,1.0297,1.5627
521150,2016,0.5773,0.5667
521150,2017,0.2099,0.1553
521150,2018,0.1366,0.5321
521150,2019,0.002,0.2885
521160,2015,9.7793,0.1939
521160,2016,10.3691,5.1139
521160,2017,5.8988,5.6392
521160,2018,0.0285,0.0991
521160,2019,4.3623,0.0901
521170,2015,1.2582,4.0071
521170,2016,0.0145,1.8897
521170,2017,0.0133,1.9494
521170,2018,0.0159,0.0745
521170,2019,0.0132,0.0685
521180,2015,0.8518,2.3294
521180,2016,0.3552,0.9243
521180,2017,0.18,0.863
521180,2018,0.1758,0.8319
521180,2019,0.3524,1.3876
521190,2015,0.1976,1.0965
521190,2016,0.2146,0.5435
521190,2017,0.4081,0.1964
521190,2018,0.2783,0.2156
521190,2019,0.1427,0.9962
521200,2015,18.485,0.1994
521200,2016,3.4736,5.971
521200,2017,0.0151,0.0672
521200,2018,0.0103,0.0892
521200,2019,0.0139,0.0766
521205,2015,6.7521,0.2274
521205,2016,3.722,0.1062
521205,2017,4.0158,0.0681
521205,2018,5.725,0.06
521205,2019,3.4643,0.0813
521210,2015,2.2258,2.2345
521210,2016,1.4816,0.0432
521210,2017,2.0126,3.9594
521210,2018,1.2474,2.5684
521210,2019,2.3386,6.2186
521220,2015,0.895,1.4301
521220,2016,0.3931,0.0512
521220,2017,0.3812,1.2903
521220,2018,0.0055,0.0666
521220,2019,0.4108,1.9509
521225,2015,4.4735,0.104
521225,2016,0.0129,1.9998
521225,2017,0.0126,1.1629
521225,2018,0.0131,0.0593
521225,2019,0.0112,0.0587
521230,2015,1.5937,4.0676
521230,2016,0.022,2.3801
521230,2017,0.0133,0.0586
521230,2018,0.0083,4.1753
521230,2019,0.859,0.0854
521250,2015,1.4326,1.8376
521250,2016,1.6178,0.8384
521250,2017,1.8114,0.6215
521250,2018,0.7256,1.3613
521250,2019,1.0683,2.0343
521260,2015,0.0627,0.0834
521260,2016,0.0114,0.0571
521260,2017,0.0051,0.0218
521260,2018,0.0054,0.0475
521260,2019,0.0044,0.0298
521270,2015,2.4624,0.2001
521270,2016,3.4171,2.7395
521270,2017,1.614,9.8308
521270,2018,3.1644,0.1194
521270,2019,2.6737,0.1113
521280,2015,3.249,5.2869
521280,2016,0.0211,0.0864
521280,2017,0.0145,0.0703
521280,2018,0.0161,0.0919
521280,2019,0.0135,1.1017
521290,2015,0.0775,6.0134
521290,2016,0.0246,0.0663
521290,2017,0.0146,7.1911
521290,2018,0.0102,0.0687
521290,2019,0.0133,0.08
521295,2015,2.5135,0.2159
521295,2016,0.024,3.4307
521295,2017,0.0206,0.0792
521295,2018,1.7958,0.1278
521295,2019,0.0131,2.8642
521300,2015,0.5847,4.1547
521300,2016,0.6262,1.4516
521300,2017,0.5883,0.0471
521300,2018,0.0091,1.275
521300,2019,0.6656,1.4194
521305,2015,5.6247,0.1546
521305,2016,3.4718,14.3598
521305,2017,4.1806,0.0647
521305,2018,0.0101,9.2053
521305,2019,3.1387,0.0788
521308,2015,1.8527,4.8099
521308,2016,0.2455,0.6477
521308,2017,0.2481,1.6289
521308,2018,0.0094,0.0422
521308,2019,0.2758,0.0342
521310,2015,0.4103,1.6547
521310,2016,0.3722,0.0784
521310,2017,0.178,0.8554
521310,2018,0.7261,0.0954
521310,2019,0.2762,0.0876
521340,2015,10.068,0.1584
521340,2016,0.0238,0.0984
521340,2017,0.0135,0.0687
521340,2018,0.0103,0.1022
521340,2019,0.0129,0.0729
521350,2015,0.8539,2.2618
521350,2016,0.027,2.3857
521350,2017,0.0189,0.0756
521350,2018,3.1076,5.5405
521350,2019,1.9125,3.0224
521370,2015,1.0131,0.1553
521370,2016,2.5789,2.2063
521370,2017,0.0144,1.8135
521370,2018,0.0165,4.0954
521370,2019,2.4232,0.0852
521375,2015,0.0778,0.1348
521375,2016,0.0244,1.7906
521375,2017,0.0147,0.0608
521375,2018,0.01,0.0846
521375,2019,0.0181,0.081
521377,2015,2.1893,0.2893
521377,2016,0.0281,0.1457
521377,2017,2.3519,0.0704
521377,2018,3.3464,0.1238
521377,2019,0.0167,4.4783
521380,2015,0.6631,1.399
521380,2016,0.7192,0.7228
521380,2017,0.162,0.7188
521380,2018,0.0046,0.9578
521380,2019,0.6288,0.0532
521385,2015,3.3912,4.1289
521385,2016,0.0114,6.9534
521385,2017,0.0055,0.0496
521385,2018,0.0057,0.0967
521385,2019,0.0046,0.0793
521390,2015,0.0689,2.7742
521390,2016,1.8325,0.0801
521390,2017,0.0143,4.8218
521390,2018,1.8022,0.0962
521390,2019,2.2858,0.0785
521400,2015,2.5282,3.3917
521400,2016,4.2246,1.3471
521400,2017,2.6342,0.0552
521400,2018,3.2417,3.7515
521400,2019,3.2275,6.6239
521405,2015,0.1061,0.2029
521405,2016,2.768,0.1083
521405,2017,2.6535,0.0745
521405,2018,1.2065,6.6238
521405,2019,2.27,0.0907
521410,2015,3.3005,0.2192
521410,2016,3.3567,3.7949
521410,2017,0.0148,0.0597
521410,2018,0.0101,0.0859
521410,2019,6.8312,0.082
521440,2015,2.1014,2.9463
521440,2016,1.9938,1.1973
521440,2017,1.952,2.9376
521440,2018,0.007,2.6211
521440,2019,3.0112,0.0591
521450,2015,1.9258,3.1546
521450,2016,0.6364,2.6258
521450,2017,1.341,0.5388
521450,2018,0.8125,1.5794
521450,2019,0.647,0.6054
521460,2015,0.8604,1.4691
521460,2016,0.4985,0.4662
521460,2017,0.0176,1.322
521460,2018,0.683,0.0708
521460,2019,0.275,5.3596
521470,2015,3.9119,3.9956
521470,2016,0.016,0.1218
521470,2017,0.0152,0.0636
521470,2018,0.0156,0.1087
521470,2019,0.0125,0.1069
521480,2015,13.4042,0.1071
521480,2016,8.3514,5.3052
521480,2017,0.0028,0.0383
521480,2018,5.004,3.9045
521480,2019,7.1449,4.7897
521483,2015,2.0645,0.2024
521483,2016,1.3019,0.0925
521483,2017,0.6853,4.243
521483,2018,0.0157,1.6835
521483,2019,0.0262,1.4762
521486,2015,5.3431,1.9797
521486,2016,1.9253,1.1649
521486,2017,2.3969,0.0626
521486,2018,0.0104,1.606
521486,2019,2.4852,1.3595
521487,2015,0.1103,0.243
521487,2016,0.0255,14.3901
521487,2017,4.018,6.7462
521487,2018,0.0134,5.7041
521487,2019,0.0166,0.096
521490,2015,0.0691,4.9561
521490,2016,0.0149,5.35
521490,2017,2.5798,0.0807
521490,2018,2.0591,0.1214
521490,2019,3.1382,7.2287
521500,2015,5.433,5.4096
521500,2016,1.9466,3.4842
521500,2017,2.5258,4.6815
521500,2018,2.9732,9.7682
521500,2019,4.2138,11.5251
521520,2015,0.0721,2.3739
521520,2016,3.6601,0.0873
521520,2017,0.0143,0.0698
521520,2018,1.677,0.0921
521520,2019,0.0132,0.0813
521523,2015,0.8386,3.3236
521523,2016,3.3615,2.584
521523,2017,3.8086,0.5188
521523,2018,0.3156,1.3027
521523,2019,0.3973,2.7889
521525,2015,5.1508,33.4836
521525,2016,2.5136,0.1214
521525,2017,3.1886,3.6439
521525,2018,0.0168,26.0063
521525,2019,2.1934,0.1054
521530,2015,3.3799,4.6752
521530,2016,0.0139,3.1385
521530,2017,1.0091,4.1834
521530,2018,1.929,4.0398
521530,2019,0.0133,0.9512
521540,2015,3.7543,9.2118
521540,2016,0.0105,2.8317
521540,2017,0.0133,0.0479
521540,2018,0.0128,0.0628
521540,2019,0.0141,0.0822
521550,2015,4.4072,2.0486
521550,2016,0.0077,0.0597
521550,2017,0.0019,2.6496
521550,2018,0.0016,0.0164
521550,2019,2.6004,0.0106
521560,2015,3.5197,7.6604
521560,2016,0.4806,3.3243
521560,2017,0.4432,0.6814
521560,2018,0.6816,1.2059
521560,2019,0.018,2.4169
521565,2015,0.0796,0.2172
521565,2016,0.0242,0.0908
521565,2017,0.0149,0.0744
521565,2018,0.0101,5.0917
521565,2019,0.0135,0.1012
521570,2015,3.1512,0.7203
521570,2016,0.2754,0.0546
521570,2017,0.2633,0.0393
521570,2018,0.014,0.7307
521570,2019,0.4728,1.1953
521580,2015,0.0374,13.4021
521580,2016,0.0082,0.0454
521580,2017,22.2305,0.0254
521580,2018,3.7143,3.7586
521580,2019,8.0088,0.0467
521590,2015,4.9899,0.2333
521590,2016,0.0272,0.0899
521590,2017,0.018,0.0715
521590,2018,0.0094,0.1272
521590,2019,0.013,0.0749
521600,2015,2.7684,6.7953
521600,2016,3.7174,0.0921
521600,2017,0.0149,0.0541
521600,2018,0.0152,0.0738
521600,2019,0.0125,0.0687
521630,2015,4.792,2.3872
521630,2016,4.3242,1.5217
521630,2017,1.8489,1.6443
521630,2018,0.0165,1.6308
521630,2019,2.0134,1.6957
521640,2015,2.2412,3.8218
521640,2016,3.2519,2.5532
521640,2017,0.6362,2.26
521640,2018,0.6188,3.6241
521640,2019,0.0164,3.4167
521645,2015,0.1208,9.361
521645,2016,0.0283,0.119
521645,2017,0.0187,0.0816
521645,2018,0.0139,0.0886
521645,2019,0.0165,0.0807
521680,2015,7.2941,3.9585
521680,2016,1.1191,1.6548
521680,2017,5.0126,0.0437
521680,2018,3.4862,2.5994
521680,2019,0.0133,1.3453
521690,2015,10.4161,0.3093
521690,2016,0.0253,6.3483
521690,2017,2.3392,0.0715
521690,2018,0.02,5.9875
521690,2019,2.2861,3.8007
521710,2015,4.8015,2.1008
521710,2016,1.7775,0.6902
521710,2017,0.0142,0.0656
521710,2018,0.4129,1.0895
521710,2019,0.4616,1.8093
521720,2015,3.511,4.712
521720,2016,0.0118,2.5268
521720,2017,0.8459,2.3888
521720,2018,0.7747,2.0674
521720,2019,3.6739,0.0564
521730,2015,0.7393,1.2252
521730,2016,0.0268,0.0832
521730,2017,0.3699,1.286
521730,2018,0.015,0.0878
521730,2019,0.0173,0.1118
521740,2015,1.4834,2.465
521740,2016,0.2833,0.026
521740,2017,0.0051,0.9441
521740,2018,0.5003,0.0411
521740,2019,0.2889,0.9292
521760,2015,0.8396,2.6494
521760,2016,0.5528,0.8174
521760,2017,0.4328,2.257
521760,2018,0.1931,2.9205
521760,2019,0.269,2.9725
521770,2015,0.5718,2.0295
521770,2016,0.0181,0.8098
521770,2017,0.5008,0.0706
521770,2018,0.0083,0.7851
521770,2019,0.014,0.7131
521800,2015,0.6941,1.6427
521800,2016,0.3628,1.2453
521800,2017,0.5357,0.7195
521800,2018,0.1639,0.4341
521800,2019,0.0049,0.6918
521805,2015,5.7014,0.1948
521805,2016,2.068,0.0862
521805,2017,0.018,0.0591
521805,2018,0.0129,0.0965
521805,2019,0.0162,0.0994
521810,2015,1.8284,0.2436
521810,2016,1.9892,0.1069
521810,2017,0.0226,4.0593
521810,2018,2.8725,3.8733
521810,2019,2.4602,12.5714
521830,2015,1.034,1.282
521830,2016,1.3496,1.0525
521830,2017,0.2016,0.5554
521830,2018,0.5413,0.5892
521830,2019,0.1886,1.1494
521839,2015,3.5239,14.65
521839,2016,0.0248,10.5983
521839,2017,0.0136,0.0583
521839,2018,0.0097,0.0915
521839,2019,3.2393,4.3452
521850,2015,3.5244,1.5829
521850,2016,0.8207,1.2164
521850,2017,0.3188,0.3326
521850,2018,0.147,1.8927
521850,2019,2.1535,1.7869
521860,2015,2.6119,1.1806
521860,2016,0.0062,2.9275
521860,2017,0.0037,0.0188
521860,2018,0.0036,1.3823
521860,2019,0.0029,0.0238
521870,2015,0.0396,0.1123
521870,2016,3.2919,0.0456
521870,2017,0.0104,0.0446
521870,2018,0.007,0.0811
521870,2019,0.0094,0.0744
521878,2015,0.0524,0.1239
521878,2016,0.0112,0.0564
521878,2017,0.0132,0.044
521878,2018,0.0132,0.0639
521878,2019,0.0141,0.0493
521880,2015,0.2833,1.3029
521880,2016,0.253,0.7285
521880,2017,0.0964,0.5004
521880,2018,0.0913,0.2376
521880,2019,0.0927,0.1263
521890,2015,2.0354,4.078
521890,2016,0.0087,3.5606
521890,2017,2.5246,1.9365
521890,2018,1.1946,2.224
521890,2019,1.1524,0.6692
521900,2015,3.0805,10.597
521900,2016,1.1219,0.0356
521900,2017,3.8219,5.4364
521900,2018,2.0128,8.041
521900,2019,3.2389,2.995
521910,2015,1.739,2.3053
521910,2016,0.0152,2.7728
521910,2017,1.9936,2.18
521910,2018,2.478,0.0601
521910,2019,2.1166,4.516
521920,2015,4.1137,5.4819
521920,2016,0.0266,0.1383
521920,2017,0.0195,0.0649
521920,2018,8.3543,0.0944
521920,2019,2.9577,0.1076
521925,2015,2.3463,2.7022
521925,2016,0.0239,0.0841
521925,2017,1.2056,2.9031
521925,2018,0.0111,3.9223
521925,2019,4.7751,3.645
521930,2015,0.4097,0.8636
521930,2016,0.1847,0.0335
521930,2017,0.0037,0.6554
521930,2018,0.1856,0.7766
521930,2019,0.1898,0.4114
521935,2015,0.0696,0.1632
521935,2016,0.0144,3.4155
521935,2017,0.0146,0.0541
521935,2018,0.0152,0.0867
521935,2019,0.0124,3.7872
521940,2015,1.1713,3.8069
521940,2016,1.0116,4.0415
521940,2017,0.0054,0.0317
521940,2018,0.0053,0.0566
521940,2019,0.0043,0.0354
521945,2015,4.863,9.3087
521945,2016,0.0258,0.1065
521945,2017,3.8657,0.0839
521945,2018,0.0129,0.1071
521945,2019,5.8977,0.0719
521950,2015,2.2781,0.1519
521950,2016,2.5259,3.0934
521950,2017,0.0137,0.0625
521950,2018,0.0081,3.5313
521950,2019,0.0138,0.0656
521960,2015,5.3289,4.0218
521960,2016,2.7169,4.6092
521960,2017,0.0143,2.5643
521960,2018,0.0164,2.7858
521960,2019,0.0138,10.067
521970,2015,2.9469,0.1935
521970,2016,0.7338,1.3593
521970,2017,0.014,0.0597
521970,2018,0.9085,0.0824
521970,2019,0.0133,0.0671
521971,2015,0.0777,0.2143
521971,2016,3.3572,0.1147
521971,2017,0.0149,0.0531
521971,2018,0.0102,0.1304
521971,2019,0.0134,0.0977
521973,2015,7.0089,0.0758
521973,2016,0.008,3.0659
521973,2017,3.0133,3.2473
521973,2018,1.6367,0.0365
521973,2019,7.0504,0.0453
521975,2015,1.0007,0.1193
521975,2016,0.946,1.1913
521975,2017,0.5034,2.2563
521975,2018,0.3766,0.7332
521975,2019,0.1064,3.0232
521980,2015,3.8599,6.6312
521980,2016,3.8157,6.8941
521980,2017,0.0361,0.1061
521980,2018,0.0283,0.1001
521980,2019,0.0222,0.1148
521990,2015,1.5775,6.8787
521990,2016,0.0195,3.0209
521990,2017,0.0175,0.0819
521990,2018,0.0103,0.1059
521990,2019,0.0163,0.0981
522000,2015,1.7925,2.4898
522000,2016,0.0228,0.0831
522000,2017,0.02,0.0931
522000,2018,0.0165,1.9492
522000,2019,1.1713,1.7803
522005,2015,5.9138,0.0876
522005,2016,5.0084,4.7942
522005,2017,0.0045,0.0314
522005,2018,0.0029,0.0461
522005,2019,0.0029,0.0326
522010,2015,2.5966,3.1591
522010,2016,0.7469,0.0303
522010,2017,0.2398,1.3362
522010,2018,0.0063,0.95
522010,2019,0.733,2.4459
522015,2015,5.0066,2.6758
522015,2016,0.0142,0.06
522015,2017,0.0144,0.0561
522015,2018,0.0156,3.5508
522015,2019,0.0128,0.0893
522020,2015,0.9451,0.8392
522020,2016,0.9533,0.7916
522020,2017,0.3441,0.0699
522020,2018,1.8467,3.3285
522020,2019,0.014,2.6982
522026,2015,0.1006,0.2414
522026,2016,9.56,4.6456
522026,2017,0.0135,0.0928
522026,2018,0.0095,0.1204
522026,2019,0.0136,0.1125
522028,2015,0.0761,0.1576
522028,2016,0.0238,0.0672
522028,2017,0.0133,0.0591
522028,2018,0.0079,0.0869
522028,2019,0.0139,6.3546
522040,2015,1.461,3.0897
522040,2016,0.4004,0.0302
522040,2017,0.3623,0.7307
522040,2018,0.0039,0.0425
522040,2019,0.4214,1.3902
522045,2015,0.3848,1.0715
522045,2016,0.099,0.8329
522045,2017,0.0518,0.6994
522045,2018,0.0474,0.3787
522045,2019,0.2684,0.5059
522050,2015,1.2523,5.6385
522050,2016,1.1432,0.1337
522050,2017,2.188,2.4563
522050,2018,1.2003,3.9557
522050,2019,0.0136,0.1054
522060,2015,0.4841,2.1134
522060,2016,0.0237,0.0756
522060,2017,0.0142,1.495
522060,2018,0.0159,0.0906
522060,2019,0.4201,2.2657
522068,2015,2.2826,2.6966
522068,2016,2.1847,2.9902
522068,2017,0.0253,4.1325
522068,2018,0.0131,2.3379
522068,2019,0.9943,0.0843
522070,2015,3.6835,0.3154
522070,2016,5.2903,0.1083
522070,2017,3.5896,0.098
522070,2018,0.0135,0.1283
522070,2019,6.0757,0.1522
522100,2015,7.4057,16.3936
522100,2016,5.2802,20.0403
522100,2017,0.0136,3.2704
522100,2018,0.0085,5.7848
522100,2019,3.5218,5.628
522108,2015,15.5069,15.9833
522108,2016,0.0229,6.3804
522108,2017,2.0247,0.0892
522108,2018,2.2324,0.1084
522108,2019,0.0146,4.843
522119,2015,3.8458,12.1046
522119,2016,0.8872,2.09
522119,2017,1.5259,4.0518
522119,2018,0.0056,4.3255
522119,2019,0.0099,6.5936
522130,2015,4.0715,4.4541
522130,2016,0.0217,4.0537
522130,2017,3.5848,0.0383
522130,2018,0.0196,8.395
522130,2019,0.0133,0.0841
522140,2015,9.3256,1.9243
522140,2016,0.4325,0.8652
522140,2017,0.2792,0.1581
522140,2018,0.346,0.18
522140,2019,0.7864,0.7097
522145,2015,0.0709,4.8652
522145,2016,0.014,0.1066
522145,2017,0.0149,0.0757
522145,2018,0.0172,0.0849
522145,2019,0.013,0.0861
522150,2015,1.9553,6.9911
522150,2016,0.0142,0.0561
522150,2017,0.0138,0.0368
522150,2018,3.586,0.0686
522150,2019,2.5136,2.1745
522155,2015,4.5219,0.2189
522155,2016,1.4358,0.1368
522155,2017,0.0259,0.0775
522155,2018,1.1894,8.7702
522155,2019,0.0171,3.8001
522157,2015,0.1221,0.2358
522157,2016,0.0285,0.1333
522157,2017,0.0183,0.1049
522157,2018,0.0126,0.1362
522157,2019,0.0179,0.0924
522160,2015,3.248,1.6704
522160,2016,1.2524,1.9226
522160,2017,0.8743,1.6844
522160,2018,1.2456,0.4283
522160,2019,0.0043,0.7671
522170,2015,2.4752,5.1255
522170,2016,0.7122,1.9549
522170,2017,1.2523,1.6925
522170,2018,2.3779,3.4502
522170,2019,2.5893,4.2619
522180,2015,0.0359,4.8543
522180,2016,0.0087,0.0397
522180,2017,0.0043,4.0618
522180,2018,0.0028,0.0439
522180,2019,5.0027,0.0368
522185,2015,1.3356,1.5904
522185,2016,2.7438,1.0815
522185,2017,1.5208,0.7008
522185,2018,1.0815,1.6448
522185,2019,1.2017,3.5372
522190,2015,2.401,4.3403
522190,2016,2.5229,4.4591
522190,2017,0.0149,0.0884
522190,2018,0.0113,0.134
522190,2019,2.8702,0.091
522200,2015,0.5749,1.3135
522200,2016,0.0105,0.0884
522200,2017,0.0126,0.0698
522200,2018,0.013,0.1112
522200,2019,0.0134,2.3084
522205,2015,1.193,4.649
522205,2016,0.0281,6.4783
522205,2017,0.0194,0.0688
522205,2018,0.0129,2.2339
522205,2019,1.7706,0.0832
522220,2015,7.0893,0.2683
522220,2016,0.0244,0.1474
522220,2017,0.0141,7.7877
522220,2018,0.01,0.1399
522220,2019,0.0139,0.1083
522230,2015,1.596,0.2112
522230,2016,4.5886,12.113
522230,2017,1.8071,0.0888
