"codmunres";"ano";"anomalia";"grupo_de_anomalias_congenitas";"descricao";"nascidos_vivos_anomalia"
430460;2013;"Q219";"Cardiopatias congênitas";"Malformações congênitas dos septos cardíacos";1
430460;2013;"Q059";"Defeitos de tubo neural";"Espinha bifida";1
430460;2013;"Q712";"Defeitos de membros";"Defeitos por redução do membro superior";1
430460;2013;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
430460;2013;"Q792";"Defeitos da parede abdominal";"Exonfalia";1
430460;2013;"Q699";"Defeitos de membros";"Polidactilia";1
430460;2013;"Q793";"Defeitos da parede abdominal";"Gastrosquise";1
430460;2013;"Q360";"Fendas orais";"Fenda labial";1
430460;2014;"Q251";"Cardiopatias congênitas";"Malformações congênitas das grandes artérias";1
430460;2014;"Q000";"Defeitos de tubo neural";"Anencefalia";1
430460;2014;"Q793";"Defeitos da parede abdominal";"Gastrosquise";1
430460;2014;"Q793";"Defeitos da parede abdominal";"Gastrosquise";1
430460;2014;"Q738";"Defeitos de membros";"Defeitos por redução de membro não especificado";1
430460;2014;"Q699";"Defeitos de membros";"Polidactilia";1
430460;2014;"Q234";"Cardiopatias congênitas";"Malformações congênitas das valvas aórtica e mitral";1
430460;2014;"Q369";"Fendas orais";"Fenda labial";1
430460;2014;"Q669";"Defeitos de membros";"Deformidades congênitas do pé";1
430460;2014;"Q359";"Fendas orais";"Fenda palatina";1
430460;2014;"Q059";"Defeitos de tubo neural";"Espinha bifida";1
430460;2014;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
430460;2014;"Q699";"Defeitos de membros";"Polidactilia";1
430460;2014;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
430460;2014;"Q203";"Cardiopatias congênitas";"Malformações congênitas das câmaras e das comunicações cardíacas";1
430460;2014;"Q549";"Defeitos de órgãos genitais";"Hipospadia";1
430460;2014;"Q228";"Cardiopatias congênitas";"Malformações congênitas das valvas pulmonar e tricúspide";1
430460;2014;"Q059";"Defeitos de tubo neural";"Espinha bifida";1
430460;2014;"Q379";"Fendas orais";"Fenda labial com fenda palatina";1
430460;2014;"Q059";"Defeitos de tubo neural";"Espinha bifida";1
430460;2014;"Q690";"Defeitos de membros";"Polidactilia";1
430460;2014;"Q690";"Defeitos de membros";"Polidactilia";1
430460;2015;"Q201";"Cardiopatias congênitas";"Malformações congênitas das câmaras e das comunicações cardíacas";1
430460;2015;"Q239";"Cardiopatias congênitas";"Malformações congênitas das valvas aórtica e mitral";1
430460;2015;"Q249";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
430460;2015;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
430460;2015;"Q690";"Defeitos de membros";"Polidactilia";1
430460;2015;"Q690";"Defeitos de membros";"Polidactilia";1
430460;2015;"Q564";"Defeitos de órgãos genitais";"Sexo indeterminado e pseudo-hermafroditismo";1
430460;2015;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
430460;2015;"Q379";"Fendas orais";"Fenda labial com fenda palatina";1
430460;2015;"Q540";"Defeitos de órgãos genitais";"Hipospadia";1
430460;2015;"Q549";"Defeitos de órgãos genitais";"Hipospadia";1
430460;2015;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
430460;2015;"Q059";"Defeitos de tubo neural";"Espinha bifida";1
430460;2015;"Q234";"Cardiopatias congênitas";"Malformações congênitas das valvas aórtica e mitral";1
430460;2015;"Q234";"Cardiopatias congênitas";"Malformações congênitas das valvas aórtica e mitral";1
430460;2015;"Q249";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
430460;2015;"Q699";"Defeitos de membros";"Polidactilia";1
430460;2015;"Q669";"Defeitos de membros";"Deformidades congênitas do pé";1
430460;2015;"Q712";"Defeitos de membros";"Defeitos por redução do membro superior";1
430460;2015;"Q019";"Defeitos de tubo neural";"Encefalocele";1
430460;2016;"Q213";"Cardiopatias congênitas";"Malformações congênitas dos septos cardíacos";1
430460;2016;"Q793";"Defeitos da parede abdominal";"Gastrosquise";1
430460;2016;"Q909";"Síndrome de Down";"Síndrome de Down";1
430460;2016;"Q249";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
430460;2016;"Q909";"Síndrome de Down";"Síndrome de Down";1
430460;2016;"Q909";"Síndrome de Down";"Síndrome de Down";1
430460;2016;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
430460;2016;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
430460;2016;"Q224";"Cardiopatias congênitas";"Malformações congênitas das valvas pulmonar e tricúspide";1
430460;2016;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
430460;2016;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
430460;2016;"Q900";"Síndrome de Down";"Síndrome de Down";1
430460;2016;"Q379";"Fendas orais";"Fenda labial com fenda palatina";1
430460;2016;"Q369";"Fendas orais";"Fenda labial";1
430460;2016;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
430460;2016;"Q549";"Defeitos de órgãos genitais";"Hipospadia";1
430460;2016;"Q059";"Defeitos de tubo neural";"Espinha bifida";1
430460;2016;"Q203";"Cardiopatias congênitas";"Malformações congênitas das câmaras e das comunicações cardíacas";1
430460;2016;"Q379";"Fendas orais";"Fenda labial com fenda palatina";1
430460;2016;"Q690";"Defeitos de membros";"Polidactilia";1
430460;2016;"Q370";"Fendas orais";"Fenda labial com fenda palatina";1
430460;2016;"Q379";"Fendas orais";"Fenda labial com fenda palatina";1
430460;2016;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
430460;2017;"Q548";"Defeitos de órgãos genitais";"Hipospadia";1
430460;2017;"Q206";"Cardiopatias congênitas";"Malformações congênitas das câmaras e das comunicações cardíacas";1
430460;2017;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
430460;2017;"Q234";"Cardiopatias congênitas";"Malformações congênitas das valvas aórtica e mitral";1
430460;2017;"Q212";"Cardiopatias congênitas";"Malformações congênitas dos septos cardíacos";1
430460;2017;"Q249";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
430460;2017;"Q249";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
430460;2017;"Q234";"Cardiopatias congênitas";"Malformações congênitas das valvas aórtica e mitral";1
430460;2017;"Q699";"Defeitos de membros";"Polidactilia";1
430460;2017;"Q542";"Defeitos de órgãos genitais";"Hipospadia";1
430460;2017;"Q234";"Cardiopatias congênitas";"Malformações congênitas das valvas aórtica e mitral";1
430460;2018;"Q359";"Fendas orais";"Fenda palatina";1
430460;2018;"Q713";"Defeitos de membros";"Defeitos por redução do membro superior";1
430460;2018;"Q369";"Fendas orais";"Fenda labial";1
430460;2018;"Q699";"Defeitos de membros";"Polidactilia";1
430460;2018;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
430460;2018;"Q203";"Cardiopatias congênitas";"Malformações congênitas das câmaras e das comunicações cardíacas";1
430460;2018;"Q248";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
430460;2018;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
430460;2018;"Q379";"Fendas orais";"Fenda labial com fenda palatina";1
430460;2018;"Q699";"Defeitos de membros";"Polidactilia";1
430460;2018;"Q909";"Síndrome de Down";"Síndrome de Down";1
430460;2018;"Q359";"Fendas orais";"Fenda palatina";1
430460;2018;"Q909";"Síndrome de Down";"Síndrome de Down";1
430460;2018;"Q210";"Cardiopatias congênitas";"Malformações congênitas dos septos cardíacos";1
430460;2018;"Q909";"Síndrome de Down";"Síndrome de Down";1
430460;2018;"Q699";"Defeitos de membros";"Polidactilia";1
430460;2019;"Q909";"Síndrome de Down";"Síndrome de Down";1
430460;2019;"Q059";"Defeitos de tubo neural";"Espinha bifida";1
430460;2019;"Q793";"Defeitos da parede abdominal";"Gastrosquise";1
430460;2019;"Q000";"Defeitos de tubo neural";"Anencefalia";1
430460;2019;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
430460;2019;"Q793";"Defeitos da parede abdominal";"Gastrosquise";1
430460;2019;"Q251";"Cardiopatias congênitas";"Malformações congênitas das grandes artérias";1
430460;2019;"Q249";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
430460;2019;"Q699";"Defeitos de membros";"Polidactilia";1
430460;2019;"Q209";"Cardiopatias congênitas";"Malformações congênitas das câmaras e das comunicações cardíacas";1
430460;2019;"Q549";"Defeitos de órgãos genitais";"Hipospadia";1
430460;2019;"Q699";"Defeitos de membros";"Polidactilia";1
430460;2019;"Q549";"Defeitos de órgãos genitais";"Hipospadia";1
430460;2019;"Q270";"Cardiopatias congênitas";"Outras malformações congênitas do sistema vascular periférico";1
430460;2019;"Q375";"Fendas orais";"Fenda labial com fenda palatina";1
430460;2019;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
430460;2019;"Q270";"Cardiopatias congênitas";"Outras malformações congênitas do sistema vascular periférico";1
430460;2019;"Q234";"Cardiopatias congênitas";"Malformações congênitas das valvas aórtica e mitral";1
430460;2019;"Q699";"Defeitos de membros";"Polidactilia";1
430460;2019;"Q549";"Defeitos de órgãos genitais";"Hipospadia";1
430460;2019;"Q699";"Defeitos de membros";"Polidactilia";1
430460;2019;"Q718";"Defeitos de membros";"Defeitos por redução do membro superior";1
430460;2019;"Q699";"Defeitos de membros";"Polidactilia";1
430460;2020;"Q379";"Fendas orais";"Fenda labial com fenda palatina";1
430460;2020;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
430460;2020;"Q793";"Defeitos da parede abdominal";"Gastrosquise";1
430460;2020;"Q000";"Defeitos de tubo neural";"Anencefalia";1
430460;2020;"Q793";"Defeitos da parede abdominal";"Gastrosquise";1
430460;2020;"Q359";"Fendas orais";"Fenda palatina";1
430460;2020;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
430460;2020;"Q359";"Fendas orais";"Fenda palatina";1
430460;2020;"Q249";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
430460;2020;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
430460;2020;"Q359";"Fendas orais";"Fenda palatina";1
430460;2020;"Q699";"Defeitos de membros";"Polidactilia";1
430460;2020;"Q249";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
430460;2020;"Q379";"Fendas orais";"Fenda labial com fenda palatina";1
430460;2020;"Q249";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
430460;2020;"Q690";"Defeitos de membros";"Polidactilia";1
430460;2020;"Q200";"Cardiopatias congênitas";"Malformações congênitas das câmaras e das comunicações cardíacas";1
430460;2020;"Q699";"Defeitos de membros";"Polidactilia";1
430460;2020;"Q909";"Síndrome de Down";"Síndrome de Down";1
430460;2020;"Q690";"Defeitos de membros";"Polidactilia";1
430460;2020;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
430460;2020;"Q225";"Cardiopatias congênitas";"Malformações congênitas das valvas pulmonar e tricúspide";1
430460;2020;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
430460;2020;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
430460;2020;"Q379";"Fendas orais";"Fenda labial com fenda palatina";1
430460;2020;"Q669";"Defeitos de membros";"Deformidades congênitas do pé";1
430460;2020;"Q699";"Defeitos de membros";"Polidactilia";1
430460;2020;"Q699";"Defeitos de membros";"Polidactilia";1
430460;2020;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
430460;2021;"Q059";"Defeitos de tubo neural";"Espinha bifida";1
430460;2021;"Q793";"Defeitos da parede abdominal";"Gastrosquise";1
430460;2021;"Q699";"Defeitos de membros";"Polidactilia";1
430460;2021;"Q369";"Fendas orais";"Fenda labial";1
430460;2021;"Q901";"Síndrome de Down";"Síndrome de Down";1
430460;2021;"Q379";"Fendas orais";"Fenda labial com fenda palatina";1
430460;2021;"Q718";"Defeitos de membros";"Defeitos por redução do membro superior";1
430460;2021;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
430460;2021;"Q234";"Cardiopatias congênitas";"Malformações congênitas das valvas aórtica e mitral";1
430460;2021;"Q699";"Defeitos de membros";"Polidactilia";1
430460;2021;"Q208";"Cardiopatias congênitas";"Malformações congênitas das câmaras e das comunicações cardíacas";1
430460;2021;"Q359";"Fendas orais";"Fenda palatina";1
430460;2021;"Q792";"Defeitos da parede abdominal";"Exonfalia";1
430460;2021;"Q059";"Defeitos de tubo neural";"Espinha bifida";1
430460;2021;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
430460;2021;"Q359";"Fendas orais";"Fenda palatina";1
430460;2021;"Q369";"Fendas orais";"Fenda labial";1
430460;2021;"Q699";"Defeitos de membros";"Polidactilia";1
430460;2021;"Q564";"Defeitos de órgãos genitais";"Sexo indeterminado e pseudo-hermafroditismo";1
430460;2021;"Q690";"Defeitos de membros";"Polidactilia";1
430460;2021;"Q213";"Cardiopatias congênitas";"Malformações congênitas dos septos cardíacos";1
430460;2021;"Q661";"Defeitos de membros";"Deformidades congênitas do pé";1
430460;2022;"Q000";"Defeitos de tubo neural";"Anencefalia";1
430460;2022;"Q02X";"Microcefalia";"Microcefalia";1
430460;2022;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
430460;2022;"Q221";"Cardiopatias congênitas";"Malformações congênitas das valvas pulmonar e tricúspide";1
430460;2022;"Q02X";"Microcefalia";"Microcefalia";1
430460;2022;"Q909";"Síndrome de Down";"Síndrome de Down";1
430460;2022;"Q699";"Defeitos de membros";"Polidactilia";1
430460;2022;"Q793";"Defeitos da parede abdominal";"Gastrosquise";1
430460;2022;"Q012";"Defeitos de tubo neural";"Encefalocele";1
430460;2022;"Q379";"Fendas orais";"Fenda labial com fenda palatina";1
430460;2022;"Q713";"Defeitos de membros";"Defeitos por redução do membro superior";1
430460;2022;"Q909";"Síndrome de Down";"Síndrome de Down";1
430460;2022;"Q249";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
430460;2022;"Q210";"Cardiopatias congênitas";"Malformações congênitas dos septos cardíacos";1
430460;2022;"Q379";"Fendas orais";"Fenda labial com fenda palatina";1
430460;2022;"Q909";"Síndrome de Down";"Síndrome de Down";1
430460;2022;"Q249";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
430460;2022;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
430460;2022;"Q719";"Defeitos de membros";"Defeitos por redução do membro superior";1
430460;2022;"Q221";"Cardiopatias congênitas";"Malformações congênitas das valvas pulmonar e tricúspide";1
430460;2022;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
430460;2022;"Q249";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
430460;2022;"Q251";"Cardiopatias congênitas";"Malformações congênitas das grandes artérias";1
430460;2022;"Q203";"Cardiopatias congênitas";"Malformações congênitas das câmaras e das comunicações cardíacas";1
430460;2022;"Q699";"Defeitos de membros";"Polidactilia";1
430460;2022;"Q699";"Defeitos de membros";"Polidactilia";1
430460;2022;"Q378";"Fendas orais";"Fenda labial com fenda palatina";1
430460;2022;"Q248";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
430460;2022;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
430460;2022;"Q699";"Defeitos de membros";"Polidactilia";1
430460;2022;"Q549";"Defeitos de órgãos genitais";"Hipospadia";1
430460;2023;"Q379";"Fendas orais";"Fenda labial com fenda palatina";1
430460;2023;"Q564";"Defeitos de órgãos genitais";"Sexo indeterminado e pseudo-hermafroditismo";1
430460;2023;"Q793";"Defeitos da parede abdominal";"Gastrosquise";1
430460;2023;"Q059";"Defeitos de tubo neural";"Espinha bifida";1
430460;2023;"Q012";"Defeitos de tubo neural";"Encefalocele";1
430460;2023;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
430460;2023;"Q369";"Fendas orais";"Fenda labial";1
430460;2023;"Q909";"Síndrome de Down";"Síndrome de Down";1
430460;2023;"Q729";"Defeitos de membros";"Defeitos por redução do membro inferior";1
430460;2023;"Q213";"Cardiopatias congênitas";"Malformações congênitas dos septos cardíacos";1
430460;2023;"Q909";"Síndrome de Down";"Síndrome de Down";1
430460;2023;"Q249";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
430460;2023;"Q379";"Fendas orais";"Fenda labial com fenda palatina";1
430460;2023;"Q699";"Defeitos de membros";"Polidactilia";1
430460;2023;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
430460;2023;"Q058";"Defeitos de tubo neural";"Espinha bifida";1
430460;2023;"Q225";"Cardiopatias congênitas";"Malformações congênitas das valvas pulmonar e tricúspide";1
430460;2023;"Q549";"Defeitos de órgãos genitais";"Hipospadia";1
