"","codmunres","ano","obitos_fetais_mais_22sem","fetal_peso_menos_1500","fetal_peso_1500_1999","fetal_peso_2000_2499","fetal_peso_mais_2500","fetal_antes","fetal_durante","fetal_depois","fetal_antes_peso_menos_1500","fetal_antes_peso_1500_1999","fetal_antes_peso_2000_2499","fetal_antes_peso_mais_2500","fetal_durante_peso_menos_1500","fetal_durante_peso_1500_1999","fetal_durante_peso_2000_2499","fetal_durante_peso_mais_2500","fetal_depois_peso_menos_1500","fetal_depois_peso_1500_1999","fetal_depois_peso_2000_2499","fetal_depois_peso_mais_2500"
"268",110060,2018,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"269",110060,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"270",110060,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"271",110070,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"272",110070,2013,5,1,1,1,2,5,0,0,1,1,1,2,0,0,0,0,0,0,0,0
"273",110070,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"274",110070,2015,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"275",110070,2016,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"276",110070,2017,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"277",110070,2018,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"278",110070,2019,4,2,1,1,0,4,0,0,2,1,1,0,0,0,0,0,0,0,0,0
"279",110070,2020,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"280",110080,2012,3,2,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"281",110080,2013,5,4,0,0,1,5,0,0,4,0,0,1,0,0,0,0,0,0,0,0
"282",110080,2014,5,2,1,1,1,5,0,0,2,1,1,1,0,0,0,0,0,0,0,0
"283",110080,2015,8,1,1,1,5,8,0,0,1,1,1,5,0,0,0,0,0,0,0,0
"284",110080,2016,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"285",110080,2017,5,0,1,1,3,5,0,0,0,1,1,3,0,0,0,0,0,0,0,0
"286",110080,2018,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"287",110080,2019,5,4,0,0,1,5,0,0,4,0,0,1,0,0,0,0,0,0,0,0
"288",110080,2020,5,2,0,1,2,4,0,0,1,0,1,2,0,0,0,0,0,0,0,0
"289",110090,2012,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"290",110090,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"291",110090,2014,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"292",110090,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"293",110090,2016,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"294",110090,2017,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"295",110090,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"296",110090,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"297",110090,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"298",110092,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"299",110092,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"300",110092,2014,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"301",110092,2015,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"302",110092,2016,3,1,0,1,1,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0
"303",110092,2017,3,2,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"304",110092,2018,4,2,1,0,1,4,0,0,2,1,0,1,0,0,0,0,0,0,0,0
"305",110092,2019,3,1,2,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0
"306",110092,2020,3,0,0,1,2,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0
"307",110094,2012,2,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"308",110094,2013,5,1,2,0,1,5,0,0,1,2,0,1,0,0,0,0,0,0,0,0
"309",110094,2014,3,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"310",110094,2015,5,1,2,0,1,4,1,0,0,2,0,1,1,0,0,0,0,0,0,0
"311",110094,2016,6,3,0,1,2,5,0,0,2,0,1,2,0,0,0,0,0,0,0,0
"312",110094,2017,8,5,0,2,1,8,0,0,5,0,2,1,0,0,0,0,0,0,0,0
"313",110094,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"314",110094,2019,2,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"315",110094,2020,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"316",110100,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"317",110100,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"318",110100,2014,2,1,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"319",110100,2015,2,1,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"320",110100,2016,2,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"321",110100,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"322",110100,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"323",110100,2019,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"324",110100,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"325",110110,2012,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"326",110110,2013,4,3,0,0,1,4,0,0,3,0,0,1,0,0,0,0,0,0,0,0
"327",110110,2014,2,1,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"328",110110,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"329",110110,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"330",110110,2017,2,1,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"331",110110,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"332",110110,2019,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"333",110110,2020,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"334",110120,2012,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"335",110120,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"336",110120,2014,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"337",110120,2015,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"338",110120,2016,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"339",110120,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"340",110120,2018,2,0,1,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"341",110120,2019,3,1,0,0,1,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"342",110120,2020,3,1,1,1,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0
"343",110130,2012,5,2,1,1,1,4,0,0,2,1,0,1,0,0,0,0,0,0,0,0
"344",110130,2013,3,2,0,1,0,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0
"345",110130,2014,3,1,1,0,1,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"346",110130,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"347",110130,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"348",110130,2017,3,0,0,2,1,2,1,0,0,0,1,1,0,0,1,0,0,0,0,0
"349",110130,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"350",110130,2019,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351",110130,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352",110140,2012,4,3,0,0,1,4,0,0,3,0,0,1,0,0,0,0,0,0,0,0
"353",110140,2013,2,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"354",110140,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"355",110140,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"356",110140,2016,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"357",110140,2017,2,0,1,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"358",110140,2018,3,1,1,0,1,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"359",110140,2019,3,2,0,0,1,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0
"360",110140,2020,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"361",110143,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"362",110143,2013,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"363",110143,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"364",110143,2015,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"365",110143,2016,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"366",110143,2017,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"367",110143,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"368",110143,2019,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"369",110143,2020,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"370",110145,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"371",110145,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"372",110145,2014,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"373",110145,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"374",110145,2016,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"375",110145,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"376",110145,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"377",110145,2019,2,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"378",110145,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"379",110146,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"380",110146,2013,2,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"381",110146,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"382",110146,2015,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"383",110146,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"384",110146,2017,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"385",110146,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"386",110146,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"387",110146,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"388",110147,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"389",110147,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"390",110147,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"391",110147,2015,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"392",110147,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"393",110147,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"394",110147,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"395",110147,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"396",110147,2020,2,0,0,2,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
"397",110148,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"398",110148,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"399",110148,2014,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"400",110148,2015,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"401",110148,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"402",110148,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"403",110148,2018,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"404",110148,2019,2,1,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"405",110148,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"406",110149,2012,4,0,1,1,2,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0
"407",110149,2013,4,0,1,1,2,3,1,0,0,1,1,1,0,0,0,1,0,0,0,0
"408",110149,2014,2,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"409",110149,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410",110149,2016,2,1,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"411",110149,2017,3,1,1,0,1,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"412",110149,2018,3,2,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"413",110149,2019,3,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"414",110149,2020,2,0,1,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"415",110150,2012,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"416",110150,2013,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"417",110150,2014,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"418",110150,2015,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"419",110150,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"420",110150,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"421",110150,2018,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"422",110150,2019,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"423",110150,2020,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"424",110155,2012,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"425",110155,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"426",110155,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"427",110155,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"428",110155,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"429",110155,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"430",110155,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"431",110155,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"432",110155,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"433",110160,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"434",110160,2013,2,1,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"435",110160,2014,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"436",110160,2015,3,1,0,1,1,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0
"437",110160,2016,2,1,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"438",110160,2017,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"439",110160,2018,3,1,0,0,2,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0
"440",110160,2019,3,1,0,0,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"441",110160,2020,3,0,2,1,0,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"442",110170,2012,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"443",110170,2013,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"444",110170,2014,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"445",110170,2015,3,0,2,0,1,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0
"446",110170,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"447",110170,2017,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"448",110170,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"449",110170,2019,3,0,0,2,1,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0
"450",110170,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"451",110175,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"452",110175,2013,3,2,0,0,1,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0
"453",110175,2014,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"454",110175,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"455",110175,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"456",110175,2017,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"457",110175,2018,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"458",110175,2019,2,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
"459",110175,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"460",110180,2012,3,2,1,0,0,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0
"461",110180,2013,2,1,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"462",110180,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"463",110180,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"464",110180,2016,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"465",110180,2017,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"466",110180,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"467",110180,2019,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"468",110180,2020,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"469",120001,2012,6,1,0,2,1,2,3,0,0,0,1,0,0,0,1,1,0,0,0,0
"470",120001,2013,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"471",120001,2014,4,0,1,0,3,4,0,0,0,1,0,3,0,0,0,0,0,0,0,0
"472",120001,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"473",120001,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"474",120001,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"475",120001,2018,2,1,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"476",120001,2019,3,0,0,1,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"477",120001,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"478",120005,2012,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"479",120005,2013,3,2,1,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0
"480",120005,2014,3,2,0,1,0,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0
"481",120005,2015,3,1,0,0,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0
"482",120005,2016,4,1,1,0,2,3,1,0,1,1,0,1,0,0,0,1,0,0,0,0
"483",120005,2017,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"484",120005,2018,4,1,0,0,3,3,1,0,0,0,0,3,1,0,0,0,0,0,0,0
"485",120005,2019,5,1,0,0,4,3,2,0,1,0,0,2,0,0,0,2,0,0,0,0
"486",120005,2020,3,0,0,1,2,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0
"487",120010,2012,8,5,0,1,2,6,0,0,4,0,1,1,0,0,0,0,0,0,0,0
"488",120010,2013,6,2,1,0,3,6,0,0,2,1,0,3,0,0,0,0,0,0,0,0
"489",120010,2014,9,2,2,0,0,6,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"490",120010,2015,7,2,0,1,3,6,1,0,2,0,1,2,0,0,0,1,0,0,0,0
"491",120010,2016,6,1,3,0,0,5,0,0,1,3,0,0,0,0,0,0,0,0,0,0
"492",120010,2017,3,1,0,1,1,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0
"493",120010,2018,6,2,1,2,1,6,0,0,2,1,2,1,0,0,0,0,0,0,0,0
"494",120010,2019,11,3,1,4,2,8,2,0,3,1,3,1,0,0,1,1,0,0,0,0
"495",120010,2020,5,1,2,0,1,4,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"496",120013,2012,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"497",120013,2013,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"498",120013,2014,3,1,1,0,1,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"499",120013,2015,5,3,0,2,0,5,0,0,3,0,2,0,0,0,0,0,0,0,0,0
"500",120013,2016,3,0,1,0,2,3,0,0,0,1,0,2,0,0,0,0,0,0,0,0
"501",120013,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"502",120013,2018,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"503",120013,2019,4,3,0,0,1,4,0,0,3,0,0,1,0,0,0,0,0,0,0,0
"504",120013,2020,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"505",120017,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"506",120017,2013,3,1,1,0,1,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"507",120017,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"508",120017,2015,2,0,0,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"509",120017,2016,4,1,2,0,1,4,0,0,1,2,0,1,0,0,0,0,0,0,0,0
"510",120017,2017,5,0,4,0,1,5,0,0,0,4,0,1,0,0,0,0,0,0,0,0
"511",120017,2018,4,1,1,0,1,3,1,0,1,1,0,1,0,0,0,0,0,0,0,0
"512",120017,2019,2,0,0,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"513",120017,2020,4,2,0,0,2,3,1,0,2,0,0,1,0,0,0,1,0,0,0,0
"514",120020,2012,24,5,4,7,8,17,0,0,3,4,5,5,0,0,0,0,0,0,0,0
"515",120020,2013,21,8,2,2,7,15,2,0,7,2,2,3,0,0,0,2,0,0,0,0
"516",120020,2014,17,8,3,1,5,16,0,0,7,3,1,5,0,0,0,0,0,0,0,0
"517",120020,2015,11,3,1,2,5,9,0,0,2,1,1,5,0,0,0,0,0,0,0,0
"518",120020,2016,11,1,2,2,5,8,1,0,1,1,2,4,0,0,0,1,0,0,0,0
"519",120020,2017,14,6,4,1,2,14,0,0,6,4,1,2,0,0,0,0,0,0,0,0
"520",120020,2018,17,3,4,6,3,15,2,0,3,4,5,2,0,0,1,1,0,0,0,0
"521",120020,2019,11,6,0,4,1,11,0,0,6,0,4,1,0,0,0,0,0,0,0,0
"522",120020,2020,17,4,2,5,6,17,0,0,4,2,5,6,0,0,0,0,0,0,0,0
"523",120025,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"524",120025,2013,2,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"525",120025,2014,3,2,0,0,1,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0
"526",120025,2015,3,0,1,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"527",120025,2016,4,2,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"528",120025,2017,3,2,0,0,1,2,1,0,2,0,0,0,0,0,0,1,0,0,0,0
"529",120025,2018,5,1,1,1,2,4,1,0,1,1,1,1,0,0,0,1,0,0,0,0
"530",120025,2019,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"531",120025,2020,8,4,0,1,3,8,0,0,4,0,1,3,0,0,0,0,0,0,0,0
"532",120030,2012,8,1,1,1,5,7,0,0,0,1,1,5,0,0,0,0,0,0,0,0
"533",120030,2013,7,3,1,1,1,7,0,0,3,1,1,1,0,0,0,0,0,0,0,0
"534",120030,2014,9,3,0,2,4,7,0,0,3,0,1,3,0,0,0,0,0,0,0,0
"535",120030,2015,18,7,1,4,5,16,0,0,6,1,4,4,0,0,0,0,0,0,0,0
"536",120030,2016,10,2,1,1,5,10,0,0,2,1,1,5,0,0,0,0,0,0,0,0
"537",120030,2017,12,4,3,1,4,11,0,0,4,3,1,3,0,0,0,0,0,0,0,0
"538",120030,2018,18,9,0,5,4,17,1,0,9,0,5,3,0,0,0,1,0,0,0,0
"539",120030,2019,14,7,1,1,5,13,0,0,7,0,1,5,0,0,0,0,0,0,0,0
"540",120030,2020,14,3,2,3,5,13,1,0,3,2,3,4,0,0,0,1,0,0,0,0
"541",120032,2012,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"542",120032,2013,2,1,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"543",120032,2014,6,0,1,2,3,6,0,0,0,1,2,3,0,0,0,0,0,0,0,0
"544",120032,2015,3,1,1,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"545",120032,2016,2,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"546",120032,2017,5,0,1,0,4,2,3,0,0,1,0,1,0,0,0,3,0,0,0,0
