"codmunres","ano","faixa_de_peso","evitaveis_neonatal_outros","evitaveis_neonatal_recem_nascido","evitaveis_neonatal_mulher_gestacao","evitaveis_neonatal_parto","evitaveis_neonatal_mal_definidas","evitaveis_neonatal_saude","evitaveis_neonatal_tratamento","evitaveis_neonatal_imunoprevencao","obitos_neonatais_totais"
"290470",2013,"outros",1,0,1,0,0,0,0,0,2
"290470",2013,"> 1000 g",1,0,0,0,0,0,0,0,1
"290470",2013,"> 1500 g",1,1,0,0,0,0,0,0,2
"290470",2015,"> 1500 g",0,0,1,0,0,0,0,0,1
"290470",2015,"outros",0,4,1,0,0,0,0,0,5
"290470",2016,"> 1500 g",2,0,0,0,0,0,0,0,2
"290470",2017,"> 1500 g",1,0,0,0,0,1,0,0,2
"290470",2017,"outros",0,1,0,0,0,0,0,0,1
"290470",2018,"> 1000 g",0,0,0,1,0,0,0,0,1
"290470",2018,"outros",0,1,0,1,0,0,0,0,2
"290470",2019,"> 1500 g",1,0,1,0,0,0,0,0,2
"290470",2019,"outros",0,1,1,0,0,0,0,0,2
"290470",2020,"> 1500 g",1,0,0,1,0,0,0,0,2
"290470",2021,"> 1000 g",0,0,1,0,0,0,0,0,1
"290470",2021,"> 1500 g",0,1,0,0,0,0,0,0,1
"290470",2021,"outros",0,1,0,0,0,0,0,0,1
"290470",2022,"outros",1,0,0,0,0,0,0,0,1
"290470",2014,"não se aplica",0,0,0,0,0,0,0,0,0
"290475",2012,"> 1500 g",1,2,1,0,0,0,0,0,4
"290475",2013,"> 1000 g",0,0,1,0,0,0,0,0,1
"290475",2013,"> 1500 g",1,2,2,0,0,0,0,0,5
"290475",2013,"outros",0,0,1,0,0,0,0,0,1
"290475",2014,"> 1500 g",1,1,3,2,0,0,0,0,7
"290475",2014,"> 1000 g",0,2,0,0,0,0,0,0,2
"290475",2015,"> 1000 g",0,0,1,0,0,0,0,0,1
"290475",2015,"> 1500 g",0,0,1,0,0,0,0,0,1
"290475",2016,"> 1500 g",1,1,2,2,0,0,0,0,6
"290475",2016,"> 1000 g",0,1,0,0,0,0,0,0,1
"290475",2017,"> 1500 g",0,1,0,0,1,0,0,0,2
"290475",2017,"> 1000 g",0,0,1,0,0,0,0,0,1
"290475",2018,"> 1500 g",0,1,0,1,0,0,0,0,2
"290475",2018,"> 1000 g",0,1,0,0,0,0,0,0,1
"290475",2019,"> 1500 g",2,3,0,0,0,0,0,0,5
"290475",2019,"outros",1,0,0,0,0,0,0,0,1
"290475",2020,"> 1500 g",1,1,0,0,1,0,0,0,3
"290475",2020,"> 1000 g",1,0,0,0,0,0,0,0,1
"290475",2021,"> 1500 g",1,0,0,1,0,0,0,0,2
"290475",2021,"> 1000 g",0,1,0,0,0,0,0,0,1
"290475",2022,"> 1000 g",1,0,0,0,0,0,0,0,1
"290475",2022,"outros",1,0,0,1,0,0,0,0,2
"290480",2013,"outros",2,0,1,0,0,0,0,0,3
"290480",2014,"outros",0,0,0,0,1,0,0,0,1
"290480",2015,"> 1500 g",0,1,0,0,0,0,0,0,1
"290480",2016,"> 1500 g",0,1,0,0,0,0,0,0,1
"290480",2021,"> 1500 g",1,0,0,1,0,0,0,0,2
"290480",2012,"não se aplica",0,0,0,0,0,0,0,0,0
"290480",2017,"não se aplica",0,0,0,0,0,0,0,0,0
"290480",2018,"não se aplica",0,0,0,0,0,0,0,0,0
"290480",2019,"não se aplica",0,0,0,0,0,0,0,0,0
"290480",2020,"não se aplica",0,0,0,0,0,0,0,0,0
"290480",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"290485",2012,"> 1500 g",2,0,1,1,1,0,0,0,5
"290485",2013,"outros",0,0,0,0,1,0,0,0,1
"290485",2014,"> 1000 g",0,0,0,0,1,0,0,0,1
"290485",2014,"> 1500 g",0,0,0,1,0,0,0,0,1
"290485",2015,"> 1500 g",1,1,0,0,0,0,0,0,2
"290485",2015,"outros",0,1,0,0,0,0,0,0,1
"290485",2016,"> 1000 g",1,0,0,0,0,0,0,0,1
"290485",2016,"> 1500 g",1,1,0,0,0,0,0,0,2
"290485",2017,"> 1500 g",0,1,1,0,0,0,0,0,2
"290485",2017,"outros",0,1,0,0,0,0,0,0,1
"290485",2018,"> 1500 g",1,1,1,0,0,0,0,0,3
"290485",2018,"outros",0,0,1,0,0,0,0,0,1
"290485",2019,"> 1500 g",1,0,0,0,0,0,0,0,1
"290485",2019,"outros",0,1,0,0,0,0,0,0,1
"290485",2020,"> 1500 g",1,2,1,1,0,0,0,0,5
"290485",2020,"outros",0,0,3,0,0,0,0,0,3
"290485",2021,"> 1500 g",1,2,0,0,0,0,0,0,3
"290485",2021,"outros",0,0,0,2,0,0,0,0,2
"290485",2021,"> 1000 g",0,1,0,0,0,0,0,0,1
"290485",2022,"> 1000 g",0,0,0,1,0,0,0,0,1
"290485",2022,"> 1500 g",0,0,0,1,0,0,0,0,1
"290490",2012,"> 1000 g",0,0,1,0,0,0,0,0,1
"290490",2012,"outros",1,0,0,1,0,0,0,0,2
"290490",2012,"> 1500 g",0,0,0,1,0,0,0,0,1
"290490",2013,"outros",0,0,1,0,0,0,0,0,1
"290490",2013,"> 1000 g",1,0,0,0,0,0,0,0,1
"290490",2013,"> 1500 g",1,2,0,0,0,0,0,0,3
"290490",2014,"> 1500 g",0,1,1,0,0,0,0,0,2
"290490",2014,"outros",0,0,0,1,0,0,0,0,1
"290490",2014,"> 1000 g",0,1,0,0,0,0,0,0,1
"290490",2015,"> 1500 g",2,0,0,0,0,0,0,0,2
"290490",2015,"outros",1,0,0,0,0,0,0,0,1
"290490",2016,"> 1000 g",1,1,0,0,0,0,0,0,2
"290490",2016,"> 1500 g",1,1,0,0,0,0,0,0,2
"290490",2016,"outros",1,0,0,0,0,0,0,0,1
"290490",2017,"> 1500 g",0,1,1,1,0,0,0,0,3
"290490",2017,"outros",0,1,1,1,0,0,0,0,3
"290490",2017,"> 1000 g",0,1,0,0,0,0,0,0,1
"290490",2018,"outros",0,1,1,0,2,0,0,0,4
"290490",2019,"outros",0,2,1,0,0,0,0,0,3
"290490",2019,"> 1500 g",0,2,0,0,0,0,0,0,2
"290490",2020,"outros",0,0,0,0,1,0,0,0,1
"290490",2020,"> 1500 g",0,2,0,0,0,1,0,0,3
"290490",2021,"outros",0,1,1,0,0,0,0,0,2
"290490",2022,"> 1500 g",0,0,1,0,0,0,0,0,1
"290490",2022,"outros",0,0,1,0,0,0,0,0,1
"290490",2022,"> 1000 g",0,0,0,1,0,0,0,0,1
"290500",2012,"outros",0,0,0,0,1,0,0,0,1
"290500",2012,"> 1000 g",0,0,1,0,0,0,0,0,1
"290500",2013,"> 1500 g",0,0,1,0,0,0,0,0,1
"290500",2014,"outros",0,0,1,1,0,0,0,0,2
"290500",2014,"> 1500 g",3,0,0,0,0,0,0,0,3
"290500",2015,"outros",0,0,1,0,0,0,0,0,1
"290500",2016,"outros",0,0,1,0,0,0,0,0,1
"290500",2016,"> 1500 g",0,1,0,0,0,0,0,0,1
"290500",2017,"outros",0,1,0,0,0,0,0,0,1
"290500",2018,"> 1500 g",0,0,2,0,0,0,0,0,2
"290500",2018,"outros",0,0,2,1,0,0,0,0,3
"290500",2019,"> 1000 g",0,0,1,0,0,0,0,0,1
"290500",2019,"> 1500 g",1,1,0,0,0,0,0,0,2
"290500",2020,"> 1500 g",1,0,0,1,0,0,0,0,2
"290500",2021,"> 1500 g",0,1,0,0,1,0,0,0,2
"290500",2022,"outros",0,0,1,1,0,0,0,0,2
"290500",2022,"> 1500 g",0,1,0,0,0,0,0,0,1
"290510",2013,"outros",0,0,1,0,0,0,0,0,1
"290510",2014,"outros",0,1,0,0,1,0,0,0,2
"290510",2015,"> 1000 g",0,0,1,0,0,0,0,0,1
"290510",2015,"> 1500 g",0,0,1,1,0,0,0,0,2
"290510",2016,"outros",0,0,1,0,0,0,0,0,1
"290510",2017,"outros",0,0,1,0,0,0,0,0,1
"290510",2017,"> 1500 g",0,1,0,1,0,0,0,0,2
"290510",2019,"> 1000 g",0,0,1,0,0,0,0,0,1
"290510",2019,"> 1500 g",1,0,0,0,0,0,0,0,1
"290510",2020,"> 1500 g",0,0,1,0,0,0,0,0,1
"290510",2020,"outros",0,0,1,0,0,0,0,0,1
"290510",2021,"> 1500 g",0,0,1,0,0,0,0,0,1
"290510",2022,"outros",0,0,1,0,0,0,0,0,1
"290510",2012,"não se aplica",0,0,0,0,0,0,0,0,0
"290510",2018,"não se aplica",0,0,0,0,0,0,0,0,0
"290515",2012,"outros",0,1,0,0,0,0,0,0,1
"290515",2013,"> 1500 g",1,2,0,0,0,0,0,0,3
"290515",2015,"> 1500 g",0,0,0,1,0,0,0,0,1
"290515",2016,"> 1500 g",0,1,0,0,0,0,0,0,1
"290515",2017,"> 1500 g",2,0,0,0,0,0,0,0,2
"290515",2018,"> 1500 g",0,0,0,1,0,0,0,0,1
"290515",2018,"outros",0,1,0,0,0,0,0,0,1
"290515",2019,"outros",0,1,0,0,0,0,0,0,1
"290515",2021,"outros",0,1,0,0,0,0,0,0,1
"290515",2014,"não se aplica",0,0,0,0,0,0,0,0,0
"290515",2020,"não se aplica",0,0,0,0,0,0,0,0,0
"290515",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"290520",2012,"> 1500 g",1,0,2,0,0,0,0,0,3
"290520",2012,"outros",1,2,5,0,0,0,0,0,8
"290520",2013,"> 1000 g",0,1,1,0,0,0,0,0,2
"290520",2013,"> 1500 g",2,2,2,1,0,0,0,0,7
"290520",2013,"outros",0,1,0,0,0,0,0,0,1
"290520",2014,"outros",2,1,2,0,0,0,0,0,5
"290520",2014,"> 1500 g",2,0,0,0,0,0,0,0,2
"290520",2015,"> 1500 g",0,0,0,1,1,0,0,0,2
"290520",2015,"> 1000 g",0,1,1,0,0,0,0,0,2
"290520",2015,"outros",0,0,2,0,0,0,0,0,2
"290520",2016,"> 1000 g",1,2,2,0,0,0,0,0,5
"290520",2016,"outros",0,1,2,0,0,0,0,0,3
"290520",2016,"> 1500 g",2,0,0,0,0,0,0,0,2
"290520",2017,"> 1500 g",1,1,0,1,0,0,0,0,3
"290520",2017,"outros",0,1,0,0,0,0,0,0,1
"290520",2018,"> 1000 g",0,0,2,0,0,0,0,0,2
"290520",2018,"> 1500 g",0,2,2,1,0,0,1,0,6
"290520",2019,"> 1000 g",0,0,1,0,0,0,0,0,1
"290520",2019,"outros",0,3,2,1,0,0,0,0,6
"290520",2019,"> 1500 g",0,1,0,1,0,0,0,0,2
"290520",2020,"> 1000 g",0,0,1,0,0,0,0,0,1
"290520",2020,"> 1500 g",1,0,1,0,0,0,0,0,2
"290520",2020,"outros",0,1,0,0,0,0,0,0,1
"290520",2021,"outros",0,0,3,0,0,0,0,0,3
"290520",2021,"> 1000 g",1,0,0,1,0,0,0,0,2
"290520",2021,"> 1500 g",1,1,0,0,0,0,0,0,2
"290520",2022,"outros",0,1,1,1,0,0,0,0,3
"290520",2022,"> 1500 g",0,0,0,3,0,0,0,0,3
"290520",2022,"> 1000 g",0,1,0,0,0,0,0,0,1
"290530",2013,"> 1500 g",0,1,0,1,0,0,0,0,2
"290530",2014,"outros",0,1,2,0,0,0,0,0,3
"290530",2014,"> 1500 g",0,2,0,0,0,0,0,0,2
"290530",2015,"outros",0,0,1,0,0,0,0,0,1
"290530",2015,"> 1500 g",0,1,0,0,0,0,0,0,1
"290530",2016,"outros",0,0,1,0,0,0,0,0,1
"290530",2016,"> 1500 g",0,0,0,1,0,0,0,0,1
"290530",2017,"> 1500 g",0,0,0,1,0,0,0,0,1
"290530",2017,"outros",0,0,0,1,0,0,0,0,1
"290530",2018,"> 1500 g",2,0,1,0,1,0,0,0,4
"290530",2018,"> 1000 g",0,0,1,0,0,0,0,0,1
"290530",2018,"outros",0,0,1,0,0,0,0,0,1
"290530",2019,"> 1500 g",0,1,0,1,1,0,0,0,3
"290530",2019,"> 1000 g",1,0,0,0,0,0,0,0,1
"290530",2020,"outros",0,1,1,0,0,0,0,0,2
"290530",2020,"> 1500 g",0,1,0,0,0,0,0,0,1
"290530",2021,"> 1000 g",0,0,1,0,0,0,0,0,1
"290530",2021,"outros",0,0,2,1,0,0,0,0,3
"290530",2021,"> 1500 g",1,1,0,0,0,0,0,0,2
"290530",2022,"> 1500 g",1,0,0,1,0,0,0,0,2
"290530",2012,"não se aplica",0,0,0,0,0,0,0,0,0
"290540",2012,"> 1500 g",0,0,1,0,0,0,0,0,1
"290540",2013,"outros",0,0,3,0,0,0,0,0,3
"290540",2013,"> 1500 g",2,0,0,1,0,0,0,0,3
"290540",2014,"> 1000 g",0,0,1,0,0,0,0,0,1
"290540",2014,"> 1500 g",0,2,1,0,0,0,0,0,3
"290540",2014,"outros",0,1,1,0,0,0,0,0,2
"290540",2015,"outros",0,0,1,0,0,0,0,0,1
"290540",2015,"> 1000 g",1,0,0,0,0,0,0,0,1
"290540",2015,"> 1500 g",2,0,0,0,0,0,0,0,2
"290540",2016,"> 1000 g",0,0,1,0,0,0,0,0,1
"290540",2016,"> 1500 g",0,0,1,1,0,0,0,0,2
"290540",2017,"> 1000 g",0,0,1,0,0,0,0,0,1
"290540",2017,"outros",1,0,1,0,0,0,0,0,2
"290540",2017,"> 1500 g",0,3,0,1,0,0,0,0,4
"290540",2018,"outros",0,0,1,0,0,0,0,0,1
"290540",2018,"> 1500 g",2,0,0,1,0,0,0,0,3
"290540",2019,"outros",0,0,1,0,0,0,0,0,1
"290540",2019,"> 1500 g",1,0,0,1,0,0,0,0,2
"290540",2020,"outros",0,0,4,0,0,0,0,0,4
"290540",2021,"> 1500 g",0,0,0,1,0,0,0,0,1
"290540",2021,"outros",0,1,0,0,0,0,0,0,1
"290540",2022,"> 1500 g",0,0,1,0,0,0,0,0,1
"290540",2022,"> 1000 g",1,0,0,0,0,0,0,0,1
"290540",2022,"outros",0,1,0,0,0,0,0,0,1
"290550",2012,"> 1500 g",0,0,1,0,0,0,0,0,1
"290550",2012,"outros",0,0,0,1,0,0,0,0,1
"290550",2014,"> 1000 g",0,0,1,0,0,0,0,0,1
"290550",2015,"> 1500 g",0,0,0,1,0,0,0,0,1
"290550",2015,"> 1000 g",0,0,0,0,0,0,1,0,1
"290550",2016,"> 1500 g",0,0,0,1,0,0,0,0,1
"290550",2016,"outros",0,1,0,0,0,0,0,0,1
"290550",2017,"> 1000 g",1,0,0,0,0,0,0,0,1
"290550",2018,"> 1500 g",0,1,0,0,0,0,0,0,1
"290550",2019,"> 1000 g",0,0,2,0,0,0,0,0,2
"290550",2019,"outros",0,1,0,0,0,0,0,0,1
"290550",2020,"> 1000 g",0,1,1,0,0,0,0,0,2
"290550",2020,"> 1500 g",0,0,0,1,0,0,0,0,1
"290550",2022,"> 1500 g",1,1,0,1,0,0,0,0,3
"290550",2013,"não se aplica",0,0,0,0,0,0,0,0,0
"290550",2021,"não se aplica",0,0,0,0,0,0,0,0,0
"290560",2012,"> 1000 g",1,0,2,0,0,0,0,0,3
"290560",2012,"> 1500 g",0,1,2,0,0,0,0,0,3
"290560",2012,"outros",0,2,2,0,0,0,0,0,4
"290560",2013,"> 1000 g",0,0,1,0,0,0,0,0,1
"290560",2013,"> 1500 g",2,1,4,1,0,0,0,0,8
"290560",2013,"outros",0,0,1,1,0,0,0,0,2
"290560",2014,"> 1000 g",0,0,1,0,0,0,0,0,1
"290560",2014,"> 1500 g",2,1,2,0,0,0,0,0,5
"290560",2014,"outros",1,0,0,0,0,0,0,0,1
"290560",2015,"outros",0,1,0,0,0,0,0,0,1
"290560",2016,"> 1500 g",0,1,0,1,2,0,0,0,4
"290560",2016,"outros",0,1,0,0,0,0,0,0,1
"290560",2017,"outros",0,0,1,0,0,0,0,0,1
"290560",2017,"> 1500 g",1,3,0,0,0,0,0,0,4
"290560",2017,"> 1000 g",0,1,0,0,0,0,0,0,1
"290560",2018,"> 1500 g",0,0,1,0,0,0,0,0,1
"290560",2018,"outros",0,1,0,0,0,0,0,0,1
"290560",2019,"outros",0,3,1,0,0,0,0,0,4
"290560",2019,"> 1000 g",0,1,0,0,0,0,0,0,1
"290560",2019,"> 1500 g",0,3,0,0,0,0,0,0,3
"290560",2020,"outros",0,1,3,0,0,0,0,0,4
"290560",2020,"> 1500 g",2,2,0,0,0,0,0,0,4
"290560",2021,"> 1500 g",1,0,1,0,0,0,0,0,2
"290560",2021,"outros",1,3,4,0,0,0,0,0,8
"290560",2021,"> 1000 g",2,1,0,0,0,0,0,0,3
"290560",2022,"outros",0,0,2,0,0,0,0,0,2
"290560",2022,"> 1500 g",1,0,0,0,0,0,0,0,1
"290570",2012,"> 1500 g",6,3,2,9,1,0,0,0,21
"290570",2012,"outros",4,2,15,0,2,0,0,0,23
"290570",2012,"> 1000 g",0,0,3,0,0,0,0,0,3
"290570",2013,"> 1000 g",1,3,4,0,0,0,0,0,8
"290570",2013,"> 1500 g",4,6,2,6,0,0,0,0,18
"290570",2013,"outros",1,4,9,3,0,0,0,0,17
"290570",2014,"> 1000 g",0,5,2,1,0,0,0,0,8
"290570",2014,"> 1500 g",7,4,3,4,0,0,1,0,19
"290570",2014,"outros",3,6,14,1,0,0,0,0,24
"290570",2015,"> 1000 g",0,0,3,2,0,0,0,0,5
"290570",2015,"> 1500 g",9,7,3,8,0,0,0,0,27
"290570",2015,"outros",1,3,16,2,0,0,0,0,22
"290570",2016,"outros",3,4,8,2,2,0,0,0,19
"290570",2016,"> 1000 g",0,3,4,0,0,0,0,0,7
"290570",2016,"> 1500 g",8,4,4,6,0,1,0,0,23
"290570",2017,"> 1000 g",2,3,3,1,0,0,0,0,9
"290570",2017,"> 1500 g",8,8,3,5,0,0,0,0,24
"290570",2017,"outros",1,2,7,1,0,0,0,0,11
"290570",2018,"> 1500 g",9,8,3,6,1,0,0,0,27
"290570",2018,"outros",2,5,9,2,3,0,0,0,21
"290570",2018,"> 1000 g",1,6,2,3,0,0,0,0,12
"290570",2019,"> 1000 g",0,0,4,1,1,0,0,0,6
"290570",2019,"outros",4,5,8,1,2,0,0,0,20
"290570",2019,"> 1500 g",6,7,2,2,0,0,1,0,18
"290570",2020,"outros",1,2,12,0,1,0,0,0,16
"290570",2020,"> 1000 g",0,3,7,0,0,0,0,0,10
"290570",2020,"> 1500 g",9,6,4,6,0,0,0,0,25
"290570",2021,"outros",4,9,7,3,1,0,0,0,24
"290570",2021,"> 1000 g",2,0,6,0,0,0,0,0,8
"290570",2021,"> 1500 g",8,3,1,2,0,0,0,0,14
"290570",2022,"> 1000 g",1,3,1,1,0,0,0,0,6
"290570",2022,"> 1500 g",6,4,3,2,0,0,0,0,15
"290570",2022,"outros",3,4,9,6,0,0,0,0,22
"290580",2012,"> 1000 g",0,0,1,0,0,0,0,0,1
"290580",2012,"> 1500 g",0,2,2,3,0,0,0,0,7
"290580",2012,"outros",0,0,5,0,0,0,0,0,5
"290580",2013,"> 1500 g",0,1,1,2,1,0,0,0,5
"290580",2013,"> 1000 g",0,0,1,2,0,0,0,0,3
"290580",2013,"outros",0,1,3,1,0,0,0,0,5
"290580",2014,"> 1000 g",0,2,2,0,0,0,0,0,4
"290580",2014,"> 1500 g",1,1,1,2,0,0,0,0,5
"290580",2014,"outros",0,2,1,0,0,0,0,0,3
"290580",2015,"> 1000 g",0,0,1,0,0,0,0,0,1
"290580",2015,"outros",0,0,1,0,0,0,0,0,1
"290580",2015,"> 1500 g",2,1,0,0,0,0,0,0,3
"290580",2016,"> 1000 g",0,0,1,0,0,0,0,0,1
"290580",2016,"outros",0,2,1,0,0,0,0,0,3
"290580",2016,"> 1500 g",0,4,0,2,0,0,0,0,6
"290580",2017,"> 1000 g",0,0,1,0,0,0,0,0,1
"290580",2017,"> 1500 g",1,1,1,1,0,0,0,0,4
"290580",2017,"outros",0,0,3,0,0,0,0,0,3
"290580",2018,"> 1000 g",0,0,1,0,0,0,0,0,1
"290580",2018,"> 1500 g",2,1,1,1,0,0,0,0,5
"290580",2019,"> 1500 g",0,4,1,0,0,0,0,0,5
"290580",2019,"outros",0,4,3,0,0,0,0,0,7
"290580",2020,"outros",0,1,1,0,0,0,0,0,2
"290580",2020,"> 1500 g",2,1,0,0,0,0,0,0,3
"290580",2021,"> 1000 g",1,1,1,0,0,0,0,0,3
"290580",2021,"outros",0,1,1,1,0,0,0,0,3
"290580",2021,"> 1500 g",2,0,0,3,0,0,0,0,5
"290580",2022,"> 1500 g",0,4,0,3,0,0,0,0,7
"290580",2022,"outros",0,2,0,0,0,0,0,0,2
"290590",2012,"> 1000 g",0,1,1,0,0,0,0,0,2
"290590",2012,"> 1500 g",1,3,0,0,0,0,0,0,4
"290590",2013,"outros",0,0,1,0,0,0,0,0,1
"290590",2013,"> 1500 g",0,1,0,1,0,0,0,0,2
"290590",2013,"> 1000 g",0,1,0,0,0,0,0,0,1
"290590",2014,"> 1500 g",1,2,1,0,0,0,0,0,4
"290590",2014,"outros",0,0,2,0,0,0,0,0,2
"290590",2015,"outros",0,0,1,0,0,0,0,0,1
"290590",2015,"> 1500 g",1,0,0,1,0,0,0,0,2
"290590",2016,"> 1500 g",1,0,0,0,1,0,0,0,2
"290590",2017,"> 1500 g",0,1,0,0,0,0,0,0,1
"290590",2018,"> 1500 g",2,2,1,0,0,0,0,0,5
"290590",2018,"> 1000 g",1,0,0,0,0,0,0,0,1
"290590",2018,"outros",0,0,0,1,0,0,0,0,1
"290590",2019,"outros",1,1,2,0,0,0,0,0,4
"290590",2019,"> 1500 g",1,1,0,0,0,0,0,0,2
"290590",2020,"outros",0,1,1,0,0,0,0,0,2
"290590",2020,"> 1500 g",0,1,0,1,0,0,0,0,2
"290590",2021,"> 1000 g",0,0,2,0,0,0,0,0,2
"290590",2021,"outros",1,0,0,1,0,0,0,0,2
"290590",2021,"> 1500 g",0,0,0,1,0,0,0,0,1
"290590",2022,"> 1500 g",2,0,0,3,0,0,0,0,5
"290600",2012,"> 1500 g",0,3,0,0,1,0,0,0,4
"290600",2012,"outros",0,0,0,1,1,0,0,0,2
"290600",2012,"> 1000 g",0,1,0,0,0,0,0,0,1
"290600",2013,"outros",0,5,1,0,1,0,0,0,7
"290600",2013,"> 1500 g",3,1,1,1,0,0,0,0,6
"290600",2014,"> 1500 g",0,1,0,1,2,0,0,0,4
"290600",2014,"outros",0,1,1,1,0,0,0,0,3
"290600",2014,"> 1000 g",0,2,0,0,0,0,0,0,2
"290600",2015,"outros",0,0,4,1,0,0,0,0,5
"290600",2015,"> 1500 g",4,1,0,0,0,0,0,0,5
"290600",2015,"> 1000 g",0,2,0,0,0,0,0,0,2
"290600",2016,"> 1500 g",1,0,2,0,0,0,0,0,3
"290600",2016,"> 1000 g",0,2,0,0,0,0,0,0,2
"290600",2017,"> 1500 g",3,1,1,1,0,0,0,0,6
"290600",2017,"outros",0,1,1,0,0,1,0,0,3
"290600",2017,"> 1000 g",0,1,0,0,0,0,0,0,1
"290600",2018,"> 1500 g",2,4,1,0,0,0,0,0,7
"290600",2018,"outros",3,1,4,0,0,0,0,0,8
"290600",2018,"> 1000 g",0,1,0,0,0,0,0,0,1
"290600",2019,"> 1500 g",3,1,3,1,0,0,0,0,8
"290600",2019,"outros",0,1,3,0,0,0,0,0,4
"290600",2019,"> 1000 g",0,1,0,0,0,0,0,0,1
"290600",2020,"outros",0,3,2,0,0,0,0,0,5
"290600",2020,"> 1000 g",1,1,0,1,0,0,0,0,3
"290600",2020,"> 1500 g",1,1,0,1,0,0,0,0,3
"290600",2021,"> 1000 g",0,1,1,0,0,0,0,0,2
"290600",2021,"> 1500 g",3,2,2,1,0,0,0,0,8
"290600",2021,"outros",1,0,3,0,0,0,0,0,4
"290600",2022,"> 1500 g",3,3,0,0,2,0,0,0,8
"290600",2022,"> 1000 g",2,2,1,0,0,0,0,0,5
"290600",2022,"outros",0,2,2,0,0,0,0,0,4
"290610",2012,"> 1500 g",1,0,0,1,0,0,0,0,2
"290610",2014,"outros",0,0,1,0,0,0,0,0,1
"290610",2016,"> 1500 g",1,0,0,0,0,0,0,0,1
"290610",2017,"outros",0,0,0,1,0,0,0,0,1
"290610",2018,"> 1500 g",1,0,0,1,0,0,0,0,2
"290610",2019,"> 1500 g",0,0,1,0,0,0,0,0,1
"290610",2020,"> 1500 g",0,1,0,0,0,0,0,0,1
"290610",2022,"outros",0,1,0,1,0,0,0,0,2
"290610",2013,"não se aplica",0,0,0,0,0,0,0,0,0
"290610",2015,"não se aplica",0,0,0,0,0,0,0,0,0
"290610",2021,"não se aplica",0,0,0,0,0,0,0,0,0
"290620",2012,"> 1000 g",0,0,1,1,0,0,0,0,2
"290620",2012,"> 1500 g",1,2,0,0,0,0,0,0,3
"290620",2013,"outros",0,0,2,0,0,0,0,0,2
"290620",2013,"> 1500 g",0,0,0,3,0,0,0,0,3
"290620",2013,"> 1000 g",0,1,0,0,0,0,0,0,1
"290620",2014,"> 1500 g",1,1,0,0,0,0,0,0,2
"290620",2014,"> 1000 g",0,0,0,1,0,0,0,0,1
"290620",2014,"outros",0,1,0,0,0,0,0,0,1
"290620",2015,"> 1000 g",0,0,1,0,0,0,0,0,1
"290620",2015,"> 1500 g",0,0,0,1,0,0,0,0,1
"290620",2015,"outros",0,2,0,0,0,0,0,0,2
"290620",2016,"> 1500 g",0,1,1,1,0,0,0,0,3
"290620",2016,"outros",0,0,2,0,0,0,0,0,2
"290620",2017,"> 1500 g",0,1,0,0,1,0,0,0,2
"290620",2017,"outros",0,0,2,0,0,0,0,0,2
"290620",2018,"outros",1,0,5,0,0,0,0,0,6
"290620",2019,"> 1000 g",0,0,1,1,0,0,0,0,2
"290620",2019,"outros",0,0,1,0,0,0,0,0,1
"290620",2019,"> 1500 g",1,0,0,0,0,0,0,0,1
"290620",2020,"> 1000 g",1,0,0,0,0,0,0,0,1
"290620",2020,"outros",1,1,0,0,0,0,0,0,2
"290620",2020,"> 1500 g",0,1,0,0,0,0,0,0,1
"290620",2021,"> 1000 g",1,0,1,0,0,0,0,0,2
"290620",2021,"outros",1,1,0,0,0,0,0,0,2
"290620",2021,"> 1500 g",0,2,0,0,0,0,0,0,2
"290620",2022,"outros",2,1,4,0,0,0,0,0,7
"290630",2012,"outros",0,1,2,0,0,0,0,0,3
"290630",2012,"> 1500 g",1,1,0,1,0,1,0,0,4
"290630",2013,"> 1000 g",0,1,1,0,0,0,0,0,2
"290630",2013,"outros",0,0,1,0,0,0,0,0,1
"290630",2013,"> 1500 g",0,1,0,1,0,0,0,0,2
"290630",2014,"> 1500 g",1,0,1,0,1,0,0,0,3
"290630",2014,"outros",1,0,1,0,0,0,0,0,2
"290630",2015,"> 1500 g",0,1,0,0,1,0,0,0,2
"290630",2015,"outros",0,0,1,0,0,0,0,0,1
"290630",2016,"> 1500 g",0,2,1,0,0,0,0,0,3
"290630",2016,"outros",1,2,3,1,0,0,0,0,7
"290630",2016,"> 1000 g",1,0,0,0,0,0,0,0,1
"290630",2017,"> 1500 g",1,0,2,0,0,0,0,0,3
"290630",2017,"> 1000 g",0,1,0,0,0,0,0,0,1
"290630",2017,"outros",0,3,0,0,0,0,0,0,3
"290630",2018,"> 1500 g",0,0,1,1,0,0,0,0,2
"290630",2018,"> 1000 g",2,0,0,0,0,0,0,0,2
"290630",2018,"outros",0,2,0,0,0,0,0,0,2
"290630",2019,"> 1500 g",0,0,1,0,0,0,0,0,1
"290630",2019,"outros",0,0,1,0,0,0,0,0,1
"290630",2020,"> 1500 g",2,1,0,1,0,0,0,0,4
"290630",2020,"> 1000 g",0,1,0,0,0,0,0,0,1
"290630",2020,"outros",0,1,0,0,0,0,0,0,1
"290630",2021,"> 1000 g",0,0,2,0,0,0,0,0,2
"290630",2021,"> 1500 g",2,0,0,0,0,0,0,0,2
"290630",2021,"outros",0,2,0,1,0,0,0,0,3
