"codmunres","ano","total_de_nascidos_vivos","nvm_menor_que_20","mulheres_com_mais_de_tres_partos_anteriores","pop_feminina_10_a_19","pop_fem_10_49","beneficiarias_10_a_49","abortos_ans_30_a_39","abortos_ans_menor_30","abortos_ans_40_a_49","abortos_sus_30_a_39","abortos_sus_menor_30","abortos_sus_40_a_49","pop_fem_ans_10_49","pop_fem_sus_10_49","total_de_nascidos_vivos_ans","total_de_nascidos_vivos_sus"
"412460",2021,79,13,3,414,1901,266,0,0,0,0,0,0,236,1665,10,69
"412460",2022,74,6,3,NA,NA,NA,1,0,0,4,7,1,NA,NA,NA,NA
"412470",2012,165,47,10,1023,3357,78,0,0,0,0,0,0,107,3250,5,160
"412470",2013,174,53,11,980,3330,79,0,0,0,0,0,0,107,3223,6,168
"412470",2014,151,49,10,932,3295,86,0,0,0,0,0,0,105,3190,5,146
"412470",2015,153,49,7,887,3262,101,0,0,0,0,1,0,101,3161,5,148
"412470",2016,130,25,11,844,3222,100,0,0,0,1,3,0,100,3122,4,126
"412470",2017,129,23,4,798,3177,103,0,0,0,1,3,1,102,3075,4,125
"412470",2018,149,40,11,753,3132,100,1,0,0,0,0,0,100,3032,5,144
"412470",2019,144,28,11,711,3090,98,0,0,0,3,1,2,99,2991,5,139
"412470",2020,116,33,7,670,3043,106,0,0,0,0,1,0,107,2936,4,112
"412470",2021,152,39,8,647,2997,118,0,0,0,1,2,1,96,2901,5,147
"412470",2022,127,26,9,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA
"412480",2012,123,19,3,855,3131,310,0,0,0,0,0,0,557,2574,22,101
"412480",2013,133,24,1,799,3069,340,0,0,0,0,0,0,546,2523,24,109
"412480",2014,137,15,2,751,3018,393,0,0,0,0,0,0,392,2626,18,119
"412480",2015,135,19,2,704,2957,457,0,0,0,0,0,0,458,2499,21,114
"412480",2016,142,15,2,676,2906,492,0,0,0,0,0,1,491,2415,24,118
"412480",2017,146,18,3,648,2852,505,4,1,0,0,0,0,505,2347,26,120
"412480",2018,133,11,3,619,2795,501,0,1,0,1,3,0,500,2295,24,109
"412480",2019,154,14,2,593,2740,520,1,0,0,0,0,0,521,2219,29,125
"412480",2020,160,15,3,568,2688,535,0,0,0,1,2,0,535,2153,32,128
"412480",2021,134,10,3,551,2644,567,0,0,0,0,2,0,566,2078,29,105
"412480",2022,143,20,4,NA,NA,NA,0,1,0,0,1,0,NA,NA,NA,NA
"412490",2012,80,18,3,517,1833,162,0,0,0,0,0,0,161,1672,7,73
"412490",2013,69,18,1,499,1819,180,0,0,0,0,0,0,180,1639,7,62
"412490",2014,79,18,3,474,1801,188,0,0,0,0,0,0,187,1614,8,71
"412490",2015,76,17,2,452,1782,199,0,0,0,0,0,0,200,1582,9,67
"412490",2016,89,22,5,435,1762,168,0,0,0,0,0,0,167,1595,8,81
"412490",2017,83,13,5,416,1739,150,0,0,0,0,0,0,150,1589,7,76
"412490",2018,87,21,1,398,1715,135,0,0,0,0,0,0,135,1580,7,80
"412490",2019,71,13,5,381,1690,123,0,0,0,0,0,0,123,1567,5,66
"412490",2020,73,10,3,365,1670,125,0,0,0,0,0,0,125,1545,5,68
"412490",2021,92,15,8,357,1649,130,0,0,0,0,0,0,130,1519,7,85
"412490",2022,54,12,2,NA,NA,NA,0,0,0,1,2,0,NA,NA,NA,NA
"412500",2012,121,33,2,891,3369,252,0,0,0,0,0,0,253,3116,9,112
"412500",2013,141,32,0,837,3278,262,0,0,0,0,0,0,262,3016,11,130
"412500",2014,134,22,1,792,3189,262,0,0,0,0,0,0,261,2928,11,123
"412500",2015,147,30,4,745,3101,289,0,0,0,1,1,1,288,2813,14,133
"412500",2016,141,33,3,704,3005,292,0,0,0,1,3,0,291,2714,14,127
"412500",2017,145,27,4,660,2903,287,1,0,0,1,7,1,287,2616,14,131
"412500",2018,134,30,3,618,2796,296,2,1,0,3,2,0,296,2500,14,120
"412500",2019,111,20,3,577,2694,294,0,0,0,3,2,0,294,2400,12,99
"412500",2020,114,19,0,537,2600,296,0,0,0,1,3,1,296,2304,13,101
"412500",2021,117,24,1,510,2524,312,0,0,0,0,4,0,313,2211,15,102
"412500",2022,120,16,3,NA,NA,NA,0,0,1,0,2,0,NA,NA,NA,NA
"412510",2012,144,28,11,1293,4263,74,0,0,0,0,0,0,72,4191,2,142
"412510",2013,159,36,7,1247,4269,76,0,0,0,0,0,0,77,4192,3,156
"412510",2014,166,36,10,1199,4270,75,0,0,0,0,0,0,77,4193,3,163
"412510",2015,169,25,6,1151,4273,80,0,0,0,2,9,0,81,4192,3,166
"412510",2016,177,27,7,1130,4287,78,0,0,0,5,11,0,77,4210,3,174
"412510",2017,163,33,6,1105,4299,85,0,0,0,2,9,1,86,4213,3,160
"412510",2018,174,27,3,1080,4307,90,0,0,0,6,8,2,90,4217,4,170
"412510",2019,197,31,9,1059,4314,94,1,0,0,0,3,0,95,4219,4,193
"412510",2020,203,25,4,1042,4324,93,1,0,0,2,2,0,95,4229,4,199
"412510",2021,173,25,11,1038,4329,101,0,0,0,1,3,0,100,4229,4,169
"412510",2022,155,18,7,NA,NA,NA,1,0,0,0,1,0,NA,NA,NA,NA
"412520",2012,107,23,4,730,2794,130,0,0,0,0,0,0,131,2663,5,102
"412520",2013,108,17,4,695,2760,127,0,0,0,0,0,0,127,2633,5,103
"412520",2014,140,32,2,658,2729,154,0,0,0,0,0,0,153,2576,8,132
"412520",2015,124,25,1,621,2696,174,0,0,0,0,0,0,175,2521,8,116
"412520",2016,131,26,5,593,2646,180,1,0,0,0,0,0,180,2466,9,122
"412520",2017,112,21,3,563,2594,196,0,0,0,0,0,0,197,2397,9,103
"412520",2018,122,19,4,534,2540,205,1,0,0,0,0,0,206,2334,10,112
"412520",2019,126,12,4,507,2488,212,0,0,0,0,1,0,211,2277,11,115
"412520",2020,96,13,3,480,2440,223,0,0,0,0,1,0,222,2218,9,87
"412520",2021,119,13,2,465,2413,232,1,1,0,0,1,0,232,2181,11,108
"412520",2022,130,18,1,NA,NA,NA,0,1,0,1,0,0,NA,NA,NA,NA
"412530",2012,64,10,1,396,1634,464,0,0,0,0,0,0,464,1170,18,46
"412530",2013,47,10,1,379,1613,482,0,0,0,0,0,0,482,1131,14,33
"412530",2014,56,11,1,362,1583,495,0,0,0,0,0,0,495,1088,18,38
"412530",2015,52,5,0,345,1552,495,0,0,0,0,0,0,495,1057,17,35
"412530",2016,50,6,1,335,1525,485,1,0,1,1,0,0,485,1040,16,34
"412530",2017,49,0,0,324,1496,502,0,0,0,0,1,0,503,993,16,33
"412530",2018,62,9,1,314,1468,503,1,0,0,1,0,0,504,964,21,41
"412530",2019,41,1,1,304,1439,502,0,0,0,0,0,0,502,937,14,27
"412530",2020,50,4,0,295,1409,500,1,0,0,0,0,0,500,909,18,32
"412530",2021,45,2,1,289,1390,494,0,0,0,0,0,0,493,897,16,29
"412530",2022,42,1,2,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA
"412535",2012,83,19,1,430,1727,20,0,0,0,0,0,0,21,1706,1,82
"412535",2013,76,14,0,402,1685,20,0,0,0,0,0,0,20,1665,1,75
"412535",2014,87,21,0,373,1640,23,0,0,0,0,0,0,23,1617,1,86
"412535",2015,79,15,1,344,1594,22,0,0,0,1,2,1,22,1572,1,78
"412535",2016,77,10,2,334,1559,24,0,0,0,1,2,0,23,1536,1,76
"412535",2017,88,14,1,323,1523,26,0,0,0,1,0,0,26,1497,1,87
"412535",2018,77,10,2,313,1486,28,0,0,0,0,2,0,28,1458,1,76
"412535",2019,83,16,1,303,1450,32,0,0,0,1,1,0,32,1418,2,81
"412535",2020,88,11,1,295,1413,36,0,0,0,0,0,0,35,1378,2,86
"412535",2021,94,9,0,287,1379,35,0,0,0,0,0,0,34,1345,2,92
"412535",2022,67,6,0,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA
"412540",2012,62,16,5,556,1857,29,0,0,0,0,0,0,30,1827,1,61
"412540",2013,61,13,3,541,1838,30,0,0,0,0,0,0,29,1809,1,60
"412540",2014,65,19,2,509,1802,28,0,0,0,0,0,0,29,1773,1,64
"412540",2015,60,14,4,483,1769,27,0,0,0,1,1,0,27,1742,1,59
"412540",2016,66,13,3,454,1732,32,0,0,0,0,1,0,31,1701,1,65
"412540",2017,75,20,3,425,1693,28,0,0,0,0,2,2,29,1664,1,74
"412540",2018,75,13,3,396,1653,30,0,2,0,0,2,1,30,1623,1,74
"412540",2019,78,18,1,367,1614,35,0,0,0,0,1,0,36,1578,2,76
"412540",2020,65,8,6,340,1574,32,0,0,0,0,1,0,31,1543,1,64
"412540",2021,60,5,0,326,1549,32,0,0,0,0,1,0,33,1516,1,59
"412540",2022,66,8,5,NA,NA,NA,0,0,0,1,3,0,NA,NA,NA,NA
"412545",2012,53,10,0,327,1189,194,0,0,0,0,0,0,194,995,9,44
"412545",2013,54,15,3,311,1179,87,0,0,0,0,0,0,199,980,9,45
"412545",2014,61,13,1,294,1162,182,0,0,0,0,0,0,182,980,10,51
"412545",2015,59,7,0,278,1144,204,0,0,0,0,0,0,204,940,11,48
"412545",2016,52,8,0,260,1122,186,0,0,0,0,1,0,186,936,9,43
"412545",2017,74,13,5,241,1098,190,0,0,0,0,0,0,190,908,13,61
"412545",2018,41,8,1,222,1071,172,0,0,0,1,1,0,172,899,7,34
"412545",2019,60,9,3,205,1047,174,0,0,0,2,1,0,174,873,10,50
"412545",2020,56,12,3,187,1027,178,0,0,0,0,0,0,178,849,10,46
"412545",2021,37,4,4,180,1002,184,2,0,0,1,2,0,184,818,7,30
"412545",2022,54,10,1,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA
"412550",2012,4752,814,211,24718,94537,39146,0,0,0,0,0,0,39138,55399,1967,2785
"412550",2013,5011,836,149,25003,96097,41000,0,0,0,0,0,0,36517,59580,1904,3107
"412550",2014,5157,852,180,25244,97593,41550,0,0,0,0,0,0,41575,56018,2197,2960
"412550",2015,5078,788,181,25509,99109,41456,16,11,2,60,109,23,41428,57681,2123,2955
"412550",2016,4875,682,156,25428,100417,38994,19,15,1,64,103,32,38962,61455,1892,2983
"412550",2017,4669,546,159,25295,101589,38642,25,13,1,52,91,13,38604,62985,1774,2895
"412550",2018,4616,511,117,25155,102747,38617,12,7,3,45,79,22,38633,64114,1736,2880
"412550",2019,4551,480,116,25081,103885,39032,17,14,4,35,69,9,39061,64824,1711,2840
"412550",2020,4570,439,159,25099,104996,38702,20,7,2,25,56,14,38744,66252,1686,2884
"412550",2021,4315,405,124,24997,105985,40204,8,8,6,35,86,15,40168,65817,1635,2680
"412550",2022,4260,327,124,NA,NA,NA,13,7,4,53,72,13,NA,NA,NA,NA
"412555",2012,31,4,0,166,625,32,0,0,0,0,0,0,32,593,2,29
"412555",2013,20,4,0,162,619,34,0,0,0,0,0,0,34,585,1,19
"412555",2014,20,1,0,156,611,41,0,0,0,0,0,0,41,570,1,19
"412555",2015,20,4,0,152,604,43,0,0,0,0,2,0,43,561,1,19
"412555",2016,26,5,0,144,599,38,0,0,0,0,0,0,38,561,2,24
"412555",2017,24,4,0,136,589,36,0,0,0,0,0,0,36,553,1,23
"412555",2018,26,7,0,128,582,33,0,0,0,0,0,0,33,549,1,25
"412555",2019,20,0,1,120,574,30,0,0,0,0,0,0,30,544,1,19
"412555",2020,22,4,1,112,565,30,0,0,0,0,0,0,30,535,1,21
"412555",2021,28,3,2,109,561,36,0,0,0,0,0,0,36,525,2,26
"412555",2022,25,2,1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA
"412560",2012,590,103,24,3783,13710,2454,0,0,0,0,0,0,1906,11804,82,508
"412560",2013,600,113,20,3726,13785,2389,0,0,0,0,0,0,1916,11869,83,517
"412560",2014,638,133,19,3682,13857,2215,0,0,0,0,0,0,2217,11640,102,536
"412560",2015,618,105,20,3630,13925,2132,1,1,0,7,21,2,2131,11794,95,523
"412560",2016,575,101,13,3552,13964,1983,1,0,0,10,23,3,1983,11981,82,493
"412560",2017,648,100,16,3463,13985,1974,1,0,0,3,13,1,1972,12013,91,557
"412560",2018,569,83,18,3376,14006,1912,1,1,0,9,15,3,1919,12087,78,491
"412560",2019,579,85,15,3299,14021,1794,3,1,0,5,17,1,1795,12226,74,505
"412560",2020,590,87,14,3232,14038,1802,2,1,1,4,8,0,1797,12241,76,514
"412560",2021,590,73,13,3177,14036,1851,1,0,0,4,14,1,1853,12183,78,512
"412560",2022,520,51,12,NA,NA,NA,4,0,0,2,8,2,NA,NA,NA,NA
"412570",2012,376,76,21,2264,8388,896,0,0,0,0,0,0,1267,7121,57,319
"412570",2013,382,82,16,2174,8321,1047,0,0,0,0,0,0,1256,7065,58,324
"412570",2014,428,93,17,2082,8251,1133,0,0,0,0,0,0,1130,7121,59,369
"412570",2015,433,88,15,1993,8173,1198,1,3,0,1,1,0,1201,6972,64,369
"412570",2016,437,75,15,1928,8111,1196,1,4,0,2,5,0,1192,6919,64,373
"412570",2017,412,65,20,1857,8038,1210,3,2,1,2,4,2,1214,6824,62,350
"412570",2018,431,72,14,1788,7963,1254,2,4,0,1,2,0,1250,6713,68,363
"412570",2019,430,58,20,1724,7888,1227,0,1,1,0,0,0,1231,6657,67,363
"412570",2020,432,64,20,1665,7812,1258,2,0,0,1,3,0,1258,6554,70,362
"412570",2021,394,46,14,1639,7764,1402,3,0,0,3,9,2,1172,6592,59,335
"412570",2022,400,49,20,NA,NA,NA,2,2,0,4,12,3,NA,NA,NA,NA
"412575",2012,77,15,2,542,1906,322,0,0,0,0,0,0,463,1443,19,58
"412575",2013,78,27,1,512,1873,228,0,0,0,0,0,0,455,1418,19,59
"412575",2014,75,15,0,469,1826,406,0,0,0,0,0,0,405,1421,17,58
"412575",2015,60,20,1,437,1789,424,0,0,0,2,2,1,424,1365,14,46
"412575",2016,78,17,2,414,1747,416,0,0,1,1,1,1,416,1331,19,59
"412575",2017,76,16,1,389,1701,413,0,0,0,1,1,0,413,1288,18,58
"412575",2018,89,13,4,365,1654,411,2,1,0,4,0,0,410,1244,22,67
"412575",2019,90,9,3,342,1608,392,0,0,0,4,1,1,392,1216,22,68
"412575",2020,88,16,3,319,1561,406,0,0,0,2,0,0,406,1155,23,65
"412575",2021,68,10,0,305,1525,436,0,0,0,2,3,0,371,1154,17,51
"412575",2022,68,10,1,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA
"412580",2012,138,31,2,814,3205,598,0,0,0,0,0,0,599,2606,26,112
"412580",2013,101,19,3,784,3184,608,0,0,0,0,0,0,608,2576,19,82
"412580",2014,134,30,1,751,3158,619,0,0,0,0,0,0,619,2539,26,108
"412580",2015,102,23,3,720,3133,622,0,1,0,0,0,0,623,2510,20,82
"412580",2016,115,22,0,711,3131,572,1,0,0,0,0,0,573,2558,21,94
"412580",2017,100,10,4,700,3124,566,1,1,0,0,0,0,565,2559,18,82
"412580",2018,110,18,3,688,3116,465,1,0,0,0,1,0,464,2652,16,94
"412580",2019,94,20,1,679,3111,454,0,0,0,1,4,0,454,2657,14,80
"412580",2020,102,10,4,673,3103,460,0,0,0,2,1,0,459,2644,15,87
"412580",2021,117,14,6,672,3092,494,0,0,0,0,0,0,495,2597,19,98
"412580",2022,90,17,6,NA,NA,NA,1,2,0,0,0,0,NA,NA,NA,NA
"412590",2012,29,5,2,200,744,66,0,0,0,0,0,0,66,678,3,26
"412590",2013,36,5,1,189,729,66,0,0,0,0,0,0,66,663,3,33
"412590",2014,27,5,1,179,719,73,0,0,0,0,0,0,73,646,3,24
"412590",2015,56,9,1,169,703,66,0,0,0,0,0,0,66,637,5,51
"412590",2016,29,7,1,159,683,46,0,0,0,0,0,0,46,637,2,27
"412590",2017,40,10,0,149,662,41,0,0,0,0,0,0,41,621,2,38
"412590",2018,30,6,0,139,639,38,0,0,0,0,0,0,38,601,2,28
"412590",2019,36,7,1,129,622,29,0,0,0,0,0,0,29,593,2,34
"412590",2020,30,3,0,120,601,18,0,0,0,0,0,0,18,583,1,29
"412590",2021,34,7,0,114,586,17,0,0,0,0,0,0,17,569,1,33
"412590",2022,32,4,1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA
"412600",2012,120,35,2,784,2750,132,0,0,0,0,0,0,209,2541,9,111
"412600",2013,127,32,2,746,2731,136,0,0,0,0,0,0,208,2523,10,117
"412600",2014,112,36,1,705,2707,154,0,0,0,0,0,0,154,2553,6,106
"412600",2015,115,28,3,666,2686,176,0,0,0,0,1,0,177,2509,8,107
"412600",2016,113,27,4,630,2647,191,0,0,0,1,4,0,191,2456,8,105
"412600",2017,113,19,2,592,2609,190,0,0,0,0,1,0,190,2419,8,105
"412600",2018,124,17,3,554,2563,203,0,0,0,0,1,0,202,2361,10,114
"412600",2019,91,11,2,518,2524,208,0,0,0,0,1,1,207,2317,7,84
"412600",2020,82,15,2,483,2482,214,0,1,0,0,2,0,213,2269,7,75
"412600",2021,67,8,2,471,2452,219,0,0,0,1,0,0,218,2234,6,61
"412600",2022,90,16,4,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA
"412610",2012,82,19,0,439,1693,458,0,0,0,0,0,0,459,1234,22,60
"412610",2013,97,16,5,424,1681,486,0,0,0,0,0,0,486,1195,28,69
"412610",2014,80,22,4,408,1667,483,0,0,0,0,0,0,483,1184,23,57
"412610",2015,70,13,4,392,1653,448,0,0,0,0,0,0,448,1205,19,51
"412610",2016,81,12,3,381,1643,390,1,0,0,0,2,0,389,1254,19,62
"412610",2017,77,13,6,368,1630,261,0,0,0,0,1,1,261,1369,12,65
"412610",2018,68,12,3,355,1617,223,0,0,0,0,0,0,223,1394,9,59
"412610",2019,63,5,6,344,1604,180,0,0,0,0,0,0,180,1424,7,56
"412610",2020,52,6,0,334,1592,183,0,0,0,1,1,0,183,1409,6,46
"412610",2021,61,8,4,329,1582,205,0,0,0,0,0,0,206,1376,8,53
"412610",2022,55,5,5,NA,NA,NA,0,0,0,1,0,1,NA,NA,NA,NA
"412620",2012,72,20,7,608,2031,44,0,0,0,0,0,0,106,1925,4,68
"412620",2013,78,27,3,578,2020,64,0,0,0,0,0,0,105,1915,4,74
"412620",2014,89,26,3,547,2007,105,0,0,0,0,0,0,104,1903,5,84
"412620",2015,90,21,6,517,1993,111,0,0,0,0,0,0,112,1881,5,85
"412620",2016,84,22,2,494,1977,105,0,0,0,0,2,1,105,1872,4,80
"412620",2017,97,17,5,471,1958,92,0,0,0,0,3,0,92,1866,5,92
"412620",2018,80,21,2,446,1939,94,1,0,0,0,1,1,93,1846,4,76
"412620",2019,80,15,4,424,1919,105,1,0,0,0,1,0,106,1813,4,76
"412620",2020,90,13,2,403,1900,100,0,0,0,0,1,0,101,1799,5,85
"412620",2021,97,17,3,393,1883,98,0,1,0,0,3,0,98,1785,5,92
"412620",2022,89,6,9,NA,NA,NA,0,0,0,1,1,0,NA,NA,NA,NA
"412625",2012,1329,283,51,7631,28833,3994,0,0,0,0,0,0,6314,22519,291,1038
"412625",2013,1374,251,53,7548,28980,4778,0,0,0,0,0,0,6347,22633,301,1073
"412625",2014,1402,241,42,7447,29101,5886,0,0,0,0,0,0,6373,22728,307,1095
"412625",2015,1551,278,47,7356,29226,6344,4,4,0,7,13,2,6342,22884,337,1214
"412625",2016,1520,229,46,7273,29319,6450,8,7,0,15,21,3,6450,22869,334,1186
"412625",2017,1630,243,41,7169,29379,6424,2,3,1,19,25,5,6434,22945,357,1273
"412625",2018,1630,211,53,7067,29435,6444,6,1,0,8,17,4,6446,22989,357,1273
"412625",2019,1655,172,57,6986,29483,6522,9,7,3,11,9,1,6516,22967,366,1289
"412625",2020,1577,206,65,6928,29526,7056,4,1,0,14,30,2,6466,23060,345,1232
"412625",2021,1529,168,66,6890,29555,7610,4,6,0,20,30,2,6473,23082,335,1194
"412625",2022,1492,149,61,NA,NA,NA,2,3,1,29,24,4,NA,NA,NA,NA
"412627",2012,90,19,2,501,1594,84,0,0,0,0,0,0,84,1510,5,85
"412627",2013,73,19,2,483,1597,84,0,0,0,0,0,0,85,1512,4,69
"412627",2014,67,9,2,464,1594,86,0,0,0,0,0,0,86,1508,4,63
"412627",2015,74,19,3,445,1595,91,0,0,0,0,0,0,91,1504,4,70
"412627",2016,104,20,4,431,1599,91,0,0,0,0,0,1,91,1508,6,98
"412627",2017,100,19,0,413,1597,82,0,0,0,0,0,0,81,1516,5,95
"412627",2018,97,13,1,396,1595,70,0,0,0,0,1,0,70,1525,4,93
"412627",2019,87,17,3,380,1596,68,0,0,0,0,2,0,69,1527,4,83
"412627",2020,84,14,1,366,1594,70,1,0,0,0,2,0,70,1524,4,80
"412627",2021,89,14,4,361,1595,70,0,0,0,0,0,0,70,1525,4,85
"412627",2022,95,10,6,NA,NA,NA,0,0,0,1,3,1,NA,NA,NA,NA
"412630",2012,282,79,13,1811,5968,242,0,0,0,0,0,0,364,5604,17,265
"412630",2013,267,78,13,1793,5988,280,0,0,0,0,0,0,365,5623,16,251
"412630",2014,288,64,19,1772,5997,359,0,0,0,0,0,0,360,5637,17,271
"412630",2015,252,63,13,1746,6002,396,0,0,0,0,3,0,366,5636,15,237
"412630",2016,250,76,8,1681,5972,372,0,0,0,1,5,1,370,5602,16,234
"412630",2017,225,56,13,1612,5938,282,1,0,0,0,5,0,362,5576,14,211
"412630",2018,214,40,11,1544,5901,346,0,0,0,1,16,2,348,5553,13,201
"412630",2019,263,58,12,1480,5858,356,0,0,0,1,11,1,357,5501,16,247
"412630",2020,223,30,15,1420,5824,357,1,0,0,3,6,2,355,5469,14,209
"412630",2021,227,45,16,1375,5796,373,0,0,0,3,9,0,371,5425,15,212
"412630",2022,231,33,18,NA,NA,NA,0,0,0,7,5,0,NA,NA,NA,NA
"412635",2012,58,9,0,352,1347,173,0,0,0,0,0,0,172,1175,7,51
"412635",2013,62,11,0,333,1330,178,0,0,0,0,0,0,178,1152,8,54
"412635",2014,58,9,1,313,1297,158,0,0,0,0,0,0,158,1139,7,51
"412635",2015,53,5,1,293,1270,166,0,0,0,0,2,0,166,1104,7,46
"412635",2016,73,8,2,286,1248,165,0,0,0,1,4,0,165,1083,10,63
"412635",2017,46,2,2,279,1225,166,0,0,0,0,2,0,167,1058,6,40
"412635",2018,56,3,0,271,1199,164,0,1,0,1,3,1,164,1035,8,48
"412635",2019,62,6,3,264,1176,169,0,0,0,3,2,0,169,1007,9,53
"412635",2020,46,2,0,258,1151,170,0,0,0,1,1,0,170,981,7,39
"412635",2021,54,1,1,252,1134,175,0,0,0,3,4,0,175,959,8,46
"412635",2022,67,6,1,NA,NA,NA,1,0,0,3,1,0,NA,NA,NA,NA
"412640",2012,69,18,1,430,1682,139,0,0,0,0,0,0,175,1507,7,62
"412640",2013,80,14,1,406,1630,148,0,0,0,0,0,0,170,1460,8,72
"412640",2014,77,18,1,381,1585,159,0,0,0,0,0,0,158,1427,8,69
"412640",2015,46,11,0,357,1533,160,0,0,0,0,0,0,159,1374,5,41
"412640",2016,64,11,1,331,1489,152,0,0,0,1,0,0,152,1337,7,57
"412640",2017,58,9,1,303,1440,150,0,0,0,1,1,0,150,1290,6,52
"412640",2018,55,5,3,276,1392,148,0,0,0,0,1,0,148,1244,6,49
"412640",2019,53,4,0,249,1344,134,0,0,0,0,1,0,134,1210,5,48
"412640",2020,55,6,0,224,1296,140,1,0,1,0,0,0,140,1156,6,49
"412640",2021,48,3,0,217,1264,144,0,0,0,1,0,0,131,1133,5,43
"412640",2022,52,6,1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA
"412650",2012,190,38,3,1233,4855,1051,0,0,0,0,0,0,1272,3583,50,140
"412650",2013,210,34,5,1193,4816,1144,0,0,0,0,0,0,1146,3670,50,160
"412650",2014,194,28,6,1149,4771,1251,0,0,0,0,0,0,1250,3521,51,143
"412650",2015,178,29,2,1108,4726,1290,1,0,0,2,0,0,1290,3436,49,129
"412650",2016,177,21,3,1072,4674,1328,0,0,0,0,2,0,1327,3347,50,127
"412650",2017,185,23,2,1034,4626,1261,2,0,0,0,4,0,1263,3363,51,134
"412650",2018,204,25,3,995,4570,1192,4,1,1,2,1,1,1193,3377,53,151
"412650",2019,203,20,8,961,4516,1150,1,0,1,0,1,0,1152,3364,52,151
"412650",2020,163,12,7,928,4461,1148,2,1,0,0,2,1,1146,3315,42,121
"412650",2021,168,16,3,910,4420,1146,0,0,0,1,2,0,1145,3275,44,124
"412650",2022,168,11,4,NA,NA,NA,2,0,0,0,0,1,NA,NA,NA,NA
"412660",2012,257,60,10,1566,6010,221,0,0,0,0,0,0,222,5788,10,247
"412660",2013,279,53,6,1550,6052,252,0,0,0,0,0,0,254,5798,12,267
"412660",2014,245,49,11,1538,6096,258,0,0,0,0,0,0,256,5840,10,235
"412660",2015,266,57,6,1520,6133,256,0,0,0,1,2,0,258,5875,11,255
"412660",2016,287,42,9,1466,6154,246,0,0,0,2,3,2,246,5908,11,276
"412660",2017,268,37,6,1412,6171,240,0,0,0,3,3,2,241,5930,10,258
"412660",2018,294,39,4,1355,6182,242,0,0,0,1,5,0,241,5941,11,283
"412660",2019,299,34,3,1303,6199,296,0,0,0,2,1,0,298,5901,14,285
"412660",2020,311,38,9,1255,6208,324,0,0,0,5,2,0,323,5885,16,295
"412660",2021,292,33,7,1241,6219,350,1,0,0,1,2,0,348,5871,16,276
"412660",2022,267,28,10,NA,NA,NA,0,0,0,3,3,2,NA,NA,NA,NA
"412665",2012,26,9,0,240,934,14,0,0,0,0,0,0,14,920,0,26
"412665",2013,41,11,2,230,911,12,0,0,0,0,0,0,27,884,1,40
"412665",2014,42,7,0,219,885,17,0,0,0,0,0,0,17,868,1,41
"412665",2015,33,6,1,210,863,22,0,0,0,0,0,0,22,841,1,32
"412665",2016,35,4,1,199,835,23,0,0,0,0,0,0,23,812,1,34
"412665",2017,38,7,1,188,807,24,0,0,0,0,0,0,24,783,1,37
"412665",2018,29,4,0,177,776,25,0,1,0,0,0,0,25,751,1,28
"412665",2019,31,1,1,167,751,24,0,0,0,0,0,0,24,727,1,30
"412665",2020,39,6,1,156,722,32,0,0,0,0,0,0,32,690,2,37
"412665",2021,39,8,0,148,701,40,0,0,0,1,2,0,21,680,1,38
"412665",2022,44,3,1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA
"412667",2012,164,51,10,1168,4011,166,0,0,0,0,0,0,277,3734,11,153
"412667",2013,165,46,5,1158,4073,220,0,0,0,0,0,0,281,3792,11,154
"412667",2014,167,48,7,1145,4129,272,0,0,0,0,0,0,273,3856,11,156
"412667",2015,169,43,7,1133,4185,289,0,0,0,2,1,0,289,3896,12,157
"412667",2016,194,49,11,1112,4228,297,0,1,0,0,2,1,296,3932,14,180
"412667",2017,201,49,7,1087,4264,304,1,0,0,2,0,0,303,3961,14,187
"412667",2018,187,44,14,1063,4300,306,0,0,0,2,4,0,305,3995,13,174
"412667",2019,176,35,13,1042,4336,296,1,0,0,1,4,0,295,4041,12,164
"412667",2020,183,44,10,1025,4372,294,0,0,0,2,1,0,293,4079,12,171
"412667",2021,147,24,11,1020,4401,304,0,1,0,0,4,0,304,4097,10,137
"412667",2022,166,28,6,NA,NA,NA,0,1,0,1,2,1,NA,NA,NA,NA
"412670",2012,65,21,1,384,1481,70,0,0,0,0,0,0,95,1386,4,61
"412670",2013,60,10,1,368,1476,88,0,0,0,0,0,0,89,1387,4,56
"412670",2014,54,12,1,352,1467,100,0,0,0,0,0,0,100,1367,4,50
"412670",2015,69,12,2,335,1458,96,0,0,0,0,1,0,96,1362,5,64
"412670",2016,58,8,1,327,1457,90,0,0,0,0,1,0,90,1367,4,54
"412670",2017,70,9,3,318,1451,90,0,0,0,0,0,0,90,1361,4,66
"412670",2018,59,11,2,308,1447,88,0,0,0,0,0,0,88,1359,4,55
