"MUNIC_RES","ano","sih_30_a_39","sih_40_a_49","sih_menor_30","sih_total"
330575,"2017",1,1,4,6
330575,"2018",0,1,0,1
330575,"2019",3,1,5,9
330575,"2020",1,0,3,4
330575,"2021",4,0,10,14
330575,"2022",3,0,3,6
330575,"2023",3,0,1,4
330580,"2015",19,6,55,80
330580,"2016",21,4,42,67
330580,"2017",29,7,45,81
330580,"2018",33,4,55,92
330580,"2019",37,6,48,91
330580,"2020",21,5,33,59
330580,"2021",28,7,38,73
330580,"2022",27,2,44,73
330580,"2023",17,9,17,43
330590,"2015",0,0,2,2
330590,"2016",0,0,2,2
330590,"2017",0,0,3,3
330590,"2019",1,0,2,3
330590,"2020",3,0,7,10
330590,"2021",0,0,1,1
330590,"2022",2,1,0,3
330590,"2023",1,0,1,2
330600,"2015",11,4,36,51
330600,"2016",22,8,44,74
330600,"2017",31,5,53,89
330600,"2018",31,7,38,76
330600,"2019",16,4,32,52
330600,"2020",22,3,37,62
330600,"2021",15,4,22,41
330600,"2022",15,4,29,48
330600,"2023",11,9,27,47
330610,"2015",2,1,3,6
330610,"2016",7,4,5,16
330610,"2017",17,5,22,44
330610,"2018",14,5,29,48
330610,"2019",12,3,8,23
330610,"2020",4,0,8,12
330610,"2021",8,3,8,19
330610,"2022",3,1,9,13
330610,"2023",2,0,3,5
330615,"2016",0,0,1,1
330615,"2018",0,0,1,1
330615,"2019",2,0,1,3
330615,"2020",0,0,1,1
330615,"2022",0,1,1,2
330615,"2023",0,0,2,2
330620,"2015",7,0,29,36
330620,"2016",13,1,13,27
330620,"2017",9,2,18,29
330620,"2018",4,2,13,19
330620,"2019",5,1,9,15
330620,"2020",5,1,12,18
330620,"2021",3,1,8,12
330620,"2022",2,2,6,10
330620,"2023",3,2,2,7
330630,"2015",2,0,9,11
330630,"2016",0,0,9,9
330630,"2017",6,0,11,17
330630,"2018",7,3,13,23
330630,"2019",11,4,16,31
330630,"2020",28,16,52,96
330630,"2021",32,8,62,102
330630,"2022",34,11,50,95
330630,"2023",22,8,63,93
350010,"2015",0,0,6,6
350010,"2016",5,1,8,14
350010,"2017",3,0,7,10
350010,"2018",5,1,6,12
350010,"2019",4,0,5,9
350010,"2020",3,2,6,11
350010,"2021",1,0,5,6
350010,"2022",5,1,2,8
350010,"2023",4,1,3,8
350020,"2015",1,0,1,2
350020,"2021",1,0,1,2
350020,"2022",0,0,1,1
350030,"2015",5,1,15,21
350030,"2016",9,1,17,27
350030,"2017",5,2,9,16
350030,"2018",8,3,5,16
350030,"2019",4,0,12,16
350030,"2020",3,2,4,9
350030,"2021",9,1,7,17
350030,"2022",5,2,5,12
350030,"2023",3,1,8,12
350040,"2015",0,0,2,2
350040,"2016",2,0,1,3
350040,"2019",0,1,0,1
350040,"2021",1,1,2,4
350040,"2022",1,0,3,4
350040,"2023",1,0,0,1
350050,"2015",8,1,17,26
350050,"2016",7,1,10,18
350050,"2017",12,4,5,21
350050,"2018",6,1,7,14
350050,"2019",4,0,8,12
350050,"2020",4,1,5,10
350050,"2021",3,0,3,6
350050,"2022",6,1,4,11
350050,"2023",1,1,2,4
350055,"2015",1,0,5,6
350055,"2016",1,1,2,4
350055,"2017",2,0,1,3
350055,"2018",0,0,2,2
350055,"2019",0,0,2,2
350055,"2020",2,1,2,5
350055,"2021",0,0,1,1
350055,"2022",2,0,1,3
350055,"2023",1,1,0,2
350060,"2016",0,0,1,1
350060,"2017",1,0,1,2
350060,"2018",1,0,0,1
350060,"2019",1,0,1,2
350060,"2020",2,1,0,3
350060,"2021",1,0,0,1
350070,"2015",8,1,11,20
350070,"2016",3,1,12,16
350070,"2017",10,1,18,29
350070,"2018",5,1,19,25
350070,"2019",6,0,13,19
350070,"2020",11,6,15,32
350070,"2021",10,7,18,35
350070,"2022",16,4,9,29
350070,"2023",1,0,6,7
350075,"2015",1,0,1,2
350075,"2018",0,1,1,2
350075,"2020",1,0,2,3
350075,"2021",1,0,0,1
350075,"2022",0,1,1,2
350080,"2015",0,0,2,2
350080,"2016",0,0,1,1
350080,"2017",0,0,1,1
350080,"2020",2,0,1,3
350080,"2021",1,0,2,3
350080,"2022",0,1,1,2
350080,"2023",1,0,0,1
350090,"2015",0,0,3,3
350090,"2016",1,0,4,5
350090,"2017",2,0,1,3
350090,"2018",0,0,3,3
350090,"2019",1,0,0,1
350090,"2020",0,1,3,4
350090,"2021",1,1,0,2
350090,"2022",2,0,1,3
350100,"2015",3,0,9,12
350100,"2016",1,1,5,7
350100,"2017",4,0,4,8
350100,"2018",5,3,7,15
350100,"2019",11,6,8,25
350100,"2020",3,2,3,8
350100,"2021",6,2,11,19
350100,"2022",0,1,6,7
350100,"2023",1,0,4,5
350110,"2016",0,0,1,1
350110,"2022",0,0,1,1
350110,"2023",1,0,0,1
350115,"2015",4,0,2,6
350115,"2016",2,0,4,6
350115,"2017",2,0,5,7
350115,"2018",2,0,7,9
350115,"2019",1,1,2,4
350115,"2020",0,0,6,6
350115,"2021",4,1,1,6
350115,"2022",2,0,3,5
350115,"2023",1,0,3,4
350120,"2016",0,0,1,1
350120,"2018",0,0,1,1
350120,"2019",1,0,0,1
350120,"2022",0,0,1,1
350130,"2015",5,1,9,15
350130,"2016",4,1,4,9
350130,"2017",4,1,6,11
350130,"2018",7,0,13,20
350130,"2019",4,3,8,15
350130,"2020",5,3,10,18
350130,"2021",3,2,6,11
350130,"2022",4,0,3,7
350130,"2023",2,1,5,8
350140,"2015",1,1,3,5
350140,"2016",1,0,1,2
350140,"2017",2,0,1,3
350140,"2018",1,0,0,1
350140,"2019",1,0,0,1
350140,"2020",0,0,1,1
350140,"2022",0,1,2,3
350150,"2016",0,0,2,2
350150,"2020",2,0,0,2
350150,"2022",1,0,0,1
350150,"2023",0,0,1,1
350160,"2015",24,7,40,71
350160,"2016",35,11,34,80
350160,"2017",18,7,35,60
350160,"2018",25,5,33,63
350160,"2019",6,3,12,21
350160,"2020",24,4,29,57
350160,"2021",23,5,25,53
350160,"2022",22,10,23,55
350160,"2023",15,7,24,46
350170,"2015",11,4,16,31
350170,"2016",12,4,19,35
350170,"2017",5,1,15,21
350170,"2018",8,6,11,25
350170,"2019",6,2,15,23
350170,"2020",9,3,7,19
350170,"2021",3,2,8,13
350170,"2022",4,2,15,21
350170,"2023",6,0,10,16
350180,"2015",1,0,0,1
350180,"2016",0,0,1,1
350180,"2017",0,0,1,1
350180,"2019",1,0,1,2
350180,"2021",1,0,0,1
350180,"2023",0,0,1,1
350190,"2017",1,0,2,3
350190,"2018",1,0,0,1
350190,"2019",1,0,0,1
350190,"2020",0,0,1,1
350190,"2021",8,2,2,12
350190,"2022",0,0,2,2
350190,"2023",1,0,0,1
350200,"2015",0,0,3,3
350200,"2016",0,0,3,3
350200,"2017",1,1,2,4
350200,"2018",2,0,1,3
350200,"2019",1,0,2,3
350200,"2020",0,0,1,1
350210,"2015",10,3,19,32
350210,"2016",8,1,16,25
350210,"2017",11,3,15,29
350210,"2018",12,2,22,36
350210,"2019",8,5,17,30
350210,"2020",2,0,15,17
350210,"2021",3,1,5,9
350210,"2022",9,3,10,22
350210,"2023",5,1,10,16
350220,"2015",2,1,6,9
350220,"2016",1,1,10,12
350220,"2017",4,1,6,11
350220,"2018",5,1,18,24
350220,"2019",10,3,5,18
350220,"2020",5,1,9,15
350220,"2021",1,2,8,11
350220,"2022",5,0,7,12
350220,"2023",3,2,6,11
350230,"2016",2,0,4,6
350230,"2017",0,0,1,1
350230,"2018",2,0,3,5
350230,"2019",0,0,5,5
350230,"2020",3,0,2,5
350230,"2021",4,0,3,7
350230,"2022",0,0,1,1
350230,"2023",0,1,0,1
350240,"2015",1,0,4,5
350240,"2016",1,0,0,1
350240,"2017",2,1,1,4
350240,"2018",3,0,0,3
350240,"2019",1,1,4,6
350240,"2020",3,0,0,3
350240,"2021",0,0,2,2
350240,"2022",0,0,1,1
350240,"2023",1,0,0,1
350250,"2015",5,2,19,26
350250,"2016",15,0,9,24
350250,"2017",0,0,3,3
350250,"2018",0,2,3,5
350250,"2019",1,2,3,6
350250,"2020",2,0,4,6
350250,"2021",6,0,4,10
350250,"2022",3,0,4,7
350250,"2023",2,0,0,2
350260,"2015",4,0,2,6
350260,"2016",2,0,1,3
350260,"2018",1,0,0,1
350260,"2020",0,0,1,1
350260,"2021",1,0,1,2
350260,"2022",1,0,0,1
350260,"2023",0,0,1,1
350270,"2015",5,2,12,19
350270,"2016",1,1,8,10
350270,"2017",0,2,8,10
350270,"2018",9,2,10,21
350270,"2019",5,3,4,12
350270,"2020",2,2,10,14
350270,"2021",5,0,3,8
350270,"2022",1,0,2,3
350270,"2023",0,1,0,1
350275,"2015",8,1,8,17
350275,"2016",3,1,5,9
350275,"2017",7,3,8,18
350275,"2018",8,2,8,18
350275,"2019",5,1,13,19
350275,"2020",4,0,7,11
350275,"2021",7,1,10,18
350275,"2022",4,0,3,7
350275,"2023",5,0,6,11
350280,"2015",24,3,50,77
350280,"2016",37,5,46,88
350280,"2017",26,3,36,65
350280,"2018",1,0,4,5
350280,"2019",1,1,4,6
350280,"2020",0,0,3,3
350280,"2021",3,3,5,11
350280,"2022",4,1,5,10
350280,"2023",3,3,3,9
350290,"2015",1,0,8,9
350290,"2016",3,1,2,6
350290,"2017",1,1,6,8
350290,"2018",1,0,1,2
350290,"2019",3,1,6,10
350290,"2020",3,0,5,8
350290,"2021",4,1,1,6
350290,"2022",3,0,4,7
350290,"2023",1,0,1,2
350300,"2015",1,0,2,3
350300,"2016",0,2,1,3
350300,"2017",1,0,0,1
350300,"2018",1,0,1,2
350300,"2019",0,0,1,1
350300,"2020",0,0,1,1
350300,"2021",0,0,1,1
350300,"2022",0,0,1,1
350310,"2015",1,0,1,2
350310,"2016",0,0,2,2
350310,"2017",1,0,2,3
350310,"2018",1,0,0,1
350310,"2019",1,0,0,1
350310,"2020",1,0,0,1
350310,"2021",0,1,1,2
350310,"2022",0,0,1,1
350310,"2023",0,0,2,2
350315,"2015",0,0,1,1
350315,"2017",1,0,1,2
350315,"2022",1,0,0,1
350320,"2015",51,9,63,123
350320,"2016",42,14,72,128
350320,"2017",52,11,73,136
350320,"2018",40,14,74,128
350320,"2019",27,15,70,112
350320,"2020",42,17,62,121
350320,"2021",36,9,70,115
350320,"2022",39,9,58,106
350320,"2023",26,8,46,80
350330,"2015",13,1,25,39
350330,"2016",16,5,41,62
350330,"2017",23,1,33,57
350330,"2018",19,0,32,51
350330,"2019",23,5,28,56
350330,"2020",8,2,18,28
350330,"2021",12,0,12,24
350330,"2022",12,0,19,31
350330,"2023",9,6,15,30
350335,"2016",0,0,1,1
350335,"2020",1,0,2,3
350335,"2021",0,0,1,1
350340,"2015",1,0,2,3
350340,"2016",2,0,2,4
350340,"2017",1,0,1,2
350340,"2018",1,0,0,1
350340,"2019",1,1,1,3
350340,"2020",2,0,3,5
350340,"2021",0,0,1,1
350340,"2022",0,0,1,1
350340,"2023",0,0,2,2
350350,"2015",1,0,0,1
350350,"2016",2,0,1,3
350350,"2022",0,0,1,1
350360,"2015",2,0,3,5
350360,"2016",2,0,4,6
350360,"2017",2,0,2,4
350360,"2018",3,1,1,5
350360,"2019",1,1,2,4
350360,"2020",1,0,0,1
350360,"2022",0,1,0,1
350360,"2023",0,2,0,2
350370,"2015",0,0,1,1
350370,"2016",1,0,1,2
350370,"2017",0,0,3,3
350370,"2018",0,0,2,2
350370,"2019",1,0,0,1
350370,"2020",1,0,0,1
350370,"2021",0,0,1,1
350370,"2023",1,0,0,1
350380,"2015",3,0,6,9
350380,"2016",0,0,1,1
350380,"2017",0,0,2,2
350380,"2018",1,0,3,4
350380,"2019",1,0,4,5
350380,"2020",2,1,3,6
350380,"2021",0,0,1,1
350380,"2022",1,0,2,3
350380,"2023",1,0,1,2
350390,"2015",14,2,18,34
350390,"2016",21,5,29,55
350390,"2017",11,7,32,50
350390,"2018",21,5,36,62
350390,"2019",19,1,36,56
350390,"2020",16,3,26,45
350390,"2021",13,1,9,23
350390,"2022",13,4,12,29
350390,"2023",6,3,10,19
350395,"2015",0,0,1,1
350395,"2017",1,0,0,1
350395,"2021",0,0,2,2
350395,"2023",1,0,0,1
350400,"2015",21,4,40,65
350400,"2016",13,3,37,53
350400,"2017",26,5,26,57
350400,"2018",20,5,34,59
350400,"2019",20,8,34,62
350400,"2020",16,7,38,61
350400,"2021",16,4,29,49
350400,"2022",13,3,21,37
350400,"2023",8,3,14,25
350410,"2015",29,6,47,82
350410,"2016",22,10,34,66
350410,"2017",27,8,43,78
350410,"2018",32,7,67,106
350410,"2019",46,8,55,109
350410,"2020",29,8,41,78
350410,"2021",41,15,48,104
350410,"2022",34,8,45,87
350410,"2023",19,5,35,59
350420,"2019",0,0,1,1
350420,"2020",0,0,1,1
350420,"2021",1,0,1,2
350420,"2022",1,0,1,2
350420,"2023",0,0,2,2
350430,"2015",1,0,0,1
350430,"2016",0,0,2,2
350430,"2017",1,0,3,4
350430,"2018",3,0,0,3
350430,"2019",0,0,2,2
350430,"2020",0,0,4,4
350430,"2021",0,0,2,2
350430,"2022",1,1,0,2
350440,"2021",1,0,0,1
350450,"2015",9,3,22,34
350450,"2016",16,3,39,58
350450,"2017",20,3,29,52
350450,"2018",18,5,25,48
350450,"2019",16,4,17,37
350450,"2020",9,8,25,42
350450,"2021",21,6,44,71
350450,"2022",24,4,39,67
350450,"2023",9,3,14,26
350460,"2015",1,0,5,6
350460,"2016",1,0,4,5
350460,"2017",1,0,2,3
350460,"2018",3,0,1,4
350460,"2019",1,0,2,3
350460,"2020",1,0,4,5
350460,"2021",1,0,4,5
350460,"2022",3,0,1,4
350460,"2023",2,2,2,6
350470,"2015",0,0,1,1
350470,"2016",0,0,1,1
350470,"2020",0,0,1,1
350480,"2017",0,0,1,1
350480,"2019",1,0,0,1
350480,"2021",0,0,2,2
350480,"2022",0,0,3,3
350480,"2023",0,0,1,1
350490,"2015",0,0,2,2
350490,"2016",0,0,1,1
350490,"2017",4,0,1,5
350490,"2020",0,0,2,2
350490,"2023",1,0,0,1
350500,"2016",1,0,3,4
350500,"2017",2,1,0,3
350500,"2020",0,0,1,1
350500,"2021",0,0,1,1
350500,"2022",1,0,1,2
350500,"2023",0,0,1,1
350520,"2015",3,1,5,9
350520,"2016",3,1,1,5
350520,"2017",1,0,4,5
350520,"2018",2,1,4,7
350520,"2019",2,0,2,4
350520,"2020",4,1,4,9
350520,"2021",5,3,7,15
350520,"2022",1,1,3,5
350520,"2023",3,1,3,7
350530,"2015",7,4,4,15
350530,"2016",2,1,3,6
350530,"2017",4,3,8,15
350530,"2018",5,1,4,10
350530,"2019",1,0,3,4
350530,"2020",3,2,2,7
350530,"2021",2,0,4,6
350530,"2022",0,1,4,5
350530,"2023",3,3,4,10
350535,"2015",1,1,1,3
350535,"2016",0,1,2,3
350535,"2017",1,2,2,5
350535,"2018",2,0,0,2
350535,"2020",1,0,2,3
350535,"2021",0,0,1,1
350535,"2022",1,0,2,3
350540,"2015",2,1,4,7
350540,"2016",2,1,2,5
350540,"2017",3,0,7,10
350540,"2018",2,2,1,5
350540,"2019",2,0,2,4
350540,"2020",1,0,3,4
350540,"2021",1,0,3,4
350540,"2022",1,0,4,5
350540,"2023",1,1,1,3
350550,"2015",11,1,33,45
350550,"2016",6,2,12,20
350550,"2017",3,4,19,26
350550,"2018",10,3,12,25
350550,"2019",10,1,4,15
350550,"2020",12,1,8,21
350550,"2021",6,2,17,25
350550,"2022",2,1,5,8
350550,"2023",3,3,3,9
350560,"2015",4,1,7,12
350560,"2016",5,1,10,16
350560,"2017",5,1,3,9
350560,"2018",6,1,9,16
350560,"2019",3,0,7,10
350560,"2020",3,0,5,8
350560,"2021",3,0,7,10
350560,"2022",2,0,5,7
350560,"2023",2,0,6,8
350570,"2015",161,45,196,402
350570,"2016",139,44,200,383
350570,"2017",156,42,221,419
350570,"2018",125,42,160,327
350570,"2019",110,30,138,278
350570,"2020",88,25,133,246
350570,"2021",91,26,107,224
350570,"2022",71,26,90,187
350570,"2023",59,23,86,168
350580,"2015",7,1,3,11
350580,"2016",5,2,10,17
350580,"2017",1,0,6,7
350580,"2018",1,2,3,6
350580,"2019",1,2,5,8
350580,"2020",6,2,7,15
350580,"2021",4,1,9,14
350580,"2022",4,1,3,8
350580,"2023",2,0,2,4
350590,"2015",7,0,15,22
350590,"2016",14,3,19,36
350590,"2017",15,4,21,40
350590,"2018",12,4,25,41
350590,"2019",9,3,27,39
350590,"2020",7,6,19,32
350590,"2021",13,3,20,36
350590,"2022",9,3,16,28
350590,"2023",7,2,18,27
350600,"2015",30,9,55,94
350600,"2016",49,11,104,164
350600,"2017",49,9,77,135
350600,"2018",39,15,87,141
350600,"2019",51,14,83,148
350600,"2020",44,21,99,164
350600,"2021",60,10,100,170
350600,"2022",55,15,84,154
350600,"2023",47,12,70,129
350610,"2015",12,3,20,35
350610,"2016",15,3,30,48
350610,"2017",13,4,25,42
350610,"2018",13,6,23,42
350610,"2019",15,1,30,46
350610,"2020",9,7,14,30
350610,"2021",11,2,18,31
350610,"2022",11,1,9,21
350610,"2023",7,4,4,15
350620,"2015",0,0,2,2
350620,"2016",2,1,1,4
350620,"2017",1,0,3,4
350620,"2018",1,1,1,3
350620,"2020",0,0,2,2
350620,"2021",0,0,1,1
350620,"2022",0,1,0,1
350630,"2015",0,0,3,3
350630,"2016",3,0,8,11
350630,"2017",1,1,7,9
350630,"2018",4,0,6,10
350630,"2019",3,0,2,5
350630,"2020",1,1,0,2
350630,"2021",3,0,1,4
350630,"2022",3,0,1,4
350630,"2023",2,0,2,4
350635,"2015",15,7,36,58
350635,"2016",11,8,25,44
350635,"2017",15,2,16,33
350635,"2018",17,4,32,53
350635,"2019",12,4,17,33
350635,"2020",7,4,15,26
350635,"2021",7,3,7,17
350635,"2022",16,2,13,31
350635,"2023",4,1,10,15
350640,"2015",1,0,1,2
350640,"2016",0,0,2,2
350640,"2019",0,0,2,2
350640,"2020",2,0,0,2
350640,"2021",1,0,1,2
350640,"2022",0,0,1,1
350650,"2015",14,3,25,42
350650,"2016",11,3,19,33
350650,"2017",7,2,15,24
350650,"2018",7,1,3,11
350650,"2019",10,4,11,25
350650,"2020",10,1,9,20
350650,"2021",5,4,16,25
350650,"2022",9,2,18,29
350650,"2023",9,4,9,22
350660,"2015",2,2,14,18
350660,"2016",7,2,13,22
350660,"2017",2,1,6,9
350660,"2018",0,1,6,7
350660,"2019",3,1,4,8
350660,"2020",2,0,4,6
350660,"2021",6,0,6,12
350660,"2022",5,1,4,10
350660,"2023",0,0,2,2
350670,"2015",1,0,2,3
350670,"2016",1,0,3,4
350670,"2017",4,0,3,7
350670,"2018",2,1,9,12
350670,"2019",1,1,11,13
350670,"2020",1,1,3,5
350670,"2021",1,0,3,4
350670,"2022",4,2,7,13
350670,"2023",2,0,1,3
350680,"2015",1,0,0,1
350680,"2018",1,0,1,2
350680,"2019",0,1,3,4
350680,"2020",1,1,1,3
350680,"2022",1,1,0,2
350690,"2015",1,0,7,8
350690,"2016",2,2,3,7
350690,"2017",3,1,1,5
350690,"2018",4,0,1,5
350690,"2019",1,1,6,8
350690,"2020",1,0,4,5
350690,"2021",1,1,3,5
350690,"2022",2,0,8,10
350690,"2023",1,0,0,1
350700,"2015",13,4,22,39
350700,"2016",15,2,17,34
350700,"2017",10,7,20,37
350700,"2018",19,10,27,56
350700,"2019",18,4,29,51
350700,"2020",21,4,23,48
350700,"2021",10,7,21,38
350700,"2022",20,2,16,38
350700,"2023",6,1,8,15
350710,"2015",0,0,1,1
350710,"2016",2,4,2,8
350710,"2017",0,0,4,4
350710,"2018",2,0,4,6
350710,"2019",4,1,2,7
350710,"2020",3,0,1,4
350710,"2021",3,5,4,12
350710,"2022",3,1,4,8
350710,"2023",0,0,4,4
350715,"2015",0,0,1,1
350715,"2016",1,1,1,3
350715,"2018",1,0,0,1
350715,"2020",1,0,0,1
350715,"2021",0,0,1,1
350720,"2020",1,0,0,1
350720,"2021",0,0,2,2
350730,"2015",4,0,1,5
350730,"2016",1,0,0,1
350730,"2017",1,0,0,1
350730,"2019",0,0,1,1
350730,"2020",2,0,3,5
350730,"2021",0,0,1,1
350730,"2022",0,0,1,1
350730,"2023",0,1,0,1
350740,"2016",0,1,0,1
350740,"2017",1,0,0,1
350740,"2018",1,0,1,2
350740,"2019",1,0,1,2
350740,"2020",2,0,0,2
350740,"2021",0,0,1,1
350740,"2022",0,0,1,1
350740,"2023",1,1,1,3
350745,"2015",1,0,1,2
350745,"2017",1,0,1,2
350745,"2018",0,1,0,1
350745,"2019",3,0,0,3
350745,"2020",1,0,0,1
350745,"2021",0,0,1,1
350745,"2023",0,0,2,2
350750,"2015",34,4,52,90
350750,"2016",35,8,55,98
350750,"2017",31,6,34,71
350750,"2018",32,5,34,71
350750,"2019",24,15,38,77
350750,"2020",30,10,36,76
350750,"2021",47,4,54,105
350750,"2022",43,6,56,105
350750,"2023",17,9,35,61
350760,"2015",32,4,40,76
350760,"2016",39,6,46,91
350760,"2017",34,9,50,93
350760,"2018",35,11,57,103
350760,"2019",41,10,48,99
350760,"2020",46,10,59,115
350760,"2021",40,21,47,108
350760,"2022",38,16,54,108
350760,"2023",36,18,52,106
350770,"2016",2,0,0,2
350775,"2017",1,0,0,1
350780,"2015",3,0,10,13
350780,"2016",3,0,9,12
350780,"2017",3,0,14,17
350780,"2018",2,4,5,11
350780,"2019",3,1,2,6
350780,"2020",4,0,4,8
350780,"2021",3,2,7,12
350780,"2022",5,1,3,9
350780,"2023",0,0,3,3
350790,"2015",5,3,11,19
350790,"2016",1,0,2,3
350790,"2017",5,0,8,13
350790,"2018",7,3,8,18
350790,"2019",7,3,9,19
350790,"2020",4,3,11,18
350790,"2021",4,2,6,12
350790,"2022",1,0,5,6
350790,"2023",2,1,3,6
350800,"2015",1,1,6,8
350800,"2016",1,0,5,6
350800,"2017",5,1,2,8
350800,"2018",5,2,1,8
350800,"2019",2,0,0,2
350800,"2020",1,0,1,2
350800,"2021",0,0,3,3
350800,"2022",1,1,3,5
350800,"2023",0,0,2,2
350810,"2015",0,0,3,3
350810,"2016",2,0,1,3
350810,"2018",0,0,4,4
350810,"2019",3,1,2,6
350810,"2020",2,0,2,4
350810,"2021",0,0,1,1
350810,"2022",0,0,1,1
350810,"2023",0,0,1,1
350820,"2015",0,0,2,2
350820,"2018",0,0,1,1
350820,"2020",1,0,1,2
350820,"2021",0,1,0,1
350820,"2022",0,0,2,2
350830,"2017",0,0,2,2
350830,"2018",0,1,3,4
350830,"2019",1,1,2,4
350830,"2020",0,0,1,1
350830,"2021",0,1,2,3
350830,"2022",1,0,0,1
350830,"2023",2,0,3,5
350840,"2015",2,0,8,10
350840,"2016",2,4,12,18
350840,"2017",9,3,23,35
350840,"2018",5,1,12,18
350840,"2019",5,1,9,15
350840,"2020",7,3,9,19
350840,"2021",10,3,21,34
350840,"2022",6,0,11,17
350840,"2023",6,4,9,19
350850,"2015",9,0,15,24
350850,"2016",13,3,28,44
350850,"2017",15,4,21,40
350850,"2018",16,2,26,44
350850,"2019",7,7,15,29
350850,"2020",11,2,24,37
350850,"2021",12,5,20,37
350850,"2022",17,4,10,31
350850,"2023",7,4,19,30
350860,"2015",1,0,1,2
350860,"2016",0,0,1,1
350860,"2017",1,0,1,2
350860,"2018",2,0,3,5
350860,"2019",4,1,3,8
350860,"2020",2,1,6,9
350860,"2021",4,0,2,6
350860,"2022",2,1,2,5
350860,"2023",2,0,2,4
350870,"2015",3,1,4,8
350870,"2016",4,1,6,11
350870,"2017",2,1,6,9
350870,"2018",3,1,2,6
350870,"2019",5,4,7,16
350870,"2020",2,1,3,6
350870,"2021",1,0,6,7
350870,"2022",2,0,2,4
350870,"2023",3,1,6,10
350880,"2015",4,0,2,6
350880,"2016",4,0,3,7
350880,"2017",7,0,3,10
350880,"2018",1,0,3,4
350880,"2019",3,0,6,9
350880,"2020",1,0,3,4
350880,"2021",2,2,3,7
350880,"2022",4,0,2,6
350880,"2023",1,0,3,4
350890,"2016",0,0,1,1
350890,"2017",0,0,1,1
350890,"2019",0,0,2,2
350890,"2020",0,0,2,2
350890,"2021",1,0,0,1
350890,"2023",0,1,0,1
350900,"2015",18,9,49,76
350900,"2016",30,8,54,92
350900,"2017",23,7,42,72
350900,"2018",25,11,57,93
350900,"2019",38,5,39,82
350900,"2020",21,6,35,62
350900,"2021",21,6,36,63
350900,"2022",14,13,30,57
350900,"2023",13,7,22,42
350910,"2015",0,2,1,3
350910,"2016",2,1,0,3
350910,"2017",1,0,0,1
350910,"2018",1,0,1,2
350910,"2019",1,0,0,1
350910,"2021",0,0,1,1
350910,"2022",0,0,1,1
350910,"2023",3,0,0,3
350920,"2015",4,0,3,7
350920,"2016",2,1,2,5
350920,"2017",4,0,6,10
350920,"2018",3,1,4,8
350920,"2019",6,5,11,22
350920,"2020",13,6,27,46
350920,"2021",8,4,15,27
350920,"2022",16,6,25,47
350920,"2023",7,7,25,39
350925,"2015",12,3,13,28
350925,"2016",5,2,17,24
350925,"2017",10,2,19,31
350925,"2018",8,1,11,20
350925,"2019",19,4,16,39
350925,"2020",10,2,14,26
350925,"2021",9,3,10,22
350925,"2022",2,2,11,15
350925,"2023",1,4,11,16
350930,"2015",2,0,1,3
350930,"2016",0,0,6,6
350930,"2017",1,3,1,5
350930,"2018",1,0,3,4
350930,"2019",1,1,1,3
350930,"2020",1,0,1,2
350930,"2021",3,0,1,4
350930,"2022",1,0,2,3
350930,"2023",0,0,1,1
350940,"2015",4,2,19,25
350940,"2016",6,2,19,27
350940,"2017",7,1,21,29
350940,"2018",10,2,14,26
350940,"2019",15,1,19,35
350940,"2020",5,3,12,20
350940,"2021",10,1,20,31
350940,"2022",12,2,12,26
350940,"2023",10,1,15,26
350945,"2015",2,0,2,4
350945,"2016",0,0,4,4
350945,"2017",0,0,1,1
350945,"2018",2,2,2,6
350945,"2019",0,0,5,5
350945,"2020",1,0,0,1
350945,"2021",1,0,3,4
350945,"2022",1,0,2,3
350945,"2023",2,0,0,2
350950,"2015",139,26,264,429
350950,"2016",164,37,278,479
350950,"2017",175,57,285,517
350950,"2018",152,29,227,408
350950,"2019",145,40,240,425
350950,"2020",129,36,215,380
350950,"2021",116,48,172,336
350950,"2022",140,32,208,380
350950,"2023",90,31,154,275
350960,"2015",3,1,12,16
350960,"2016",9,2,17,28
350960,"2017",5,1,3,9
350960,"2018",7,1,7,15
350960,"2019",7,4,9,20
350960,"2020",8,3,4,15
350960,"2021",8,4,7,19
350960,"2022",2,2,3,7
350960,"2023",9,3,13,25
350970,"2015",11,6,19,36
350970,"2017",2,1,1,4
350970,"2018",1,0,4,5
350970,"2019",7,0,5,12
350970,"2020",4,2,7,13
350970,"2021",12,4,21,37
350970,"2022",3,2,6,11
350970,"2023",3,0,2,5
350980,"2015",1,0,2,3
350980,"2016",1,0,1,2
350980,"2017",1,0,1,2
350980,"2020",0,1,0,1
350980,"2021",0,0,1,1
350980,"2023",1,0,1,2
350990,"2015",1,1,3,5
350990,"2016",5,3,8,16
350990,"2017",4,1,8,13
350990,"2018",9,1,7,17
350990,"2019",2,3,6,11
350990,"2020",5,3,5,13
350990,"2021",1,0,2,3
350990,"2022",3,0,2,5
350990,"2023",4,2,5,11
350995,"2018",1,0,0,1
350995,"2019",1,0,0,1
350995,"2020",1,0,0,1
350995,"2021",0,1,0,1
350995,"2023",1,0,0,1
351000,"2015",2,1,6,9
351000,"2016",1,0,2,3
351000,"2017",2,0,0,2
351000,"2018",1,0,3,4
351000,"2020",2,1,6,9
351000,"2021",2,0,2,4
351000,"2022",4,0,3,7
351000,"2023",1,0,6,7
351010,"2017",0,0,1,1
351010,"2018",0,0,2,2
351010,"2019",1,0,1,2
351010,"2020",1,0,1,2
