"codmunres","ano","municipio","uf","regiao","nascidos","obitos_mat_totais","obitos_mat_diretos","obitos_mat_aborto","obitos_mat_hipertensao","obitos_mat_hemorragia","obitos_mat_infec_puerperal"
410725,2017,"Douradina","PR","Sul",127,0,0,0,0,0,0
410725,2018,"Douradina","PR","Sul",137,0,0,0,0,0,0
410725,2019,"Douradina","PR","Sul",121,0,0,0,0,0,0
410725,2020,"Douradina","PR","Sul",126,0,0,0,0,0,0
410730,2012,"Doutor Camargo","PR","Sul",61,0,0,0,0,0,0
410730,2013,"Doutor Camargo","PR","Sul",73,0,0,0,0,0,0
410730,2014,"Doutor Camargo","PR","Sul",60,0,0,0,0,0,0
410730,2015,"Doutor Camargo","PR","Sul",62,0,0,0,0,0,0
410730,2016,"Doutor Camargo","PR","Sul",65,0,0,0,0,0,0
410730,2017,"Doutor Camargo","PR","Sul",61,0,0,0,0,0,0
410730,2018,"Doutor Camargo","PR","Sul",70,0,0,0,0,0,0
410730,2019,"Doutor Camargo","PR","Sul",66,1,1,0,0,0,0
410730,2020,"Doutor Camargo","PR","Sul",60,0,0,0,0,0,0
410740,2012,"Enéas Marques","PR","Sul",66,0,0,0,0,0,0
410740,2013,"Enéas Marques","PR","Sul",60,0,0,0,0,0,0
410740,2014,"Enéas Marques","PR","Sul",75,0,0,0,0,0,0
410740,2015,"Enéas Marques","PR","Sul",75,0,0,0,0,0,0
410740,2016,"Enéas Marques","PR","Sul",67,0,0,0,0,0,0
410740,2017,"Enéas Marques","PR","Sul",65,0,0,0,0,0,0
410740,2018,"Enéas Marques","PR","Sul",74,0,0,0,0,0,0
410740,2019,"Enéas Marques","PR","Sul",63,0,0,0,0,0,0
410740,2020,"Enéas Marques","PR","Sul",43,0,0,0,0,0,0
410750,2012,"Engenheiro Beltrão","PR","Sul",161,0,0,0,0,0,0
410750,2013,"Engenheiro Beltrão","PR","Sul",164,0,0,0,0,0,0
410750,2014,"Engenheiro Beltrão","PR","Sul",191,0,0,0,0,0,0
410750,2015,"Engenheiro Beltrão","PR","Sul",178,1,0,0,0,0,0
410750,2016,"Engenheiro Beltrão","PR","Sul",171,0,0,0,0,0,0
410750,2017,"Engenheiro Beltrão","PR","Sul",165,0,0,0,0,0,0
410750,2018,"Engenheiro Beltrão","PR","Sul",142,0,0,0,0,0,0
410750,2019,"Engenheiro Beltrão","PR","Sul",147,0,0,0,0,0,0
410750,2020,"Engenheiro Beltrão","PR","Sul",138,0,0,0,0,0,0
410752,2012,"Esperança Nova","PR","Sul",25,0,0,0,0,0,0
410752,2013,"Esperança Nova","PR","Sul",25,0,0,0,0,0,0
410752,2014,"Esperança Nova","PR","Sul",35,0,0,0,0,0,0
410752,2015,"Esperança Nova","PR","Sul",23,0,0,0,0,0,0
410752,2016,"Esperança Nova","PR","Sul",26,0,0,0,0,0,0
410752,2017,"Esperança Nova","PR","Sul",22,1,0,0,0,0,0
410752,2018,"Esperança Nova","PR","Sul",23,0,0,0,0,0,0
410752,2019,"Esperança Nova","PR","Sul",21,0,0,0,0,0,0
410752,2020,"Esperança Nova","PR","Sul",17,0,0,0,0,0,0
410753,2012,"Entre Rios do Oeste","PR","Sul",57,0,0,0,0,0,0
410753,2013,"Entre Rios do Oeste","PR","Sul",38,0,0,0,0,0,0
410753,2014,"Entre Rios do Oeste","PR","Sul",51,0,0,0,0,0,0
410753,2015,"Entre Rios do Oeste","PR","Sul",60,0,0,0,0,0,0
410753,2016,"Entre Rios do Oeste","PR","Sul",68,0,0,0,0,0,0
410753,2017,"Entre Rios do Oeste","PR","Sul",55,0,0,0,0,0,0
410753,2018,"Entre Rios do Oeste","PR","Sul",70,0,0,0,0,0,0
410753,2019,"Entre Rios do Oeste","PR","Sul",56,0,0,0,0,0,0
410753,2020,"Entre Rios do Oeste","PR","Sul",43,0,0,0,0,0,0
410754,2012,"Espigão Alto do Iguaçu","PR","Sul",77,0,0,0,0,0,0
410754,2013,"Espigão Alto do Iguaçu","PR","Sul",67,0,0,0,0,0,0
410754,2014,"Espigão Alto do Iguaçu","PR","Sul",63,0,0,0,0,0,0
410754,2015,"Espigão Alto do Iguaçu","PR","Sul",76,0,0,0,0,0,0
410754,2016,"Espigão Alto do Iguaçu","PR","Sul",69,0,0,0,0,0,0
410754,2017,"Espigão Alto do Iguaçu","PR","Sul",63,0,0,0,0,0,0
410754,2018,"Espigão Alto do Iguaçu","PR","Sul",69,0,0,0,0,0,0
410754,2019,"Espigão Alto do Iguaçu","PR","Sul",63,0,0,0,0,0,0
410754,2020,"Espigão Alto do Iguaçu","PR","Sul",59,0,0,0,0,0,0
410755,2012,"Farol","PR","Sul",33,0,0,0,0,0,0
410755,2013,"Farol","PR","Sul",45,0,0,0,0,0,0
410755,2014,"Farol","PR","Sul",51,0,0,0,0,0,0
410755,2015,"Farol","PR","Sul",52,0,0,0,0,0,0
410755,2016,"Farol","PR","Sul",42,0,0,0,0,0,0
410755,2017,"Farol","PR","Sul",48,0,0,0,0,0,0
410755,2018,"Farol","PR","Sul",28,0,0,0,0,0,0
410755,2019,"Farol","PR","Sul",35,0,0,0,0,0,0
410755,2020,"Farol","PR","Sul",25,0,0,0,0,0,0
410760,2012,"Faxinal","PR","Sul",244,0,0,0,0,0,0
410760,2013,"Faxinal","PR","Sul",266,0,0,0,0,0,0
410760,2014,"Faxinal","PR","Sul",279,0,0,0,0,0,0
410760,2015,"Faxinal","PR","Sul",249,0,0,0,0,0,0
410760,2016,"Faxinal","PR","Sul",246,0,0,0,0,0,0
410760,2017,"Faxinal","PR","Sul",270,0,0,0,0,0,0
410760,2018,"Faxinal","PR","Sul",254,1,0,0,0,0,0
410760,2019,"Faxinal","PR","Sul",253,0,0,0,0,0,0
410760,2020,"Faxinal","PR","Sul",200,0,0,0,0,0,0
410765,2012,"Fazenda Rio Grande","PR","Sul",1809,0,0,0,0,0,0
410765,2013,"Fazenda Rio Grande","PR","Sul",1771,1,1,0,1,0,0
410765,2014,"Fazenda Rio Grande","PR","Sul",1785,1,1,0,0,1,0
410765,2015,"Fazenda Rio Grande","PR","Sul",2099,1,0,0,0,0,0
410765,2016,"Fazenda Rio Grande","PR","Sul",1969,1,1,0,1,0,0
410765,2017,"Fazenda Rio Grande","PR","Sul",1952,0,0,0,0,0,0
410765,2018,"Fazenda Rio Grande","PR","Sul",1980,1,1,0,1,0,0
410765,2019,"Fazenda Rio Grande","PR","Sul",1901,0,0,0,0,0,0
410765,2020,"Fazenda Rio Grande","PR","Sul",2017,1,0,0,0,0,0
410770,2012,"Fênix","PR","Sul",56,0,0,0,0,0,0
410770,2013,"Fênix","PR","Sul",71,0,0,0,0,0,0
410770,2014,"Fênix","PR","Sul",62,0,0,0,0,0,0
410770,2015,"Fênix","PR","Sul",43,0,0,0,0,0,0
410770,2016,"Fênix","PR","Sul",45,0,0,0,0,0,0
410770,2017,"Fênix","PR","Sul",59,0,0,0,0,0,0
410770,2018,"Fênix","PR","Sul",62,0,0,0,0,0,0
410770,2019,"Fênix","PR","Sul",56,0,0,0,0,0,0
410770,2020,"Fênix","PR","Sul",54,0,0,0,0,0,0
410773,2012,"Fernandes Pinheiro","PR","Sul",110,0,0,0,0,0,0
410773,2013,"Fernandes Pinheiro","PR","Sul",86,0,0,0,0,0,0
410773,2014,"Fernandes Pinheiro","PR","Sul",74,0,0,0,0,0,0
410773,2015,"Fernandes Pinheiro","PR","Sul",96,1,0,0,0,0,0
410773,2016,"Fernandes Pinheiro","PR","Sul",83,0,0,0,0,0,0
410773,2017,"Fernandes Pinheiro","PR","Sul",102,0,0,0,0,0,0
410773,2018,"Fernandes Pinheiro","PR","Sul",90,0,0,0,0,0,0
410773,2019,"Fernandes Pinheiro","PR","Sul",86,0,0,0,0,0,0
410773,2020,"Fernandes Pinheiro","PR","Sul",91,0,0,0,0,0,0
410775,2012,"Figueira","PR","Sul",107,0,0,0,0,0,0
410775,2013,"Figueira","PR","Sul",104,0,0,0,0,0,0
410775,2014,"Figueira","PR","Sul",93,0,0,0,0,0,0
410775,2015,"Figueira","PR","Sul",98,0,0,0,0,0,0
410775,2016,"Figueira","PR","Sul",90,0,0,0,0,0,0
410775,2017,"Figueira","PR","Sul",97,0,0,0,0,0,0
410775,2018,"Figueira","PR","Sul",114,0,0,0,0,0,0
410775,2019,"Figueira","PR","Sul",115,0,0,0,0,0,0
410775,2020,"Figueira","PR","Sul",93,0,0,0,0,0,0
410780,2012,"Floraí","PR","Sul",49,0,0,0,0,0,0
410780,2013,"Floraí","PR","Sul",63,0,0,0,0,0,0
410780,2014,"Floraí","PR","Sul",56,0,0,0,0,0,0
410780,2015,"Floraí","PR","Sul",53,0,0,0,0,0,0
410780,2016,"Floraí","PR","Sul",60,0,0,0,0,0,0
410780,2017,"Floraí","PR","Sul",55,0,0,0,0,0,0
410780,2018,"Floraí","PR","Sul",51,0,0,0,0,0,0
410780,2019,"Floraí","PR","Sul",60,0,0,0,0,0,0
410780,2020,"Floraí","PR","Sul",73,0,0,0,0,0,0
410785,2012,"Flor da Serra do Sul","PR","Sul",52,0,0,0,0,0,0
410785,2013,"Flor da Serra do Sul","PR","Sul",68,0,0,0,0,0,0
410785,2014,"Flor da Serra do Sul","PR","Sul",66,0,0,0,0,0,0
410785,2015,"Flor da Serra do Sul","PR","Sul",90,0,0,0,0,0,0
410785,2016,"Flor da Serra do Sul","PR","Sul",60,0,0,0,0,0,0
410785,2017,"Flor da Serra do Sul","PR","Sul",74,0,0,0,0,0,0
410785,2018,"Flor da Serra do Sul","PR","Sul",79,0,0,0,0,0,0
410785,2019,"Flor da Serra do Sul","PR","Sul",64,0,0,0,0,0,0
410785,2020,"Flor da Serra do Sul","PR","Sul",75,0,0,0,0,0,0
410790,2012,"Floresta","PR","Sul",78,0,0,0,0,0,0
410790,2013,"Floresta","PR","Sul",92,0,0,0,0,0,0
410790,2014,"Floresta","PR","Sul",91,0,0,0,0,0,0
410790,2015,"Floresta","PR","Sul",90,0,0,0,0,0,0
410790,2016,"Floresta","PR","Sul",80,0,0,0,0,0,0
410790,2017,"Floresta","PR","Sul",116,0,0,0,0,0,0
410790,2018,"Floresta","PR","Sul",108,0,0,0,0,0,0
410790,2019,"Floresta","PR","Sul",122,0,0,0,0,0,0
410790,2020,"Floresta","PR","Sul",126,0,0,0,0,0,0
410800,2012,"Florestópolis","PR","Sul",151,0,0,0,0,0,0
410800,2013,"Florestópolis","PR","Sul",151,0,0,0,0,0,0
410800,2014,"Florestópolis","PR","Sul",171,0,0,0,0,0,0
410800,2015,"Florestópolis","PR","Sul",191,0,0,0,0,0,0
410800,2016,"Florestópolis","PR","Sul",198,0,0,0,0,0,0
410800,2017,"Florestópolis","PR","Sul",150,0,0,0,0,0,0
410800,2018,"Florestópolis","PR","Sul",161,0,0,0,0,0,0
410800,2019,"Florestópolis","PR","Sul",133,0,0,0,0,0,0
410800,2020,"Florestópolis","PR","Sul",148,0,0,0,0,0,0
410810,2012,"Flórida","PR","Sul",33,0,0,0,0,0,0
410810,2013,"Flórida","PR","Sul",31,0,0,0,0,0,0
410810,2014,"Flórida","PR","Sul",32,0,0,0,0,0,0
410810,2015,"Flórida","PR","Sul",33,0,0,0,0,0,0
410810,2016,"Flórida","PR","Sul",28,0,0,0,0,0,0
410810,2017,"Flórida","PR","Sul",27,0,0,0,0,0,0
410810,2018,"Flórida","PR","Sul",38,0,0,0,0,0,0
410810,2019,"Flórida","PR","Sul",40,0,0,0,0,0,0
410810,2020,"Flórida","PR","Sul",27,0,0,0,0,0,0
410820,2012,"Formosa do Oeste","PR","Sul",94,0,0,0,0,0,0
410820,2013,"Formosa do Oeste","PR","Sul",77,0,0,0,0,0,0
410820,2014,"Formosa do Oeste","PR","Sul",86,0,0,0,0,0,0
410820,2015,"Formosa do Oeste","PR","Sul",93,0,0,0,0,0,0
410820,2016,"Formosa do Oeste","PR","Sul",81,0,0,0,0,0,0
410820,2017,"Formosa do Oeste","PR","Sul",109,0,0,0,0,0,0
410820,2018,"Formosa do Oeste","PR","Sul",84,0,0,0,0,0,0
410820,2019,"Formosa do Oeste","PR","Sul",84,0,0,0,0,0,0
410820,2020,"Formosa do Oeste","PR","Sul",76,0,0,0,0,0,0
410830,2012,"Foz do Iguaçu","PR","Sul",4392,1,1,0,1,0,0
410830,2013,"Foz do Iguaçu","PR","Sul",4385,1,1,0,0,0,0
410830,2014,"Foz do Iguaçu","PR","Sul",4501,0,0,0,0,0,0
410830,2015,"Foz do Iguaçu","PR","Sul",4327,4,1,0,0,1,0
410830,2016,"Foz do Iguaçu","PR","Sul",4198,2,2,0,0,0,1
410830,2017,"Foz do Iguaçu","PR","Sul",4401,1,1,0,1,0,0
410830,2018,"Foz do Iguaçu","PR","Sul",4422,2,2,0,1,0,0
410830,2019,"Foz do Iguaçu","PR","Sul",4423,2,0,0,0,0,0
410830,2020,"Foz do Iguaçu","PR","Sul",4159,2,0,0,0,0,0
410832,2012,"Francisco Alves","PR","Sul",90,0,0,0,0,0,0
410832,2013,"Francisco Alves","PR","Sul",95,0,0,0,0,0,0
410832,2014,"Francisco Alves","PR","Sul",97,0,0,0,0,0,0
410832,2015,"Francisco Alves","PR","Sul",82,0,0,0,0,0,0
410832,2016,"Francisco Alves","PR","Sul",108,0,0,0,0,0,0
410832,2017,"Francisco Alves","PR","Sul",94,0,0,0,0,0,0
410832,2018,"Francisco Alves","PR","Sul",98,0,0,0,0,0,0
410832,2019,"Francisco Alves","PR","Sul",99,0,0,0,0,0,0
410832,2020,"Francisco Alves","PR","Sul",117,0,0,0,0,0,0
410840,2012,"Francisco Beltrão","PR","Sul",1182,0,0,0,0,0,0
410840,2013,"Francisco Beltrão","PR","Sul",1192,0,0,0,0,0,0
410840,2014,"Francisco Beltrão","PR","Sul",1225,0,0,0,0,0,0
410840,2015,"Francisco Beltrão","PR","Sul",1252,2,2,1,1,0,0
410840,2016,"Francisco Beltrão","PR","Sul",1301,0,0,0,0,0,0
410840,2017,"Francisco Beltrão","PR","Sul",1313,0,0,0,0,0,0
410840,2018,"Francisco Beltrão","PR","Sul",1325,1,0,0,0,0,0
410840,2019,"Francisco Beltrão","PR","Sul",1348,0,0,0,0,0,0
410840,2020,"Francisco Beltrão","PR","Sul",1276,0,0,0,0,0,0
410845,2012,"Foz do Jordão","PR","Sul",73,0,0,0,0,0,0
410845,2013,"Foz do Jordão","PR","Sul",85,0,0,0,0,0,0
410845,2014,"Foz do Jordão","PR","Sul",83,0,0,0,0,0,0
410845,2015,"Foz do Jordão","PR","Sul",92,0,0,0,0,0,0
410845,2016,"Foz do Jordão","PR","Sul",91,0,0,0,0,0,0
410845,2017,"Foz do Jordão","PR","Sul",76,0,0,0,0,0,0
410845,2018,"Foz do Jordão","PR","Sul",56,0,0,0,0,0,0
410845,2019,"Foz do Jordão","PR","Sul",72,0,0,0,0,0,0
410845,2020,"Foz do Jordão","PR","Sul",89,0,0,0,0,0,0
410850,2012,"General Carneiro","PR","Sul",208,0,0,0,0,0,0
410850,2013,"General Carneiro","PR","Sul",201,1,1,0,0,0,0
410850,2014,"General Carneiro","PR","Sul",228,0,0,0,0,0,0
410850,2015,"General Carneiro","PR","Sul",238,0,0,0,0,0,0
410850,2016,"General Carneiro","PR","Sul",232,0,0,0,0,0,0
410850,2017,"General Carneiro","PR","Sul",199,0,0,0,0,0,0
410850,2018,"General Carneiro","PR","Sul",205,0,0,0,0,0,0
410850,2019,"General Carneiro","PR","Sul",194,0,0,0,0,0,0
410850,2020,"General Carneiro","PR","Sul",198,0,0,0,0,0,0
410855,2012,"Godoy Moreira","PR","Sul",37,0,0,0,0,0,0
410855,2013,"Godoy Moreira","PR","Sul",33,0,0,0,0,0,0
410855,2014,"Godoy Moreira","PR","Sul",31,0,0,0,0,0,0
410855,2015,"Godoy Moreira","PR","Sul",33,0,0,0,0,0,0
410855,2016,"Godoy Moreira","PR","Sul",22,0,0,0,0,0,0
410855,2017,"Godoy Moreira","PR","Sul",38,0,0,0,0,0,0
410855,2018,"Godoy Moreira","PR","Sul",48,0,0,0,0,0,0
410855,2019,"Godoy Moreira","PR","Sul",20,0,0,0,0,0,0
410855,2020,"Godoy Moreira","PR","Sul",24,0,0,0,0,0,0
410860,2012,"Goioerê","PR","Sul",311,0,0,0,0,0,0
410860,2013,"Goioerê","PR","Sul",401,2,2,0,0,1,0
410860,2014,"Goioerê","PR","Sul",383,0,0,0,0,0,0
410860,2015,"Goioerê","PR","Sul",364,1,0,0,0,0,0
410860,2016,"Goioerê","PR","Sul",373,0,0,0,0,0,0
410860,2017,"Goioerê","PR","Sul",383,0,0,0,0,0,0
410860,2018,"Goioerê","PR","Sul",373,0,0,0,0,0,0
410860,2019,"Goioerê","PR","Sul",367,0,0,0,0,0,0
410860,2020,"Goioerê","PR","Sul",334,1,0,0,0,0,0
410865,2012,"Goioxim","PR","Sul",113,0,0,0,0,0,0
410865,2013,"Goioxim","PR","Sul",89,0,0,0,0,0,0
410865,2014,"Goioxim","PR","Sul",87,0,0,0,0,0,0
410865,2015,"Goioxim","PR","Sul",126,0,0,0,0,0,0
410865,2016,"Goioxim","PR","Sul",106,0,0,0,0,0,0
410865,2017,"Goioxim","PR","Sul",108,0,0,0,0,0,0
410865,2018,"Goioxim","PR","Sul",117,0,0,0,0,0,0
410865,2019,"Goioxim","PR","Sul",91,0,0,0,0,0,0
410865,2020,"Goioxim","PR","Sul",108,0,0,0,0,0,0
410870,2012,"Grandes Rios","PR","Sul",86,0,0,0,0,0,0
410870,2013,"Grandes Rios","PR","Sul",96,0,0,0,0,0,0
410870,2014,"Grandes Rios","PR","Sul",102,0,0,0,0,0,0
410870,2015,"Grandes Rios","PR","Sul",84,0,0,0,0,0,0
410870,2016,"Grandes Rios","PR","Sul",85,0,0,0,0,0,0
410870,2017,"Grandes Rios","PR","Sul",88,0,0,0,0,0,0
410870,2018,"Grandes Rios","PR","Sul",96,0,0,0,0,0,0
410870,2019,"Grandes Rios","PR","Sul",85,0,0,0,0,0,0
410870,2020,"Grandes Rios","PR","Sul",84,0,0,0,0,0,0
410880,2012,"Guaíra","PR","Sul",510,0,0,0,0,0,0
410880,2013,"Guaíra","PR","Sul",472,0,0,0,0,0,0
410880,2014,"Guaíra","PR","Sul",469,0,0,0,0,0,0
410880,2015,"Guaíra","PR","Sul",547,1,1,0,0,0,0
410880,2016,"Guaíra","PR","Sul",469,1,1,0,0,0,0
410880,2017,"Guaíra","PR","Sul",496,0,0,0,0,0,0
410880,2018,"Guaíra","PR","Sul",555,0,0,0,0,0,0
410880,2019,"Guaíra","PR","Sul",500,1,1,0,0,0,0
410880,2020,"Guaíra","PR","Sul",449,1,0,0,0,0,0
410890,2012,"Guairaçá","PR","Sul",95,0,0,0,0,0,0
410890,2013,"Guairaçá","PR","Sul",91,0,0,0,0,0,0
410890,2014,"Guairaçá","PR","Sul",85,0,0,0,0,0,0
410890,2015,"Guairaçá","PR","Sul",73,0,0,0,0,0,0
410890,2016,"Guairaçá","PR","Sul",91,0,0,0,0,0,0
410890,2017,"Guairaçá","PR","Sul",77,0,0,0,0,0,0
410890,2018,"Guairaçá","PR","Sul",102,0,0,0,0,0,0
410890,2019,"Guairaçá","PR","Sul",98,1,0,0,0,0,0
410890,2020,"Guairaçá","PR","Sul",78,0,0,0,0,0,0
410895,2012,"Guamiranga","PR","Sul",101,0,0,0,0,0,0
410895,2013,"Guamiranga","PR","Sul",105,0,0,0,0,0,0
410895,2014,"Guamiranga","PR","Sul",119,0,0,0,0,0,0
410895,2015,"Guamiranga","PR","Sul",89,0,0,0,0,0,0
410895,2016,"Guamiranga","PR","Sul",111,0,0,0,0,0,0
410895,2017,"Guamiranga","PR","Sul",114,0,0,0,0,0,0
410895,2018,"Guamiranga","PR","Sul",149,0,0,0,0,0,0
410895,2019,"Guamiranga","PR","Sul",103,0,0,0,0,0,0
410895,2020,"Guamiranga","PR","Sul",71,0,0,0,0,0,0
410900,2012,"Guapirama","PR","Sul",55,0,0,0,0,0,0
410900,2013,"Guapirama","PR","Sul",56,0,0,0,0,0,0
410900,2014,"Guapirama","PR","Sul",50,1,1,0,0,1,0
410900,2015,"Guapirama","PR","Sul",65,0,0,0,0,0,0
410900,2016,"Guapirama","PR","Sul",56,0,0,0,0,0,0
410900,2017,"Guapirama","PR","Sul",55,0,0,0,0,0,0
410900,2018,"Guapirama","PR","Sul",64,0,0,0,0,0,0
410900,2019,"Guapirama","PR","Sul",51,0,0,0,0,0,0
410900,2020,"Guapirama","PR","Sul",50,0,0,0,0,0,0
410910,2012,"Guaporema","PR","Sul",19,0,0,0,0,0,0
410910,2013,"Guaporema","PR","Sul",24,0,0,0,0,0,0
410910,2014,"Guaporema","PR","Sul",21,0,0,0,0,0,0
410910,2015,"Guaporema","PR","Sul",30,0,0,0,0,0,0
410910,2016,"Guaporema","PR","Sul",21,0,0,0,0,0,0
410910,2017,"Guaporema","PR","Sul",21,0,0,0,0,0,0
410910,2018,"Guaporema","PR","Sul",20,0,0,0,0,0,0
410910,2019,"Guaporema","PR","Sul",26,0,0,0,0,0,0
410910,2020,"Guaporema","PR","Sul",18,0,0,0,0,0,0
410920,2012,"Guaraci","PR","Sul",51,0,0,0,0,0,0
410920,2013,"Guaraci","PR","Sul",62,0,0,0,0,0,0
410920,2014,"Guaraci","PR","Sul",57,0,0,0,0,0,0
410920,2015,"Guaraci","PR","Sul",59,0,0,0,0,0,0
410920,2016,"Guaraci","PR","Sul",31,0,0,0,0,0,0
410920,2017,"Guaraci","PR","Sul",67,0,0,0,0,0,0
410920,2018,"Guaraci","PR","Sul",48,0,0,0,0,0,0
410920,2019,"Guaraci","PR","Sul",62,0,0,0,0,0,0
410920,2020,"Guaraci","PR","Sul",54,0,0,0,0,0,0
410930,2012,"Guaraniaçu","PR","Sul",194,1,1,0,0,1,0
410930,2013,"Guaraniaçu","PR","Sul",188,1,1,0,0,0,0
410930,2014,"Guaraniaçu","PR","Sul",172,0,0,0,0,0,0
410930,2015,"Guaraniaçu","PR","Sul",214,0,0,0,0,0,0
410930,2016,"Guaraniaçu","PR","Sul",198,0,0,0,0,0,0
410930,2017,"Guaraniaçu","PR","Sul",210,0,0,0,0,0,0
410930,2018,"Guaraniaçu","PR","Sul",203,0,0,0,0,0,0
410930,2019,"Guaraniaçu","PR","Sul",164,0,0,0,0,0,0
410930,2020,"Guaraniaçu","PR","Sul",191,0,0,0,0,0,0
410940,2012,"Guarapuava","PR","Sul",2735,0,0,0,0,0,0
410940,2013,"Guarapuava","PR","Sul",2795,2,0,0,0,0,0
410940,2014,"Guarapuava","PR","Sul",2924,4,4,0,0,2,0
410940,2015,"Guarapuava","PR","Sul",2984,2,1,0,0,1,0
410940,2016,"Guarapuava","PR","Sul",2847,1,1,0,0,1,0
410940,2017,"Guarapuava","PR","Sul",2984,0,0,0,0,0,0
410940,2018,"Guarapuava","PR","Sul",3062,3,3,0,2,1,0
410940,2019,"Guarapuava","PR","Sul",3014,1,1,0,0,1,0
410940,2020,"Guarapuava","PR","Sul",2932,0,0,0,0,0,0
410950,2012,"Guaraqueçaba","PR","Sul",94,0,0,0,0,0,0
410950,2013,"Guaraqueçaba","PR","Sul",108,0,0,0,0,0,0
410950,2014,"Guaraqueçaba","PR","Sul",78,0,0,0,0,0,0
410950,2015,"Guaraqueçaba","PR","Sul",89,0,0,0,0,0,0
410950,2016,"Guaraqueçaba","PR","Sul",104,0,0,0,0,0,0
410950,2017,"Guaraqueçaba","PR","Sul",99,0,0,0,0,0,0
410950,2018,"Guaraqueçaba","PR","Sul",99,0,0,0,0,0,0
410950,2019,"Guaraqueçaba","PR","Sul",122,0,0,0,0,0,0
410950,2020,"Guaraqueçaba","PR","Sul",110,0,0,0,0,0,0
410960,2012,"Guaratuba","PR","Sul",488,0,0,0,0,0,0
410960,2013,"Guaratuba","PR","Sul",521,0,0,0,0,0,0
410960,2014,"Guaratuba","PR","Sul",562,0,0,0,0,0,0
410960,2015,"Guaratuba","PR","Sul",573,0,0,0,0,0,0
410960,2016,"Guaratuba","PR","Sul",519,1,1,1,0,0,0
410960,2017,"Guaratuba","PR","Sul",512,0,0,0,0,0,0
410960,2018,"Guaratuba","PR","Sul",531,0,0,0,0,0,0
410960,2019,"Guaratuba","PR","Sul",500,1,0,0,0,0,0
410960,2020,"Guaratuba","PR","Sul",537,0,0,0,0,0,0
410965,2012,"Honório Serpa","PR","Sul",78,0,0,0,0,0,0
410965,2013,"Honório Serpa","PR","Sul",64,0,0,0,0,0,0
410965,2014,"Honório Serpa","PR","Sul",83,0,0,0,0,0,0
410965,2015,"Honório Serpa","PR","Sul",75,0,0,0,0,0,0
410965,2016,"Honório Serpa","PR","Sul",78,0,0,0,0,0,0
410965,2017,"Honório Serpa","PR","Sul",55,0,0,0,0,0,0
410965,2018,"Honório Serpa","PR","Sul",64,0,0,0,0,0,0
410965,2019,"Honório Serpa","PR","Sul",65,0,0,0,0,0,0
410965,2020,"Honório Serpa","PR","Sul",73,0,0,0,0,0,0
410970,2012,"Ibaiti","PR","Sul",403,0,0,0,0,0,0
410970,2013,"Ibaiti","PR","Sul",369,0,0,0,0,0,0
410970,2014,"Ibaiti","PR","Sul",366,0,0,0,0,0,0
410970,2015,"Ibaiti","PR","Sul",333,0,0,0,0,0,0
410970,2016,"Ibaiti","PR","Sul",351,0,0,0,0,0,0
410970,2017,"Ibaiti","PR","Sul",346,0,0,0,0,0,0
410970,2018,"Ibaiti","PR","Sul",407,0,0,0,0,0,0
410970,2019,"Ibaiti","PR","Sul",391,0,0,0,0,0,0
410970,2020,"Ibaiti","PR","Sul",360,0,0,0,0,0,0
410975,2012,"Ibema","PR","Sul",108,0,0,0,0,0,0
410975,2013,"Ibema","PR","Sul",117,0,0,0,0,0,0
410975,2014,"Ibema","PR","Sul",98,0,0,0,0,0,0
410975,2015,"Ibema","PR","Sul",110,0,0,0,0,0,0
410975,2016,"Ibema","PR","Sul",99,0,0,0,0,0,0
410975,2017,"Ibema","PR","Sul",94,0,0,0,0,0,0
410975,2018,"Ibema","PR","Sul",132,0,0,0,0,0,0
410975,2019,"Ibema","PR","Sul",91,0,0,0,0,0,0
410975,2020,"Ibema","PR","Sul",93,0,0,0,0,0,0
410980,2012,"Ibiporã","PR","Sul",711,0,0,0,0,0,0
410980,2013,"Ibiporã","PR","Sul",729,0,0,0,0,0,0
410980,2014,"Ibiporã","PR","Sul",686,0,0,0,0,0,0
410980,2015,"Ibiporã","PR","Sul",712,1,1,0,0,0,0
410980,2016,"Ibiporã","PR","Sul",727,2,1,0,0,0,0
410980,2017,"Ibiporã","PR","Sul",701,0,0,0,0,0,0
410980,2018,"Ibiporã","PR","Sul",702,0,0,0,0,0,0
410980,2019,"Ibiporã","PR","Sul",649,1,1,0,1,0,0
410980,2020,"Ibiporã","PR","Sul",624,0,0,0,0,0,0
410990,2012,"Icaraíma","PR","Sul",108,0,0,0,0,0,0
410990,2013,"Icaraíma","PR","Sul",119,0,0,0,0,0,0
410990,2014,"Icaraíma","PR","Sul",105,0,0,0,0,0,0
410990,2015,"Icaraíma","PR","Sul",113,0,0,0,0,0,0
410990,2016,"Icaraíma","PR","Sul",121,0,0,0,0,0,0
410990,2017,"Icaraíma","PR","Sul",114,0,0,0,0,0,0
410990,2018,"Icaraíma","PR","Sul",126,0,0,0,0,0,0
410990,2019,"Icaraíma","PR","Sul",145,0,0,0,0,0,0
410990,2020,"Icaraíma","PR","Sul",107,0,0,0,0,0,0
411000,2012,"Iguaraçu","PR","Sul",55,0,0,0,0,0,0
411000,2013,"Iguaraçu","PR","Sul",65,0,0,0,0,0,0
411000,2014,"Iguaraçu","PR","Sul",78,0,0,0,0,0,0
411000,2015,"Iguaraçu","PR","Sul",71,0,0,0,0,0,0
